"","PC1","PC2","PC3","PC4","PC5","PC6"
"LS-15011_S76_E1-50",-8.92555107571848,14.8316095992888,10.5035317026469,-7.40825648655473,3.87155374350705,-1.38760390581392
"LS-15011_S79_E1-50",-14.2507604204189,0.683744759255159,5.0885561375198,-5.95021768206021,4.0209980160337,3.11865927099677
"LS-15011_S87_E1-50",-8.01676121418368,-10.8570568788107,11.5994467927624,3.58946933040002,-0.4496795591036,0.880587499494071
"LS-15011_S94_E1-50",3.06018977048384,16.2021740501979,-4.8878832959226,5.16920871166611,4.84497700522798,-3.77844867871491
"LS-15015_S93_E1-50",-14.646928434735,6.16785584760977,1.6506736629563,1.50624567032359,2.1990321048285,3.62796250169731
"LS-15016_S50_E1-50",-2.49197792075664,-3.16787521522485,-0.0721462934169667,-1.83568164230495,9.49168949409886,9.10131048364279
"LS-15016_S51_E1-50",4.21577927267385,-18.3134095675713,18.4375539134133,12.8845592465092,0.400803423672448,1.90417492083539
"LS-15016_S53_E1-50",-8.76396568159551,18.2909789204384,-3.37385840049354,6.29665772294608,-9.0225527120816,2.64741313467761
"LS-15016_S55_E1-50",6.17229470157506,11.6730380728057,-7.14317796078059,4.31018158250011,2.23671506601756,-3.43507807899608
"LS-15016_S57_E1-50",-17.1043779906691,0.901567240117671,1.98453309492365,7.91898374812517,-4.28612920075961,1.77131216172388
"LS-15016_S60_E1-50",-11.6112767708503,6.83027629828087,3.76720274082418,5.21282341720549,-1.74935444975885,8.43137396764621
"LS-15016_S62_E1-50",11.1667377030346,-12.8328906578462,-11.8816080910733,1.92967966977226,-4.23226885644157,-0.639723231397157
"LS-15020_S05_E1-50",-11.7457851394978,-12.0732148215104,-3.78989207156951,-5.42420830446208,3.57016613780996,-7.11673052647673
"LS-15020_S54_E1-50",-18.2726480473314,8.19078305389624,4.81158937126277,-3.40415921726434,-8.80471697280593,-2.16324475160547
"LS-15020_S58_E1-50",9.4360939184804,-12.493980528535,18.6877946816177,6.1907954559629,-3.47185150479861,-7.06727530832322
"LS-15020_S65_E1-50",-10.5566863306461,0.460007112480859,5.17689642987017,5.73936430155498,5.61288856311708,7.92498000545644
"LS-15020_S67_E1-50",-2.65678186307277,-6.58945783843895,-14.3368777075253,5.06059241845813,-3.06168021029251,-3.68766743487903
"LS-15020_S68_E1-50",-9.89762425029695,6.67832118734017,-10.9338259871518,6.64589282933221,-8.61224726019026,-3.22581536934028
"LS-15020_S69_E1-50",5.88386866953594,-2.87062037415429,-5.12378083824623,-3.61337970782508,-4.99803991599153,-3.56339968451411
"LS-15020_S71_E1-50",-2.16720941043022,-2.50837432006355,2.02467744128894,-6.51319796635496,1.51704742320701,1.83453342434646
"LS-15021_S65_E1-50",-13.7214319035063,-3.6784245143682,-9.33171923511539,2.21723359370845,-5.35440527397178,-2.92713165700749
"LS-15021_S67_E1-50",-2.96008470324877,12.6120465449573,3.5599398235364,5.43940811254404,-1.05543902696799,3.30972540760738
"LS-15021_S72_E1-50",-13.9632537724688,13.212651350443,5.10790372454206,-0.397281994162484,-10.9035711257092,3.01103752403739
"LS-15021_S73_E1-50",-11.5083402553753,10.2942170262555,3.59906828275935,6.8873295409664,-8.59376269609107,1.03827724400714
"LS-15021_S75_E1-50",0.246097768333492,6.16103306110023,-4.97424178812189,-2.17445474851056,-2.30181847691296,0.920360224275034
"LS-15021_S82_E1-50",-2.70947426124323,-17.2376010573636,-2.34568134167022,-0.886111909596394,3.17139981754828,-6.93300856379149
"LS-15021_S83_E1-50",-10.6304752989438,-8.65515134755845,-0.035359740933006,-10.3730036923063,0.921949485459471,-11.4921940345833
"LS-15021_S85_E1-50",18.2778283710944,6.75354504344635,5.43139917837084,-10.16888466667,-6.32903132253434,2.77280429838599
"LS-15021_S87_E1-50",-4.01592965574359,-7.39166828680488,-12.1337064547337,1.49351887325865,-1.33579248439499,0.68183632521748
"LS-15021_S91_E1-50",13.8925802166632,8.82796283394335,-4.50270925936616,3.63104756944961,2.93439028709944,-3.13130388315153
"LS-15021_S92_E1-50",12.4371774611222,24.0843015783611,-4.34918935467791,11.0934566201782,9.97865114935958,-13.2421202200148
"LS-15021_S96_E1-50",-0.674090738938968,1.09362122521323,-8.51324343056543,1.86182871613485,-1.87915583024876,4.38993043044963
"LS-15024_S13_E1-50",12.2879951535229,-15.0712957095841,16.6063770315606,18.4244938341144,-3.26434183416255,-4.16903328070441
"LS-15024_S18_E1-50",1.47667555010636,-12.5836925875853,12.8337503801975,12.8353245375398,-0.848999424275081,1.22346775694728
"LS-15024_S46_E1-50",-1.86883357615516,-2.87916419735941,5.79102453107848,-5.76544529904056,6.54587362977716,6.73417500077204
"LS-15024_S48_E1-50",-9.67799291008846,-5.92366286972162,7.68201297697721,4.28277314242381,0.279798018352216,4.59908888940685
"LS-15024_S66_E1-50",-9.79879812230966,-10.5487800676885,-10.7371886697594,-3.50989491317415,-5.02241596205491,-4.81452673948042
"LS-15024_S67_E1-50",10.0637743337906,14.9711264772271,-3.09393377799175,-0.00776923873163432,10.1658028646109,-11.3054423816907
"LS-15024_S68_E1-50",8.19441789235674,-8.60777536851457,16.5968285224473,18.0816539506576,-7.04112590065716,3.02338153324315
"LS-15024_S71_E1-50",-5.74792390521554,4.66780392353498,5.5256014398663,0.606073446760376,2.31797501610755,2.50984280208389
"LS-15025_S01_E1-50",7.59131642357261,21.1981427856656,-5.22914078943708,10.462994877005,10.4209742338248,-10.7034880580249
"LS-15025_S05_E1-50",-8.27974360207932,-2.88375762116381,4.08219776458031,-1.56368780638859,-0.777928886032944,1.32626871823298
"LS-15025_S83_E1-50",10.0970621475368,19.7021659936184,-4.58836333409477,10.7289862919395,8.23152940210956,-6.12558331011248
"LS-15025_S87_E1-50",-10.5331785794177,-10.1825095752945,-9.91998522403739,2.87378936874687,0.217214161261176,2.71170846895197
"LS-15025_S88_E1-50",3.33989628760472,-9.14153007403016,-3.90756874263781,-5.32194846062724,1.89082153478717,-0.558862515520403
"LS-15032_S10_E1-50",-16.7142891636521,1.1077484915422,3.32832439725685,7.53138889132954,-9.10160928758972,-2.10812808426208
"LS-15032_S28_E1-50",-17.1683090888012,-2.17386144246951,-5.09967926644781,-0.424862166104736,-2.64419722326118,-1.25062828441998
"LS-15032_S31_E1-50",-12.8168200070665,6.14456945807171,11.5709835082264,-7.1493533830408,0.0453729703860811,2.94266932118535
"LS-15032_S33_E1-50",-15.361749398929,3.18332581592947,9.0828903161548,-0.852577495851961,-3.76624857190286,-0.77911401693819
"LS-15032_S34_E1-50",1.81332585995209,-9.64809679289022,-6.67774558064231,3.16670648757514,0.949617286002836,2.32993950993269
"LS-15032_S35_E1-50",-11.7123098276723,-8.60731109579872,-5.12061979601091,-0.11937496397561,1.18731760570852,-8.74750706813866
"LS-15032_S37_E1-50",-15.3475853604439,-0.130132079051971,6.7240090234732,3.65491239144471,1.54820448748037,7.99629787632968
"LS-15032_S39_E1-50",-4.80515827818862,-4.83833759696541,-4.8278928973578,3.09767691718825,2.5821686226531,4.26523304039474
"LS-15032_S41_E1-50",-4.27016654290737,-10.5927490676594,-8.91590425727285,6.08633751895484,4.96314780027634,1.79298148839267
"LS-15032_S42_E1-50",2.05240823462416,-11.9030595933632,-3.16597787746564,-4.593048706966,-0.930818328354891,-1.2926409748738
"LS-15032_S43_E1-50",-8.58504555943914,6.29266671242862,11.7520190879098,-1.21757228389369,0.193098943951549,5.9132899851044
"LS-15032_S44_E1-50",12.6983420699438,0.935376914634509,4.52566078826472,-9.77465560424731,-4.61811227667527,-7.72167561063314
"LS-15032_S45_E1-50",9.11008180304812,3.26483256395462,-4.19487422700955,-10.326054200928,-3.1103768964394,3.42325232343898
"LS-15032_S46_E1-50",4.22321044357408,-5.1219918598874,-18.3813415427165,3.65274649969193,-14.4524331947096,-5.45242042044299
"LS-15032_S49_E1-50",-12.5383207903776,0.633006265846108,-0.578685629761521,4.59514935248553,2.28645847050325,5.68312892121287
"LS-15032_S52_E1-50",-13.0689991080497,-0.64809126380231,-4.16690747683782,-1.67477705393472,3.73611148854714,-3.03271332713078
"LS-15032_S55_E1-50",-19.3762615131502,6.5852933181772,4.77391508253429,-2.12758042872254,-7.51526457297203,-0.769468131630487
"LS-15032_S56_E1-50",-16.9348664639875,11.2872845947413,-0.00697514800268406,0.410706264425223,-6.50544913281253,1.67032624057183
"LS-15032_S57_E1-50",-8.61108605173093,-1.51980970252467,-4.47010355824694,-5.3308193401308,-8.17977877034306,-1.17387871709892
"LS-15032_S59_E1-50",-13.9754121489515,8.62060488844753,-5.15748632625346,6.34061439642014,-15.5140148053952,-0.765606851947852
"LS-15032_S67_E1-50",-9.4860265504622,13.4971969022137,15.3777914286266,0.403160868521824,1.29055777373012,-2.45772838068089
"LS-15032_S68_E1-50",-16.2963500956391,5.69774829525135,6.28530212190647,1.31306763878859,0.455765387876534,4.16714576804612
"LS-15032_S70_E1-50",-14.323335186332,11.176470157746,6.28184542668787,-6.17661587971774,0.677375602206904,2.09662640212055
"LS-15033_S35_E1-50",-9.86263370805407,12.4260523773377,2.07908304926281,-5.06417614733008,-2.64681721460227,-1.06362137031617
"LS-15033_S39_E1-50",0.543399791123955,-9.52608202282327,-4.09758238540556,10.6480678344912,6.32256427469133,8.35356040274229
"LS-15033_S46_E1-50",4.61305263423827,21.4253658671369,-6.68371272994103,14.9783511414604,2.31802936880977,-10.6944860869753
"LS-15041_S34_E1-50",-5.7684812813122,-6.0229233709455,-0.723847410346231,-5.01363734946847,-1.60617522560883,7.64378623472911
"LS-15041_S36_E1-50",-16.1752362818452,9.31576928704578,-0.327434556098834,1.77470460808958,-9.61528911613986,-0.0368134713948347
"LS-15041_S38_E1-50",-12.9531236721461,1.21827462373742,10.0723750132423,-0.0570601752892745,1.80918874521539,6.10993540578236
"LS-15041_S39_E1-50",-16.0352406334561,6.34671999507477,6.91240381311191,2.15691046607671,-3.97586727683492,5.34760544084687
"LS-15041_S46_E1-50",-18.3157232412055,10.4401070492981,1.99876899672964,5.10425156418301,-1.96685788563903,8.69264737609761
"LS-15042_S10_E1-50",-5.98660128748533,-10.172449304733,3.31470153949265,-6.63095907424159,4.92890991884444,1.27631605213945
"LS-15042_S14_E1-50",5.93085089110866,-4.36831501547849,3.83370651943928,-5.89405873953949,-3.89394656617236,0.762904862775918
"LS-15042_S18_E1-50",2.62689018091755,-11.1735429727824,-12.9156436645056,4.42869984570867,-8.46846936452358,-1.00558364649104
"LS-15042_S19_E1-50",-6.35106285785885,5.40602289337636,-3.21164666854819,-1.37638504600676,2.32706332337918,7.08481059338015
"LS-15042_S22_E1-50",6.40912405720143,-7.15092554568656,-1.37083828541188,16.0757147050692,-3.482249501988,4.5342607288748
"LS-15042_S28_E1-50",2.1944313327406,-3.25909753214205,-14.0111908036526,10.7333960843628,0.327349165275475,1.29295303600812
"LS-15042_S31_E1-50",-13.3486199173542,5.50527928962812,12.1456827518603,-4.37438163236252,6.83941787902375,2.78704307506434
"LS-15043_S01_E1-50",-0.971630573817725,-1.59680098530681,-6.61030483847586,-2.1441605013533,3.50631522724695,2.12383564223475
"LS-15043_S04_E1-50",10.3112911191751,0.132053439962107,7.3098349235356,-12.2823203360797,1.41973924649615,-0.0860342480483343
"LS-15043_S07_E1-50",4.67980487656649,17.7007452977945,-5.29575114163238,10.5827354758042,3.62347528130368,-11.4892793307263
"LS-15043_S19_E1-50",-13.030780945943,-3.78940152245363,-11.5784454178586,2.58511641684185,0.555780332661253,-1.5047134168174
"LS-15043_S22_E1-50",-8.3920373490332,-8.60959911486385,-12.064440914874,8.69168427865378,1.93051286066877,-3.95510373602079
"LS-15044_S25_E1-50",-14.3342023816492,-8.40622656563888,3.12266465442857,-10.4675141251104,6.21698074105532,-8.8041597794723
"LS-15044_S26_E1-50",21.9890511173004,0.097610032599864,-1.74178692877138,6.41340127753835,-1.83598481730006,6.35480415652196
"LS-15044_S27_E1-50",9.92692364422341,-0.153973014263874,5.93219423102184,-18.118267170131,-5.53423651351471,-4.47889162844995
"LS-15044_S30_E1-50",1.33317990648069,-14.4526702330098,-2.18566478306629,-2.93595759169413,5.74580810574255,-1.18971250115312
"LS-15044_S31_E1-50",-2.16590156866768,-1.34615395525465,-8.83276994557448,9.10956428126032,-1.64299710118662,4.61587392503202
"LS-15044_S32_E1-50",11.8623168057631,7.41988651775065,-6.79392757389512,6.56613867613259,-1.41135965559677,-2.01152181050764
"LS-15044_S77_E1-50",11.3316490486925,20.2382225226645,-1.10579323517074,11.0069477422293,7.13042359339017,-9.93407103761698
"LS-15044_S78_E1-50",-4.53010975456395,-15.1998063136871,16.8043078862979,-2.08864807150669,6.10284108206918,0.932846398799131
"LS-15044_S79_E1-50",-0.259460468838866,-12.3396588171557,-7.20608271000362,4.11340749747627,5.70388327751191,4.25011169729468
"LS-15044_S83_E1-50",-8.07128451442906,9.9075858337063,6.00961270057837,-12.2881741993154,2.25566634571946,0.967737121551472
"LS-15044_S84_E1-50",-9.32128917763825,-0.0971752612935854,-1.33748697855859,-6.89245259467308,4.20991883531683,1.05412853109577
"LS-15044_S89_E1-50",0.868174739238471,1.19546528539711,-11.9893664712779,2.88155612498112,3.18146632551002,0.719185900322014
"LS-15044_S90_E1-50",-4.90354815784725,0.939011159520234,-3.17982562648095,1.64767288765542,3.9008407217603,5.6129598847831
"LS-15048_S15_E1-50",9.59868685688907,-11.0218736294369,17.9078227305519,4.98755442435681,-0.979534796909085,-7.84932596382178
"LS-15048_S35_E1-50",3.17176983778241,-8.47020574914485,-12.7316038362919,4.56090990648154,-4.46962346198073,0.186011063404781
"LS-15048_S42_E1-50",-12.3766688423556,5.93139833045175,3.57069730134482,6.35228954143445,3.021493674483,5.21687932349391
"LS-15048_S45_E1-50",-4.86963243854272,3.45483116832027,1.79972394247777,-4.05215229778847,3.96091994926467,2.82747418780126
"LS-15048_S46_E1-50",-3.60537730342252,7.27797077931095,-4.3468722147379,-0.432605884321385,3.49891519761037,3.39666117923046
"LS-15049_S22_E1-50",15.0283759775116,-6.58518532771857,-9.63272964173458,2.01878378693821,-2.26493964998206,2.98510817439515
"LS-15049_S23_E1-50",-11.4863178247932,-10.261996641663,0.753001329460785,-9.74931259114625,9.51550623079651,-4.7943131531487
"LS-15049_S24_E1-50",9.49640960587246,-0.0924476432916784,-6.26102816900232,-0.918842589924573,0.450453645350243,3.70132609984976
"LS-15049_S25_E1-50",-19.1746162452038,-9.53980266051865,8.01963989861189,-0.177124927846315,-1.20729223276225,-4.9532522117636
"LS-15049_S26_E1-50",-6.08272143467844,-2.78067422441703,-5.80142889655559,0.113116832459772,8.43653831072835,-4.69382555699691
"LS-15049_S27_E1-50",-10.934913997308,-7.85540574082278,7.96958677768509,3.96482040364356,-3.27930197805266,-1.04192726667999
"LS-15049_S30_E1-50",-12.1486601608863,0.213773449619055,-1.14210623115768,0.20094653022676,5.78961895987249,3.51266956919094
"LS-15049_S31_E1-50",-2.44102738949651,1.16658959730261,-7.57796208683495,-4.51362025248357,2.96909014427651,-0.234266392357711
"LS-15049_S43_E1-50",5.296261625918,-0.523925801053019,-1.46234613825561,-8.82582617987274,-0.803910539847134,4.82362933436213
"LS-15049_S44_E1-50",-8.97111399374164,2.24446248289726,8.60533809889416,4.90303010227086,1.17134292001273,5.85202387636327
"LS-15049_S45_E1-50",9.64654604402128,22.8644417304091,-0.552354768988303,7.9785886162307,7.26271548990496,-8.93719319876778
"LS-15049_S46_E1-50",20.797816279008,9.6304737514455,5.83109724322892,-5.4377927193034,-0.529443174680001,8.39682539020983
"LS-15049_S47_E1-50",11.7534687313647,-5.72080826423918,-5.31959315155688,-2.72115598154686,-5.84289535203888,-3.30827270914671
"LS-15049_S91_E1-50",-2.73498205288447,-14.3300871259469,-7.26061620608708,5.59106204084593,5.1778288307618,1.02967198875027
"LS-15049_S92_E1-50",-7.93767242987783,14.235449979689,4.94544729382357,5.68973147655286,4.97028136529949,3.01055319743363
"LS-15050_S01_E1-50",-0.607406942280425,-10.2145570113826,-9.33990767845662,11.5952584743141,-7.0581981080693,-5.67574734374875
"LS-15050_S03_E1-50",1.79797335792753,18.412520273297,-6.0517469202387,9.27942399659579,3.33947839556073,-8.80892041392742
"LS-15050_S04_E1-50",12.1001527359831,23.3941936971737,-0.772379915195978,8.99899151775576,8.194196376002,-9.2335229475454
"LS-15050_S05_E1-50",1.21487347214542,17.8279536878028,-9.00610500678657,8.86276788077894,-2.31618004592207,-4.43278231328404
"LS-15050_S09_E1-50",-4.51811176560505,-0.384205306052097,0.590446200121295,-13.4293112026918,3.42464183769316,2.47526346182158
"LS-15050_S19_E1-50",12.2152080953992,19.5143727142862,-5.97410291089669,11.5391543895709,10.2320156973516,-7.95693038521583
"LS-15050_S22_E1-50",-16.8300931703548,6.16282030957193,6.33882535051542,0.0420919864480032,-7.04841005973043,2.66736091627727
"LS-15050_S46_E1-50",5.98249704742439,-14.747721108286,10.6065739076865,18.0588630773203,4.30285025219036,0.354529581524597
"LS-15050_S57_E1-50",3.98536705311529,-17.3498747109171,13.235284211783,15.09877219158,2.58089755860037,2.48885097062996
"LS-15050_S86_E1-50",1.16052240797513,-5.14024882682134,-7.49504073557234,-2.76634563054602,-4.58117467265511,7.51889415147188
