"","PC1","PC2","PC3","PC4"
"LS-15002_S72_E1-50",30.8974304407802,-10.3962659891241,5.54775411089554,-1.86899742804546
"LS-15003_S82_E1-50",-3.88252975570502,20.9793697285757,5.68227645774208,11.3453570875311
"LS-15007_S40_E1-50",-25.8507473996068,-20.3767808658025,-0.596252614350089,-4.87400419204667
"LS-15020_S66_E1-50",-26.7910725077834,-15.1167705820945,0.132120197457393,-4.1759482875049
"LS-15058_S32_E1-50",31.7697949553241,-23.0246461427513,3.63283575565348,14.9085342932425
"LS-15082_S30_E1-50",-16.111833306004,-18.675498740372,10.7393947620645,3.78731857826835
"LS-15082_S32_E1-50",19.9087740333672,-23.272655148169,0.534436787214243,14.9907030989778
"LS-15090_S27_E1-50",-32.2371020896533,-18.5141712753146,8.28577790575429,-5.2471174195272
"LS-15090_S28_E1-50",-23.6637509323092,-19.1259502087913,12.8590911138623,-2.97678571482936
"LS-15354_S01_E1-50",33.6149608305132,-22.9174465233907,3.1358166633677,10.8541019145104
"LS-15354_S03_E1-50",-18.5501295694714,-8.14510513750644,-12.3794334676935,-6.2548721693172
"LS-15354_S05_E1-50",-11.9055853714985,-0.394633387204313,-5.40767681315847,-7.26564643755856
"LS-15354_S06_E1-50",-4.99026393101634,5.06257731093889,-8.3211026461649,-0.0893009723972141
"LS-15354_S07_E1-50",-6.91987174956219,13.9826069934563,-9.08892958426286,1.05855472597213
"LS-15354_S08_E1-50",-9.33999014442065,5.07160588709245,-9.75548881468189,-4.59574956331062
"LS-15354_S09_E1-50",-8.27022072090639,-1.03752667162663,-14.2245202230955,-2.31226100880703
"LS-15354_S12_E1-50",-0.585220745785568,20.8799755043626,5.96398925328454,12.147590064561
"LS-15354_S13_E1-50",0.699876122715549,22.6471300914459,6.62104090317992,8.18883299262956
"LS-15354_S15_E1-50",-3.40354585467776,21.9498050519874,2.27139074352502,13.1706347843248
"LS-15355_S89_E1-50",25.8890302709742,-24.3649849682573,-5.22384288004001,12.5422303600654
"LS-15355_S90_E1-50",-7.38732702565171,24.4514990548752,4.31076921159904,14.5645658474526
"LS-15355_S93_E1-50",31.4778114582088,-9.21755751792714,5.43210580756086,-7.91381426486773
"LS-15355_S94_E1-50",15.8639167830277,-19.6853959953166,-3.73998159263716,14.4269859911304
"LS-15355_S95_E1-50",17.3384513423598,-16.3910869935975,-13.5590264993466,8.8340529373291
"LS-15355_S96_E1-50",19.8981159001305,-23.3276337253165,-9.31721309147996,13.5041336851791
"LS-15356_S01_E3-50",-3.040602634666,19.9961684542173,-0.665104562505811,4.09516380453515
"LS-15356_S02_E3-50",-0.965315318990105,12.4511106144298,-4.96256808768569,3.84154312225907
"LS-15356_S03_E3-50",-20.2605665305781,-20.3429218934804,11.1880520007872,1.00051983993158
"LS-15356_S04_E3-50",-7.60976672355193,-12.0682778233184,-10.9952911291075,1.19260908611498
"LS-15356_S05_E3-50",-3.07398044418505,23.8545638750788,2.97091265087873,11.4089882094038
"LS-15356_S06_E3-50",16.451310879504,10.7928551997171,8.46553798434837,-11.4290847989058
"LS-15356_S07_E3-50",25.2108984466512,-18.8671828231073,-6.47332793651528,5.66374746405491
"LS-15356_S09_E3-50",17.8811042438287,13.5324243491458,10.3854296233547,-8.05020906685314
"LS-15356_S10_E3-50",26.2508640350203,-27.1123682599168,-4.78192959167962,15.390273307671
"LS-15356_S11_E3-50",-4.05137618925586,14.8876918795393,-5.11055267379068,1.35981290390685
"LS-15356_S12_E3-50",1.685449894103,23.4424322913249,5.50145745660382,6.5482621799413
"LS-15356_S13_E3-50",-14.0441532164832,-2.77204439533098,-6.13029849972066,-3.12937638532265
"LS-15356_S14_E3-50",24.8863409485704,-26.0164119225968,-3.91690198236393,12.7008925080174
"LS-15356_S15_E3-50",-2.80677744005004,17.9919117020766,1.44663736051519,11.0109578832196
"LS-15356_S16_E3-50",-18.410976405619,-7.59467412980844,-11.6311227200198,-4.95125633977755
"LS-15367_S89_E1-50",0.814740616069682,22.9520439127043,13.5338433790644,6.7645277491564
"LS-15367_S90_E1-50",28.4440901082482,-15.8203793142483,4.33662648230619,6.59112500902551
"LS-15367_S91_E1-50",32.3811659532706,-19.055315544388,1.23784612690647,3.9918479581342
"LS-15367_S94_E1-50",26.7683221967491,-0.473988996700587,4.09231865137479,-18.4926534357329
"LS-15372_S73_E1-50",24.6032917914217,1.38868498452031,4.19988785697686,-12.2216851902967
"LS-15372_S74_E1-50",29.8166124163194,-19.5515574959362,-6.28011212107947,1.37390737668735
"LS-15372_S75_E1-50",3.41502470755365,16.2939678629554,3.07523198358411,-0.544190224504494
"LS-15372_S76_E1-50",24.8142278305741,-20.320630555372,1.85099772042997,2.20939201950043
"LS-15372_S77_E1-50",16.2011714900207,13.2538799103928,7.83566449319552,-10.9750048889727
"LS-15372_S78_E1-50",-0.751735890214889,24.7491890277284,7.71670926050505,9.84395104573403
"LS-15372_S80_E1-50",31.8053755750593,-17.5562809102669,6.6194164732009,1.69639687849193
"LS-15372_S81_E1-50",17.0426144510404,-21.6201702653592,0.669318248533606,14.3404938607177
"LS-15372_S83_E1-50",28.1170869313047,-17.4140788906623,-2.44260023173721,5.15450470101575
"LS-15372_S84_E1-50",-19.0257180359365,-4.78961890243319,-6.20296348586309,-4.6592481872035
"LS-15372_S85_E1-50",33.1812053584164,-22.1612476087365,2.41951969961693,14.7641520595876
"LS-15372_S86_E1-50",31.7382167268021,-11.8662655435053,-2.16423908525729,0.353153042002839
"LS-15372_S87_E1-50",-5.36924279225514,-15.1028145539658,-0.527063814483354,8.72877107420568
"LS-15372_S89_E1-50",0.900190722892552,25.6754899411149,10.979669854288,11.4626647097439
"LS-15372_S91_E1-50",-19.846197382085,-10.7215970151101,3.82939928788974,-4.59180538006548
"LS-15372_S92_E1-50",19.8951593290688,-2.28110670385235,-6.55988146567906,-13.9433371451076
"LS-15372_S93_E1-50",-7.30043992820547,4.03301920690579,-9.12761006277,-5.42844986117089
"LS-15372_S95_E1-50",9.55439196878372,18.8009043670439,8.53688279168276,0.0531386185219622
"LS-15373_S94_E1-50",29.1593555920681,-25.7760433938243,-1.11377007900803,8.17097623601069
"LS-15373_S95_E1-50",-22.6864438927125,-18.3749646031175,-2.40360746127555,-4.0194625937826
"LS-15373_S96_E1-50",25.8927722610945,-5.91128375110608,-1.41766113547849,-9.38978653058465
"LS-15379_S89_E1-50",-23.1106313120992,-17.4903660807759,15.8943773902149,-1.06697082828147
"LS-15382_S57_E1-50",29.1756852240408,-21.1098401378289,-4.66772227030711,11.5333239819452
"LS-15382_S58_E1-50",24.0887642858519,9.20220811959895,17.1627406464892,-18.6755861370267
"LS-15382_S59_E1-50",-3.5689041125932,3.93619642190294,-13.1301576906978,-2.67525018777641
"LS-15382_S60_E1-50",13.4223728197684,15.228993066148,3.00155665279732,-8.22162006088636
"LS-15382_S61_E1-50",-14.8906437360756,1.48055441304364,-7.40082115279111,-3.29767004161879
"LS-15382_S63_E1-50",29.1540405499788,-14.8289308155016,0.664239552608857,-3.68620463356453
"LS-15382_S65_E1-50",-8.3387947860302,20.0758814389897,-1.27020693723552,6.39166577850455
"LS-15382_S66_E1-50",20.6739476756238,0.895867598848902,1.48684464334066,-13.6924252777918
"LS-15382_S67_E1-50",-2.17231328556916,21.3414400701885,8.72985476141953,6.85927152724091
