"","x"
"Tnfaip6",2.64722255248718
"Atf3",0.165100743555884
"Sst",0.355302409426879
"Penk",3.68652861332673
"Serpinb2",0.0711940058998535
"Cd24a",0.32567309585206
"Ptgs2",4.0307106796375
"Scg2",7.69892536524454
"Rrad",0.833957239222213
"Crh",1.08608046388242
"Nefl",8.15856790810327
"Fst",2.51475258435134
"Bdnf",7.21718593395167
"Cyr61",0.619648781757652
"Malat1",14.2631702614099
"Arpp21",10.5101266897921
"Fos",3.34442924087254
"Nr4a2",3.46561075829227
"Nptx2",5.19555768481116
"Rheb",9.43836913327511
"Rn18s-rs5",11.4355653409678
"Inhba",2.99346272397386
"Egr4",4.74839499744186
"Arc",5.3062201396311
"Rasl11a",2.35803820360981
"Rgs4",9.7687029815744
"Junb",5.82618311196337
"C330002G04Rik",0.0788842475902598
"Timp1",0.349091519814655
"Nefm",6.90304939934228
"LOC105242963",0.0635105782296895
"LOC105245280",0.233665296334028
"Neb",0.169734208735593
"Cartpt",0.0577320515741521
"Mas1",4.96925641711073
"Egr1",8.18471698380125
"Tnc",0.0929898587057472
"Cenpf",0.303513227618919
"Fam107a",0.0712080863930504
"Adcyap1",3.22547258861087
"Pcsk1",5.63387951979106
"Pcp4",0.660539922656224
"Dusp1",5.19795491132664
"Nr4a1",5.13385695336043
"Cldn5",0.0676688978548764
"Ssx9",0.0580723131878442
"Fam150b",0.105871938369487
"Cdkn1a",5.82802520306351
"Tnnc1",2.05425036797274
"Snap25",12.7045916487758
"Pdyn",1.03481340596303
"Gadd45g",2.73114210592071
"Tac1",0.0407304693321945
"Marcksl1",4.23857168856987
"Cdh13",2.14643884026178
"Nrn1",9.38979334656737
"Rgs2",7.58225061322133
"Pcdh8",2.9592936605977
"Nnat",0.537560123937315
"Car2",0.12332178350707
"Shisa8",0.0790094068982246
"Adamts1",0.127290123613032
"LOC105244562",0.0852780591802385
"Meg3",10.8104649221071
"Tsnax",9.43420812216142
"R3hdm1",9.48869162067789
"Mc4r",0.535271840860009
"Ddit4l",5.01304148548425
"Snhg11",11.1741516228112
"Pcp4l1",1.69198020657952
"LOC105244954",0.0264820355736508
"Dmkn",1.92327833333173
"Ifrd1",6.79194248787189
"Lingo1",7.76957070869274
"Slc16a14",0.313653522641141
"Tcrb",0.360891399963327
"Crct1",0.201021178684714
"Isx",0.0501968177967542
"Tiparp",2.63760290752717
"Atp1a3",8.99621148213696
"Nr4a3",2.27373934261731
"2700099C18Rik",0.643914970202913
"Ush2a",0.043123740482808
"Myo1b",3.44685287832512
"Tmem255a",1.15856821736294
"Ak7",0.0834343674457959
"Cort",0.120690831287619
"S100a6",3.95016740435031
"Cbln4",2.93755350197728
"Col6a1",1.35766383189848
"Dnajb1",7.19143298016337
"Resp18",6.14611660577781
"Areg",0.057928271386455
"Vmn2r-ps16",0.129466765484543
"Tagln",0.504566754844484
"Igk",1.94741170977036
"Neat1",0.52019889481876
"Inpp4b",0.0390798561527621
"Enpp2",8.75424901976701
"Dusp14",9.25130114089635
"Egr2",2.79225714367603
"Ccdc150",0.0452613054042785
"Coch",4.13315465056429
"Nrsn1",8.89210204119371
"Igfbp4",5.21199275728422
"Blnk",1.26575270503849
"Npas4",1.34275033897088
"Gtdc1",4.32202584449741
"Tpm4",1.95405294870386
"Gadd45b",5.01374519825618
"Sox2ot",0.144153741435026
"Apoe",0.966337242152737
"Mest",6.08931735788563
"Synpo2",0.0364654244154368
"Shroom3",0.999926465365977
"Vcan",0.46628770717798
"Lcat",0.0459090117711382
"Baz1a",2.42228288516462
"Nrd1",6.56614366907091
"Slc7a3",0.140570968472136
"Fndc9",1.18215500066577
"Aldoc",1.17361186578348
"B230216N24Rik",6.78684878602671
"Tex15",0.0539643685397953
"Brinp1",8.84857920087145
"Crem",6.09845453266717
"Ier3",3.52577091315329
"Shisa2",0.114031614734627
"Tfap2d",0.0479576915304709
"LOC102632415",0.0362539735797831
"LOC105245524",0.0836908364337559
"Cth",0.178103853098074
"Tmem165",5.20990547268913
"Synpr",5.3099533109817
"Ndrg2",0.394357605359826
"Sfmbt2",0.149447462925665
"Slc24a1",0.0376095637185199
"Pate4",0.0336785936497815
"Epcam",0.0444567971616777
"Lats2",0.0943854707505731
"Nrep",5.32260463770234
"Matn2",2.59706241839326
"Fam107b",0.186246751616529
"Tmsb4x",11.4623944525999
"Pld1",0.190538412416055
"1190002N15Rik",3.43031356507558
"Mro",0.0691742405143982
"Smc1b",0.0678314398848386
"Id2",9.77614968225726
"Fam19a1",8.05121324061228
"Kcnq1ot1",7.62804785737886
"Rnd3",1.85811953793746
"LOC105245691",0.0396026187851949
"Cd38",0.036647540174126
"Phgdh",0.0583318380182206
"Tmem47",5.6421603249142
"Zdbf2",3.10918144394046
"Dcdc5",0.0300342522991552
"Xlr4b",0.0574668128902891
"LOC105242916",0.0436247481148115
"Ly6g6e",0.0900570846810753
"Gad2",0.0720023128022378
"1110008P14Rik",8.96493904113274
"Prkd3",0.0271731643637507
"Ctxn3",0.118743359534483
"Slc40a1",0.102685055789318
"LOC102641103",0.0677737111526896
"Spock3",4.88550595402784
"Nov",7.38502123523731
"Cnga2",0.0383132736482675
"Pdgfrb",0.0350041580177388
"Hspa8",11.299576942118
"Aplp1",10.3821689335516
"Srxn1",5.78546962553286
"Car12",1.87924708772843
"Lonrf3",0.834640506090033
"Klhl13",0.285007595397804
"Kif14",0.087387666393957
"Gstm6",0.0557800360568163
"Glipr2",0.0344753238566339
"Grp",2.10025747571669
"Syt4",8.93942383100937
"Bhlhe40",6.28102057495239
"C230014O12Rik",0.0498447752890641
"Gdpd2",0.350753870236842
"Gsta2",0.117828800081631
"4930444F02Rik",0.0296428822448855
"Fmnl1",7.4501095995491
"LOC105244301",0.043975198501818
"Ncapg",0.0407722424245178
"Nppc",2.28296042818773
"Baiap2",9.22833339104286
"Apaf1",1.45408834726407
"Hbegf",0.374769689245597
"Spag16",0.0344718636879397
"Itga1",0.0345384377186296
"Als2cr12",0.0414204095928947
"Egr3",7.01697311671785
"Gprc5c",0.0792840590113009
"Pcsk6",0.036456087447647
"Dusp6",6.8599392676508
"Calb1",10.4194514315821
"Islr",0.0400513312531302
"Oxtr",0.419429302684722
"Klf5",2.006137394443
"LOC105246668",1.23482023014903
"4931429L15Rik",0.0352844728513262
"Arpp19",10.7992581704695
