"","PC1","PC2","PC3","PC4"
"Cdh13",0.134379025600751,-0.135179306240686,-0.0735239753252656,-0.006720489532727
"Mc4r",0.0152733377358171,0.112538259655924,-0.100802895549815,0.047904696929217
"Stk17b",0.0533339485279208,0.187319773872613,-0.0206890393145204,0.00182723509495953
"Serpina3n",0.00595835580189716,-0.0139255118108761,0.00351829419466582,0.00994182349894391
"Pde1a",0.110334064064451,0.0344351358906984,0.0288999407026086,0.0370727994031564
"Cdkn1a",0.0479299857675178,-0.00926746535360454,-0.00784771673852422,-0.133164253845343
"Fth1",-0.0163958683462137,-0.00174766450258807,-0.012920982560357,-0.00128055623161028
"Obscn",0.0375003089071193,-0.0535911847334919,0.0856776454523256,0.0408137668772186
"Sostdc1",-0.0381803049221753,-0.00675605459336245,-0.00176939056971819,-0.0288416334206086
"Dancr",-0.011035977034477,-0.00927278093702962,0.0194991774980429,-0.00450552930128717
"LOC105244301",-0.0031305271278974,-0.0016670842527175,0.000136582375949492,-0.00279559470104866
"Marcksl1",-0.0584941472034953,0.00233186605767307,-0.131112594585576,0.0219957640787109
"Wls",-0.0752659205317029,-0.0158683316981459,0.0352180305419947,-0.00678739915662121
"LOC102634350",0.00137722004129547,0.000374124351746318,-0.0031560172958177,0.00154637295593433
"Zfp473",-0.000962702537949942,0.000834860661379629,0.000678737880870319,0.00169829458450146
"LOC105245160",-0.00709462528285924,-0.00386897948597302,0.000777483226876889,-0.00362123484505808
"Snap25",-0.00917541067052933,-0.0066730449816327,0.0113630565830371,-0.00196364581474661
"Nr4a3",0.0390141041417276,0.00231336245439344,-0.0384461705359749,-0.228189694948484
"Cpne7",-0.102797276164561,0.126098657058698,-0.134098050686914,-0.0345952780040736
"Teddm3",0.0243765159991675,0.0815034176311092,0.0544065106087905,0.0297470000768647
"Tiparp",0.0226900384218599,0.0491387490748035,0.00137927669801813,-0.253174191058422
"Atp1b2",-0.0982738673851409,-0.0815430645439399,-0.0875278862450729,0.007627956700572
"Adcyap1",0.0915018143042577,0.0131014926041275,0.0297101434165737,-0.0619451125395322
"Lrrtm1",-0.0616613885112299,0.042167344037915,0.0151316049913773,-0.0507164696471526
"Rprm",-0.00782486056475848,-0.0249708524660888,-0.0155910555859567,0.0164808440069137
"Col24a1",-0.049624607449426,-0.015159032420732,-0.00874877527788744,-0.00512639776181021
"Spc25",-0.0468405405728287,-0.0117327361733696,-0.0118556155824458,-0.00225101563151769
"Calm2",0.00293328712250241,-0.00298732233898058,-0.00340089391192051,0.0113725293440016
"Hsf2bp",-0.00206795665192956,-0.000503603149512114,-0.00287501143900448,0.00800722368656815
"Myl4",0.0249400658557083,-0.0285555006799733,0.0608329425211893,-0.0243463038231807
"Col5a1",-0.0051967327958097,-0.00394371719385873,-0.00547369244795536,0.00678967903168183
"Klk8",-0.0861567814504455,-0.0480241659615209,-0.0242368923784933,-0.0148191388571852
"Igfbp2",0.0812550183799051,-0.145974582491711,-0.0419325419246589,0.0426592484868316
"Grp",-0.0692222103821116,0.0906743594445949,-0.201627312858616,0.0166473635063514
"Ndrg4",-0.00893841933341301,-0.00444443311438445,0.0201682139377372,-0.010475595671697
"Slc7a3",-0.0213007201170288,-0.0552449010894988,-0.0325836543090029,-0.0379993724010736
"Amigo2",-0.0697865097258541,-0.0324926440709236,-0.00852218645468399,-0.0155703678421318
"Syndig1",-0.0572530271963031,-0.0590154309529653,0.0722880398312759,0.00230215320369223
"Syt9",-0.0829098515275388,-0.0294620371756785,0.00459061312632162,-0.0224845164059504
"Gprc5a",0.00841021601239585,-0.0101539298203678,-0.000684774692649499,-0.0183720174808057
"Gadd45g",-0.0153328802773898,0.00109839513713899,-0.0773314842828231,-0.17891003775798
"Zfp54",-0.00764324586268469,-0.00646786311597575,-0.00292774954488127,0.00581925096816052
"S100b",0.030145858941402,0.0845113148909038,0.0759006436076398,-0.0197834514766085
"Npsr1",0.00699532806101368,-0.0120041644674958,0.0220659984391826,-0.00587822968170203
"LOC105246668",-0.0128950228936974,-0.00544285541503635,0.00795564905930208,-0.00731465470774236
"Cdhr1",-0.0289721282748772,-0.0161302772943187,-0.0103496330344814,0.00366308419314917
"Pcsk1",0.0179376528729381,0.0097785044676439,0.0512380516391085,-0.141634568115937
"Trat1",0.000461260425950779,0.00424300655832618,-0.00431134391031914,0.002906302780961
"Itga6",-0.000515480381339199,-0.00309226509786245,0.00379121547977615,-0.00134894933170761
"Cadm1",0.0194427534754332,0.0387720971455322,-0.0562868128077588,0.00994428372457038
"Tph2",-0.00320886665339183,0.122683612900607,0.0500711450766743,0.0359295421414843
"Phactr4",-0.000178433171210814,0.00155428367393632,0.0048091490326743,0.00155378393711973
"Gabra1",-0.00953953397386783,0.0434039748553354,0.0164261140030779,0.010159109449632
"Mas1",0.100829825022524,-0.0233791431981205,0.0361472613952694,-0.0263582772587151
"Syt17",0.073343177921163,-0.137056543324185,-0.134396157494585,0.0435307410512223
"Pamr1",-0.03126946456996,-0.0786998835082961,-0.0218635792974238,-0.00462162823378748
"Apoe",-0.016529619273854,0.00900311670233446,-0.00328106329660751,0.0524684320866082
"Foxm1",0.000911983210044467,0.00321793802303805,-0.000530244650516628,0.000718289529483215
"Tgfbr1",-0.0585336272420602,-0.0149975435077078,-0.00978833709184171,-0.0114638380963848
"Dner",0.114223630543199,-0.0638945108102168,-0.0711966986019581,-0.00901206234416364
"Pdlim1",0.129047144609557,0.0608277274947547,0.0585287065585087,-0.0544870467645741
"Sspn",-0.000834382134381908,-0.00161437019867755,-0.00558459768271754,0.00775627024334398
"Gap43",0.0204223679933678,-0.0243486310518474,-0.0210509818946101,-0.0107532099513534
"C030013G03Rik",-0.0561273816371548,-0.0310838891707476,-0.00333512539435223,-0.00546246485969185
"Cplx1",0.00620540956827543,0.00064339650974559,0.0679933606130876,-0.0126282180134844
"Pcdhb7",0.00487111410778118,-0.0126327876287391,-0.00264686994957767,0.0211494287943509
"LOC105246318",-0.000186808713811104,0.00364470890086872,-0.00555910860961622,-0.000286924677845725
"Zmat4",-0.0795717260585819,0.0100593118197766,0.0165271672148518,0.0266213882302891
"Samd3",0.00457953449740535,0.161538071395358,-0.0416403808422025,0.0198996603165588
"R3hdm1",0.00782629005856711,-0.0361576022283679,-0.0100762185013543,-0.0259678664104581
"Frem1",0.00228473879180249,-0.00175477439807093,-0.00164418659711219,-0.00362747521816883
"Kcnq1ot1",-0.00450208732185774,0.00437027222066062,0.0103690979127151,-0.0083452318812421
"Tspan33",-0.0664313938994944,0.00118486809933298,-0.0795772996419082,-0.00849264150657114
"Pcp4l1",0.0170230954772302,-0.0484401303448101,0.0779668633033035,0.00413368599106498
"Egflam",-0.0212694590982915,-0.0112572431418732,-0.00651617068131707,-0.00784900275138995
"Myc",-0.0262133089457263,-0.00728242139383846,-0.0153742809203315,-0.00575748660445218
"LOC105244908",0.0111406916387961,0.0135136893020092,0.0230127341195175,0.00359791562478091
"Gadd45b",0.0764496597853345,0.0106222919723881,0.0126311469326141,-0.118341056928756
"Gt(ROSA)26Sor",0.00694362000880798,0.00547714327395776,0.0104675498245266,-0.0199449654397718
"Pcdhb9",-0.00398851569996215,-0.00351678645559741,0.0243185529355947,0.00785881084028504
"Dkk3",0.102218439444023,-0.0680072023096199,-0.0909560980926129,0.0259358576920206
"Tmem65",-0.0589265746627771,-0.0558581949876756,0.00468638682859255,-0.01206765085274
"Ndn",0.0113592153850435,-0.0123354678035696,0.0086233453671526,0.0243009143596626
"Bmp5",0.0124671954424881,-0.0184233070558554,0.0602604210786555,0.00279007733490307
"Arhgap22",0.000363624837808672,-0.00155154578524905,0.00252971638540912,-0.000383003488510865
"Nefm",-0.0340376259138231,-0.00587653634016099,0.128008524200283,-0.0227312186863017
"Cbln2",-0.0255285240860837,0.0631968586965964,0.0972905387798025,-0.0300100246835164
"Zcchc12",0.00478408957208181,0.00478849659948167,-0.0126080196861497,-0.001066764859762
"Pcdh8",-0.0831800577508855,0.0882680803730501,-0.000728206670804248,-0.00244685942401834
"Aplp1",-0.00755873067314955,-0.00793557468330495,-0.0224361828868431,-0.0147699351938539
"Muc15",0.00435258219275699,-0.00181372599401567,0.00815248124447343,-0.00369702623257314
"Rgs10",-0.0836638487037767,-0.0468848261786151,-0.0092753941422778,0.000307247728329761
"2310002F09Rik",-0.0947304368014796,-0.0434931029417483,-0.0215428990305952,-0.0170205155695918
"Nwd1",-0.000339665663530163,-0.000248594686004723,0.000562100079680005,0.00148146934281476
"Egr2",0.03282946781124,0.00256171128500594,-0.0804208063407865,-0.177225094521327
"Nrsn1",-0.013110399421595,-0.000310722294778836,0.021203771803132,-0.0248210879744077
"Lsp1",0.00273128395658645,-0.0064934053752741,-0.00250646144370285,0.00607091696733704
"Car12",0.0153260211010901,-0.0334716532364605,0.00268372411780889,0.0169574678302464
"Fblim1",-0.00359490116693003,0.000151477594465692,0.0038976721366779,-0.00179237092217381
"Reln",-0.0428179565012786,0.0455728365923367,-0.0385427278064082,-0.0337638886670742
"LOC105243426",0.00176588100923953,-0.000760988013106612,-0.00434214230916218,0.00422235483896419
"Rcan2",-0.00426675658248769,0.000454556090426968,0.0981407611240998,-0.0222939837336158
"Tspan6",0.0704074517944963,-0.0307988981860294,-0.0284442070972668,0.0153320679432375
"Prph",-0.0414384663064297,0.0903845208344185,-0.0424678020741359,0.0290872821920188
"LOC105246017",0.00421544047565403,0.0036830740486172,-0.00307733768018465,0.00370606253342823
"Ddx4",0.00558074526637929,0.00207147509044663,0.00872169770521249,-0.0017708285560118
"Nrn1",-0.0125177829254165,-0.0769001482291725,0.0264047624380202,-0.0448989670703312
"Cplx3",0.0233927675847884,-0.0403261973482302,-0.0403010289205824,0.00768992498333728
"Pcdhb10",-0.00293355071490256,-0.00408756685888188,-0.00789432234319182,0.00280967354166948
"Thsd4",-0.00204910434210261,-0.00312338787586581,-0.00157898324860039,5.03375558003776e-05
"Cpne6",-0.0331884179998053,0.0438160503177255,-0.0901780477758675,0.0081917560023256
"LOC105242719",-0.000939067611822363,-0.00699155609687941,-0.00177626049817729,0.00984810955140314
"Tirap",-8.57784249054059e-05,-0.00243878861898453,-0.00554659257089544,-0.00625327419727542
"Dmkn",0.0175423635578638,0.0112183649267731,0.0345065957911312,-0.0189847671413689
"Nckap5",-0.00215392024551543,-0.00160840750901132,-0.00247583998131324,0.000604886723663424
"Mir130a",-0.000559768165065225,-0.00102201912287823,-0.00043665266972459,0.00385561572951307
"Nell1",-0.0145370652146198,-0.11461060219025,0.00692184762366989,0.00721588509791245
"Nxph1",0.0112804530709723,-0.0259031461529339,0.000479005935746917,0.00636419372268149
"Gaa",-0.0107873030518461,0.0118341335654497,-0.00917976951253837,-0.0258144289981021
"Abcb11",-0.00837566424988422,-0.0039664857534332,-0.00249640770786062,-0.00292733800667659
"Clstn3",-0.0033805202077411,-0.00327669872497465,0.0266839850735831,-0.0439222994402729
"Tnfaip8",0.0262502114560398,0.0827991399486232,0.04323444913884,-0.0162212004076556
"Lefty2",-0.000691433967283386,-0.0042096418249652,-0.00541500141076129,0.00568163955182772
"Rit2",-0.0297640083390417,0.0206782139640733,0.00276496069934549,-0.00172280542746672
"Chn2",0.0450580336138148,-0.112821164180799,0.0166047702130383,0.0221295710463577
"Arpp21",0.00699711275810722,0.0011216299856579,-0.0104581492935884,-0.00932761094679595
"LOC105244092",-0.00154289750651473,-0.00189227178952315,0.000863194792265316,0.00457928122199825
"C1ql2",0.0136404299662292,0.0939976455848034,0.00688635498284964,-0.0402902953999404
"Ctxn3",0.0523512220611302,-0.0903910802534686,0.0170807121086095,0.0334706714131709
"LOC105246020",0.00185927358689839,0.0036634634062469,0.00571170612124789,0.0311072606421043
"Mcam",-0.00816518562829703,-0.00507331287330214,-0.00211974070808319,0.00657416407599692
"Car10",-0.0779463077004579,-0.101401724343058,-0.0264196762106357,0.00143287860743826
"Tac2",0.000608112733688011,0.00077856042091718,-0.000250370706746519,0.00173236778658215
"Brinp3",-0.0134257533528376,-0.168192833693013,0.0555409865420136,-0.0229798462016871
"Pcdhb16",-0.00091734301002862,-0.0070520232537643,0.0226731854461755,-0.0182521449829812
"Zfp808",-0.000991025593385898,-0.00649011032223268,0.00709436618104606,0.000885085375567964
"Wscd1",-0.00787796141002516,-0.00562704479680251,-0.00488402479583904,-0.00243937689188045
"Luzp2",0.118848996535679,-0.0438395183075266,0.0152955457339854,-0.0128833212155963
"Pea15a",0.02877145441933,0.000103674961670401,-0.0672524406114089,0.0167789390786333
"Dpy19l1",0.0431563328953563,-0.0845590563810253,0.0634755933552443,-0.0125906387846625
"Sgk1",-0.0257003051198237,-0.020582890612072,-0.00820606994361773,-0.0506990017583442
"Klf10",0.078948707267425,0.0063058390260251,-0.0263616594560141,-0.0369156920488481
"Nt5dc2",-0.000640115989957747,0.00414894279993256,0.00769123795417875,-0.0108478787124506
"Myom1",0.000349598136139706,-0.00337088157014205,0.0055682633208751,0.00286684737894529
"Ahrr",0.00104687618661128,-0.00119803297492682,0.00505051655179734,0.00037791590751448
"Ap1s2",0.0434222129786909,-0.0600039909262657,0.0444333138234247,-0.00503242453320588
"St6galnac5",0.0615368519681662,-0.0516890277591043,-0.14075576145603,0.0071758225594279
"LOC105243187",0.00305578652871366,-0.010743985587195,-0.00130634317788309,-0.0011318276939048
"Mat2a",-0.00354622516867327,-0.00173817890368278,-0.00258226515449974,-0.0110203093530491
"Tspan11",0.000466968771889121,-0.000164646673392444,0.00150742417530675,0.00165460623165397
"Osbpl1a",-0.0197145235035531,-0.0149944058565343,0.0261810817240641,-0.012823362828537
"Sned1",0.000135111239234989,0.000177942824822835,0.00252054363292336,-0.00120506440520217
"Anxa4",0.0067043857214453,-0.0120783865043026,0.0242549924944146,0.0035121513978774
"LOC105244245",-0.00216368081385692,-0.00356069041214228,3.74436765760795e-05,0.00289866864817144
"Trp53i11",0.00605651954663696,-0.0162175453599109,-0.0355250378702913,0.0155432370069874
"Bhlhe40",-0.0182116391302458,0.0134284996638083,-0.00245810574742037,-0.0523483198602711
"Tmem255a",0.0176201858247817,-0.0540483081883226,-0.0288628472636532,0.0275136392498386
"Cidea",-0.0101731568171111,-0.0187439292331819,0.00432081202334966,0.00711627273954127
"Adamts8",0.00138253454355012,0.00174334148445801,-0.00280883036239634,-0.003237880244904
"Pcdh7",0.0990567246029495,-0.0225790522564647,0.0432108160966228,0.00201985788551421
"LOC105247071",-0.00179763297322887,0.00379941321018324,0.00235615298696149,-0.00124349013377529
"Camk2n1",-0.0290793181938187,-0.00756639393035751,-0.0181841120574268,0.00643574177239848
"Zdhhc22",-0.0951394520549329,-0.0505427706647155,-0.0239633342497864,-0.00586699346222399
"Resp18",0.016705473933659,0.0345137889267888,0.0389395666409884,0.00895475786255009
"Chrm2",-0.0264841785046095,-0.0267777131765525,-0.00336295600473288,-0.0129592208568429
"Pak1",-0.00377160098544254,0.0206929378750662,0.0276692726919438,0.00694893790356704
"Kcnip1",-0.0001441474791231,0.00140250075005028,-0.00358564734012284,-0.000707985738708808
"Scn9a",-0.00959520073408525,-0.00490385140621928,0.00344729192110255,0.012198561943741
"Ldb2",0.0735502490242684,0.0624394528919064,-0.00128267375225662,0.0400901661126028
"Ncr3-ps",0.00134644459687895,-0.00112983429659717,0.00272526528729041,-0.00404778084685745
"Brinp1",0.00538052300194844,-0.000505077077249781,0.00488892924364309,-0.0191026366157931
"Dio3",0.00959914504525936,0.0246796891360851,-0.0689058380171838,0.0285073382381774
"Satb1",-0.0244852550476415,-0.105839316187394,0.0538493282682692,-0.00397805695640517
"Slc24a3",-0.0879097827467348,0.0877051824331811,-0.0350748811338518,-0.00281820948125452
"Zfp457",-0.00107641599032649,-0.000625098395389214,0.00130455688021353,-0.00290247444897262
"Enpp2",0.0217658269670784,0.00741497054918032,-0.00602069454720374,-0.0406033946793908
"Lrrc32",0.000502524346601933,0.0020834266084276,0.00571363989034661,-0.00394315789413512
"Mef2c",-0.0155952861616301,-0.0157281642189212,-0.0114709293407556,0.00172526574547808
"Il1rap",-0.00398509237142712,-0.113753376245079,0.0305143763120689,-0.00173527708634641
"Slc24a2",0.0160927991490425,-0.0466460763545757,0.0922971423548202,0.00776176618293081
"LOC105242451",-0.00122199460676332,-0.000711028075803027,-0.00138237606290551,-0.00120155907493647
"LOC102635469",0.000681425155503393,-0.0006233660418056,-0.00188740078862037,0.001059496996462
"Pnoc",-0.00541656428721564,0.000129846390491388,0.000522200155132448,-0.00162206634714395
"Pdp1",0.0304652716087335,-0.0239414040285985,0.0131445964647861,-0.0637771791788815
"LOC105245277",-5.35275968177797e-05,0.00256899862516781,0.000334855347150891,-0.000105348330541417
"Pcdhb12",-0.00543448356776694,0.00366903434247358,-0.0114508723509225,0.00632908297764148
"Nrip1",-0.0578142653251676,0.0136378618591395,0.00278001851150464,-0.027154082921118
"Tshz2",-0.046380212111024,0.0639038080122326,0.0252226078172693,0.017565371184147
"Ptn",0.00804976138591617,0.0113020472004377,-0.0202986100417185,-0.00296274117259824
"Fam107b",0.00496629994978124,0.024558201160033,-0.0409971397832708,-0.00385546859268068
"Pcdhb20",-0.00306131692434312,-0.000526024292031129,-0.0102554371412121,0.00623660588868998
"Fndc5",-0.0247575100709653,-0.0129741262280869,0.0251965937130152,0.000651710765850424
"Il1r2",-0.000747320881668268,0.000279626595905333,0.0130551308605082,-0.0124327373106913
"LOC105247131",-0.0183248790818285,-0.00845588706906943,0.00204959909461474,-0.0013727063745266
"Htr7",-0.0127948820751417,-0.00243514120609962,-0.0017418387933888,-0.0057650811646614
"Efemp1",-0.00152185266869621,-0.000286847497175894,0.0045158486004596,0.00294722294103421
"Gria3",0.0978241177127815,0.0471564298700131,0.027106784999469,0.00585430060615597
"Nefl",-0.022154299036338,-0.00383135156679731,0.0414213587883667,-0.021441344819641
"Dusp6",0.077348350290821,0.0185441077962211,0.00310270692268831,-0.0581930612292451
"LOC102642783",-0.00141455962148234,-0.00168910460071415,0.00178626899714376,-0.00116297960309194
"LOC105246126",0.00105181948934935,0.000339312953396145,0.00231025224506188,0.00362998058320549
"1700028B04Rik",-0.000802149623759741,-3.36434720699868e-05,0.00240259305297216,0.00253931333836028
"Rab3c",0.0340913423649284,0.01941824163902,0.00404289790936414,-0.00175070001751176
"Tsc22d1",0.0176245283641975,0.00270756379809749,-0.0106016665725819,-0.0225392643796566
"Arg2",-0.063589764910662,-0.00415315429006543,0.0289661205719729,0.0031635449158474
"Glra3",0.0214043437076191,0.0877100023888641,-0.0561017618757186,-0.0280695348526399
