"","x"
"Pcp4",9.8100301785821
"Malat1",13.5226189362222
"Crym",1.56709640607176
"Cnp",1.0336103298969
"Chrna6",5.89830105572043
"Sparcl1",3.30801275749275
"Atp1a3",10.1414793336738
"Syt17",1.86505803903994
"Adcyap1",2.47427715413482
"Rn18s-rs5",11.4250674482811
"Gdpd2",1.22362958900251
"Calb1",6.20698612517675
"Egr1",7.30473114577546
"Nr4a1",4.78200915765017
"LOC105245593",0.627132202293415
"Meg3",11.269214875605
"Pcp4l1",0.941332139560482
"Ptn",6.35439389960726
"Zfp804b",0.521158565688083
"S100b",0.967315966802293
"LOC105243132",0.448295744252428
"Zfp189",0.618267551388224
"Cst3",10.2978730130325
"Cck",3.37361258087111
"Pde1a",3.25777717639309
"Vsig2",5.08268450262251
"Aldoc",1.49147428074215
"Cartpt",3.80664750153523
"Pcdhb16",0.668705975151254
"LOC105246020",0.449010332983336
"Zfp92",0.698105034376147
"Teddm3",1.09994039559598
"Id2",7.05226712020703
"Cryab",3.94471596533468
"Iqgap2",0.395483232137459
"Snhg11",11.6250833981377
"Pea15a",6.43466554043955
"Fos",4.86283176185512
"Pcdhb7",0.51240678754553
"Synpr",6.58594996251511
"LOC105246668",0.897180530001037
"Arc",4.33645329055297
"Dusp1",5.05360578741511
"Atp6ap1l",2.6965055668039
"Ddit3",4.05789527337257
"Nrep",8.35585059275281
"1190002N15Rik",1.45973303312278
"Ddit4l",7.80495740315788
"Vmn2r-ps23",1.6400951814595
"Aplp1",9.9048269783329
"Rab3c",7.96624270736639
"Fxyd6",5.57542227135714
"Scg2",5.16987674294201
"Cd24a",4.35536583922192
"Cdh13",0.768220526834732
"Acrbp",1.18861211626536
"Rprm",0.731091688373365
"Syt2",0.781610123823904
"S1pr3",0.377565493602709
"Pcdhb14",0.594251708924205
"Snap25",13.2824562742224
"Caprin2",0.407821509830694
"Ndrg4",11.1572715477488
"Pcdhb9",1.09997032043692
"Gaa",7.58440706846396
"Arpp19",9.48739074140644
"Zfp940",2.74722266729066
"Calm2",13.3518711752182
"Slc7a3",3.5357717262883
"Gipr",0.376265995332865
"C130060C02Rik",0.253253824544165
"Lyz2",2.95758166352271
"Cdk19",3.0489133821517
"Kcnq1ot1",7.29814036298427
"Phtf1os",0.952488824599124
"Angel1",0.373754341154394
"Tmem255a",0.739885449946302
"S100a10",6.00429615681562
"Pcdhb20",1.35453085326672
"Ndn",6.74864020370848
"Chrnb3",5.24609952397555
"Dpy19l1",4.95442940421049
"Gria3",3.48681168450024
"Pcdh7",1.99800627812441
"Stk36",0.324188016504297
"Spock3",8.7454688805506
"Nrsn1",10.1898883437143
"Pygm",4.49745457282112
"Rgs4",10.1842437343382
"C2cd4c",0.454130751228646
"Il1rap",2.35595499288524
"LOC105246859",1.13078146994532
"Stard9",0.412013855882767
"Sema3e",1.28936088096883
"Fth1",11.8956222792961
"Psap",8.96193244428775
"LOC105245160",0.378746018963643
"Syt4",9.52995788784076
"Ncald",9.42128011411968
"Egr4",5.50952806117136
"Prph",2.40766621224255
"Tmem215",1.87310701979362
"Ktn1",7.74174024475087
"Elovl7",0.54305592466168
"Myo19",0.383711024328088
"Col24a1",2.6744099255491
"Echdc2",0.916341429547155
"Lrrn3",5.8232655468885
"Ikzf2",0.379360773052845
"Shisa3",3.28293937981949
"Zmynd10",0.398292711045802
"5830416I19Rik",0.281557763637534
"Slc20a1",7.28923011221897
"Cadm2",6.32695718114559
"Polq",0.530164881826783
"Atp9a",6.98559151453156
"Dner",1.41820769510791
"LOC105242586",0.497013172537016
"Lmln",0.640950472301813
"Cxcl5",0.482923482900021
"Syp",10.3064288228944
"Gabra1",9.50206748612393
"Dusp6",2.95366513684859
"Cd34",6.80892431549426
"Grp",5.65438262170851
"Myl4",0.886485052627957
"Fn1",4.12419696832321
"Apaf1",0.853087028813145
"Tuba1c",0.552595970391969
"LOC105244016",1.31791736417377
"Pkm",10.4203261033234
"Asns",8.67107397828556
"LOC105242387",3.29790337808179
"Plcxd3",4.43595963560986
"LOC105243960",0.323248333748099
"Clstn3",7.07227112802157
"AU041133",2.21156855724422
"Cdh7",0.466880611093025
"Mks1",0.377277750352219
"Cyb5r1",5.33607950305316
"Palmd",1.14062973831968
"Anxa6",6.82135093102309
"Pcdhga2",0.568446034921367
"Trim59",1.57961164938847
"Lamp5",9.93962027855263
"LOC105244597",0.507723255580854
"1700048O20Rik",1.22913766257343
"Cidea",0.827211647547304
"LOC101055907",0.536083574395094
"Best1",0.533331716687152
"Spc25",2.58460710735242
"Lrrc1",0.435068009749141
"Nfya",0.343007353666799
"Ddx31",0.749211062783982
"LOC105246496",0.369855797187863
"Tmem91",2.42366649434833
"Nup98",2.59005069154061
"Phyh",6.96756704615581
"Osbpl1a",9.71284939799977
"Zfp418",0.490344501773759
"Kiss1r",0.412087791141716
