"","PC1","PC2","PC3","PC4"
"Scg2",0.098940971643737,-0.149044525377986,0.0536724138072873,-0.00481947921246131
"Cd24a",0.119865768445505,0.171185775086739,0.176849762620866,-0.0343529032491683
"Cdh13",-0.14262226613148,0.0115433800867092,0.0543098397480469,-0.123965654607797
"Acrbp",0.039652433861601,-0.0615441610506499,0.0439614017024796,0.0140072712210314
"Rprm",-0.0667202368493565,0.0206148420763046,0.00262624201925931,-0.0399747330041743
"Syt2",-0.093417776334027,-0.0222464295034919,0.116006033516906,0.13456469457924
"S1pr3",0.0253001489205353,-0.00629712957657553,0.01115327365586,-0.0207680819282326
"Pcdhb14",-0.0151616207481772,0.0356802827282714,0.0306749895452579,0.0236102828948805
"Snap25",-0.0108190922526765,0.0187658247825537,0.00375308753971281,-0.00022217945979972
"Caprin2",-0.00698748297569617,0.00713779422770224,-0.0419699017698722,-0.0224591296950047
"Ndrg4",0.00538356617632598,0.0229802345899937,0.0350485926883291,-0.00614493673301856
"Pcdhb9",0.0139304138460095,-0.0544949399363181,0.0872929512387058,-0.0374388008216521
"Gaa",0.0502471202020693,0.0105200676285773,0.0446408029758277,-0.0816236413018429
"Arpp19",0.0664099212742004,0.0135875049220941,0.0110653605205786,0.0602056645490317
"Zfp940",0.0344662224764302,-0.0116343202200872,-0.0352780921153078,0.0454912655774606
"Calm2",-0.00880851781248046,-0.013202912438746,-0.0192500783155494,0.00117172770059348
"Slc7a3",0.0961255064047459,0.0452997566121778,0.0558888199916147,-0.113828762319887
"Gipr",0.00857700690876272,-0.0598122594926077,-0.0565654849708303,0.00570330237499417
"C130060C02Rik",0.00656696503785278,0.0145701424847457,0.00641277745581492,0.00208450412124185
"Lyz2",-0.0508438234987451,0.168289964044826,0.0737221429638308,-0.0226795350745521
"Cdk19",-0.0588553307025494,-0.00791406956929935,0.017520310401429,0.00420837810915078
"Kcnq1ot1",-0.0187252138999868,-0.0419672709639374,-0.0353314278682822,0.0999308790147863
"Phtf1os",-0.0493821728813774,0.00681576350804918,0.00233731605565363,0.0368952268646468
"Angel1",-0.0501386946978885,-0.013497691288368,-0.00667331940587587,-0.053036066970101
"Tmem255a",-0.04532731916744,-0.0338035442766154,-0.00877196276779913,0.00323816131433454
"S100a10",-0.154621178407296,0.170826917508843,-0.0679861692785374,-0.0120158920145593
"Pcdhb20",-0.0350431255042443,-0.0441247361759446,0.0127595716786998,-0.0642804511750864
"Ndn",-0.00865441340725814,0.116197264762762,0.132364388461709,-0.130013373545275
"Chrnb3",0.22719921123102,0.156626764706617,-0.0490346686980714,0.168522988116698
"Dpy19l1",-0.0909066959368935,0.117750353783969,0.0633102662369912,0.0394129100960441
"Gria3",0.0805378781002568,-0.200484089954657,0.00230479252069126,0.18927261837251
"Pcdh7",-0.225452047274036,-0.0227278631542486,0.176250218308547,0.151272917956504
"Stk36",0.00345306588645414,-0.00411111571623801,0.0281658845507352,-0.018040376236362
"Spock3",0.146601522436936,0.077570944137078,-0.0221809988468783,0.00940024170555601
"Nrsn1",0.0634299388616449,-0.00472088860945645,0.00934293529310115,0.00629084495802405
"Pygm",-0.00179931661791105,0.147419314307226,-0.039117938308512,-0.0794552044310467
"Rgs4",0.0269880163442941,0.00264360376919107,0.028982588310312,0.0171716201185439
"C2cd4c",0.0125296481252913,-0.0102323280033816,0.000331231075745766,-0.0198575348768376
"Il1rap",-0.228126922142831,0.0312671167987942,-0.0184963512248792,0.101359742807296
"LOC105246859",-0.0198866565265496,0.0549186597761232,-0.0121234041794472,-0.033637625045816
"Stard9",-0.00280041385605261,0.00712489272738252,0.0135926943200145,0.0143830879619745
"Sema3e",-0.0268859124778088,-0.159182877170615,0.0884581376220624,0.102873917396483
"Fth1",0.0270107459287338,0.00780140663741226,-0.0204671279630752,0.0244841844140189
"Psap",-0.0016064690485041,0.0306725185558599,0.0362825069544266,-0.0403832096796792
"LOC105245160",-0.0180096248989923,0.0309798858995292,0.0323875006095482,0.0412637342771716
"Syt4",-0.0130212489951651,0.0406020853640874,0.0190748055848759,-0.026082992534127
"Ncald",-0.00564973014874529,0.104449155334637,-0.027268405666574,-0.0811198844536185
"Egr4",0.0470057212251355,-0.00678206444489468,0.255826776601724,-0.00521793623544124
"Prph",0.0507968143074556,-0.059770796315984,0.0515202447529162,-0.131908673251766
"Tmem215",-0.192390188573483,0.0631035370914077,-0.0177707822759254,-0.158301107639218
"Ktn1",-0.00746394530338882,0.0110800201983987,0.000491197794336042,0.0115516973839889
"Elovl7",-0.0128096690225829,0.0234899196105045,0.0139007988354131,0.0232493770572852
"Myo19",0.00213076060001156,-0.0172863984493347,-0.00898903510806573,0.0191819167353376
"Col24a1",0.000970567460336227,0.142654756832501,0.0182015866624883,0.0600890811923166
"Echdc2",-0.10878082649602,-0.0355535698860358,0.0268614239624561,-0.0245668036619238
"Lrrn3",0.0705563201017161,0.115785242294502,0.0395447574679003,-0.136242896641287
"Ikzf2",-0.0111942504786405,0.0336309877919618,0.000569658304913177,-0.0241335599112822
"Shisa3",-0.115621572206078,0.245448067739639,0.149593471570557,0.0206917041315252
"Zmynd10",0.0113364868655783,0.00233455611298414,-0.0229903957281574,0.00379034679136705
"5830416I19Rik",-0.00655069700474223,0.00672906099387644,-0.0292611189333803,0.00117784841394335
"Slc20a1",0.00622242257590522,0.0173727774655279,-0.00553119698671035,0.0100715030026311
"Cadm2",0.0175426801175167,0.0851849497727918,0.0462928806231616,0.168777812971265
"Polq",-0.0125228553804152,-0.0501476171639913,-0.00128364075120366,0.00507120765462741
"Atp9a",-0.00144866603778474,0.0246134948040993,0.0826742970972812,-0.0603868125683789
"Dner",-0.177090262544136,-0.0205133307220669,0.0587814937630739,-0.0901292305895019
"LOC105242586",0.028411069827707,0.00238856351423878,-0.0124556054273936,0.0170205568202616
"Lmln",-0.062480009476858,0.00106069659522074,0.0185359168345177,0.00215967460132662
"Cxcl5",-0.00788149236027689,-0.00766049393754382,-0.00918535267168427,0.0190897121695453
"Syp",0.0101903739701696,0.014724794195097,0.0354956577389583,-0.0264447436811503
"Gabra1",-0.00454309430777636,-0.0144299499762026,-0.00959332318861422,0.00625948421835314
"Dusp6",-0.0367554909071195,-0.0787143489828816,0.222320298404039,-0.0746205735250628
"Cd34",0.0505470086340806,-0.00956052783015185,0.0454829119089221,0.136990607575314
"Grp",0.117011032376082,0.0330013644905006,-0.183447887286694,-0.0574740157195591
"Myl4",0.00836191412720496,-0.029612840010515,0.0294433063052929,0.023846081017537
"Fn1",-0.0132185149418943,0.241713793317424,-0.0658109801542844,-0.11746849700768
"Apaf1",-0.0374193813421384,0.0189354161835427,0.00358137177674805,0.0327386298674711
"Tuba1c",0.0105876985995043,0.0383082155517128,0.00505434290819882,-0.0361626338166995
"LOC105244016",-0.0277756561974037,0.012048254613863,-0.0415148081898286,0.00218064244864916
"Pkm",0.00904952429898453,0.0122774328487313,0.0359942597170016,-0.0154444913139345
"Asns",0.00917993080674264,0.00621217058849261,0.0267952431066618,0.00847822010366151
"LOC105242387",0.0409040514575835,-0.0192854598815127,-0.112908878838677,-0.0843213666832107
"Plcxd3",0.148937448902793,-0.0952871829889429,-0.0304418253365582,-0.0386662298870161
"LOC105243960",0.00797394781519808,0.0162446474693489,-0.00206872789473239,0.0234876779234617
"Clstn3",0.0237568341717801,0.0432097009335649,0.077861573624874,-0.0380147227740382
"AU041133",-0.0948490934727893,-0.0502919654854184,-0.119034814543705,-0.00873712510149664
"Cdh7",0.0261893486351159,-0.00180185057823531,0.0155697911910027,0.00159346493265807
"Mks1",-0.0115197087974173,-0.018722100716311,0.00614718507756538,0.0337588101853727
"Cyb5r1",-0.0211533001524356,0.0289725580932096,0.114630207884556,0.00461070502840722
"Palmd",-0.0710766299518115,0.027666786959804,0.0428937844937603,-0.0354897030904466
"Anxa6",-0.0394734698592138,0.032378672625504,0.11664208771667,-0.0108077258029406
"Pcdhga2",0.011656546377988,0.0302457573517299,-0.0169033678461968,0.00383201898299678
"Trim59",-0.100063279372691,0.0995804282692823,-0.0387591333284334,0.0508589191749823
"Lamp5",0.0371003653509082,-0.00859670331610972,-0.0301885082304577,0.0105890655005481
"LOC105244597",-0.00786815957862505,-0.00038083251663528,-0.0166437525255188,-0.0108299501168694
"1700048O20Rik",-0.00981999556919647,-0.0516179306811931,0.0319555354574902,0.0165201572827708
"Cidea",-0.168047616645968,0.000634789873012782,0.057784416486312,-0.00569313979642213
"LOC101055907",-0.000195243758433119,-0.0405782981084357,-0.105358348401856,-0.00869217570939131
"Best1",0.000173892975868376,0.0281002415925767,-0.0314461660144,0.0384099658320543
"Spc25",0.0818881928343848,-0.00996032188922838,-0.0999395711669833,-0.0269011214121509
"Lrrc1",0.0182279547315164,-0.0145869441156165,-0.00263520971700906,-0.00297676939322541
"Nfya",-0.0198117142399955,-0.0134676799967446,-0.0111770047345957,-0.023649280722631
"Ddx31",-0.0343949840938168,0.0527416005455988,-0.00491766556341459,0.032979938085022
"LOC105246496",0.0139105843928068,-0.00157168095587275,-0.00548534696826779,-0.0285990170273987
"Tmem91",-0.0166212992261725,-0.238464381099115,-0.0296414879706896,-0.199467285394768
"Nup98",-0.0177758807560193,-0.0889919914741811,-0.0269806045085487,-0.0101444212277643
"Phyh",-0.0173510339822609,-0.0674226667200677,-0.0359090640644907,-0.0161928206941957
"Osbpl1a",-0.00445675532245364,0.0409963386679309,0.0220835748037178,0.0258962388543124
"Zfp418",-0.0176317622801491,0.00251031860372541,0.017171791370571,0.0522802213184482
"Kiss1r",-0.00946860261770469,-0.0455176656121397,-0.03179077294024,-0.0148254944616833
