"","PC1","PC2","PC3","PC4","PC5"
"LS-14690_S11_E1-50",7.22231762981581,-0.896502192069534,-17.3551066880231,-0.107525259306979,-2.98916797225415
"LS-14692_S01_E1-50",-11.7378645476507,5.34838291838083,-7.2913475634252,-5.08314896561668,6.38167362861275
"LS-14696_S33_E1-50",-3.1068232102819,-8.07136587679015,-6.42086712291663,1.14634479691819,-8.83183816669708
"LS-14696_S34_E1-50",6.09797651877882,2.89622937705791,-13.6037041090559,-7.53716865275978,-3.14843982010672
"LS-14696_S35_E1-50",17.0828375184844,2.16947830124917,11.1143438546523,-8.00206058133067,1.61562669664233
"LS-14696_S36_E1-50",-7.13512450023573,4.17203605508215,-2.4658346161729,0.207896582146021,-2.96086961243497
"LS-14696_S37_E1-50",4.95425016309821,11.9523439867701,-3.57348337559284,-5.32792509292362,-3.85232719616662
"LS-14696_S38_E1-50",-6.05950934616647,-1.00930447799714,-4.17051583180914,-8.55249422196935,-3.97272575137155
"LS-14696_S40_E1-50",10.6512076056314,10.6074047329189,-7.32025797418497,-8.33044314955685,2.77736784444981
"LS-14696_S41_E1-50",0.804602560327347,12.9707799071275,4.07058390757524,-9.02040892685449,0.844114661686365
"LS-14696_S42_E1-50",5.71308331389615,-13.6491178149162,-0.601296770247538,-16.3333644746322,3.22681121278968
"LS-14696_S43_E1-50",-12.6258620292276,-8.54756675531371,-5.3673408163648,0.327614064207809,-8.1087256946779
"LS-14696_S44_E1-50",-1.70998112531109,14.5405391787269,2.71266626225996,-2.26179513897731,-1.35250680962605
"LS-14696_S45_E1-50",11.980271280032,-17.4956288078304,6.29569606972589,-3.84970717907493,1.74151269482572
"LS-14696_S46_E1-50",-3.25306006558094,14.1583033410225,6.56329031885696,0.34720781978951,-5.68846357577755
"LS-14696_S47_E1-50",14.2108997865332,-2.26942717669531,-5.67362263572513,-9.82559855364528,-3.54437699368019
"LS-14696_S48_E1-50",-0.129123778491799,8.73541505308077,-0.850476236338594,-1.6687240802975,-7.00381258914092
"LS-15002_S17_E1-50",-14.4926708637195,-11.7917470202027,-3.37376522735088,-4.50980191271324,-3.57701846255513
"LS-15002_S18_E1-50",-9.32350565838062,13.5081172024295,0.589217195978902,-0.133392351733338,5.20133112344415
"LS-15002_S19_E1-50",9.24793965125847,-7.75260013791657,1.67349945691355,-6.92009163117806,-10.2785828616463
"LS-15002_S20_E1-50",-16.7037357124614,-14.7841732518636,1.34978839144377,-11.1447315081568,-3.87312585893964
"LS-15002_S21_E1-50",-0.955691741451369,-3.22832508569885,-7.71107230533899,2.28851410565192,-3.39785562862645
"LS-15002_S22_E1-50",-2.29124464752899,-9.12923425274798,3.12924295143876,-6.79631919297701,-11.89248724078
"LS-15002_S23_E1-50",-9.38447743443374,3.74823800689287,-5.79010826287864,-1.05512816999013,-1.27133118304786
"LS-15002_S24_E1-50",-22.0532698039238,-8.93832088818064,0.596990121378148,-2.09814031824428,-5.60955500152384
"LS-15002_S25_E1-50",-4.75298427371031,-15.1360312051981,7.83961658447756,-12.8020454265526,1.35484541501032
"LS-15002_S26_E1-50",15.5699896643354,-16.1398776647566,8.22074855084048,-10.3389930526539,5.57669012491065
"LS-15002_S27_E1-50",-7.10391145713169,-1.56430490059755,-7.81896198787656,-6.62482966297205,-1.20822796021952
"LS-15002_S28_E1-50",0.193419366749762,2.9337410709802,-4.40912344831884,6.42378926445003,-5.84807806717067
"LS-15002_S29_E1-50",15.6802762158775,-11.654501641096,10.2776055126147,-5.38922810991887,-1.09482577589632
"LS-15002_S30_E1-50",-10.3238200105598,6.07555208253224,8.45379160326606,-2.27218404708937,-6.01268594574735
"LS-15002_S31_E1-50",7.71948591511898,3.06469635559762,3.26565259431039,-9.85705392317237,0.402807742424269
"LS-15002_S32_E1-50",-15.5393066776724,-2.74495668492225,0.597448959590507,-0.886183537792013,-6.6406673418993
"LS-15003_S17_E1-50",-0.0565000398104402,-4.73874735985775,-2.01540214237379,1.07153412729851,-3.50689156002702
"LS-15003_S18_E1-50",-7.7361917700189,-8.84687500247073,5.15929242629763,-6.62832675369483,-1.74959047772196
"LS-15003_S19_E1-50",-4.77557430838084,2.71050515127892,-0.658282729757431,-2.12632203595984,-2.98160840948717
"LS-15003_S20_E1-50",-1.9209792019118,14.1113370417805,-3.08136299691098,-9.95711893651684,4.76243825278922
