"","x"
"Ptn",7.46417227394474
"Tnmd",3.22436405085308
"Dqx1",0.115513621823108
"Trh",2.38254620240448
"Crh",1.26668421286414
"LOC105244562",0.150037037824183
"Ttn",0.46741373763829
"Rcn2",8.5448293956655
"Nnat",1.63476265592983
"Crym",1.54507908631121
"Rprm",1.49827924289244
"Cck",6.89012732937956
"Ctgf",9.99898612319422
"H2-K1",0.281072179768769
"P2ry12",1.01093445819411
"Fxyd6",4.83048218988137
"Lamp5",1.52186250295008
"Lypd1",2.10335272225586
"Malat1",12.9688186788562
"Id2",8.13374513166695
"C330002G04Rik",0.126921225776434
"Kif18a",0.290897157690933
"Rin2",0.288705252126682
"Fos",3.64730254088159
"Npy",0.185096579019187
"B2m",4.82407227006752
"Scg2",8.88463258248749
"Nr4a2",6.6375360115878
"Serpine2",0.925311542281355
"Rn18s-rs5",11.2278475675531
"A330084C13Rik",0.106625309253678
"Hpcal1",7.42963786103548
"Col6a1",1.66308053466571
"Mup5",1.22634304853875
"Rab3b",9.78732324317915
"Col5a1",1.19896479339864
"Arc",3.85646341400282
"Syt17",0.171757818164712
"Cbln4",0.701184110531039
"Igfbp4",5.49956526258872
"H2-D1",4.05068019320379
"Cdh13",6.20257003016663
"Nrn1",4.33949269298188
"Dner",2.71456708947819
"Aldoc",0.704640074433101
"Junb",4.70817959051067
"Egr1",7.03033306942722
"Serpini1",11.7808639779015
"Cd34",1.71040620483356
"Neurod6",6.88366891345832
"Epha7",5.14102430647965
"Tmem35",6.80841178858695
"Atp1a3",9.41558773036194
"Gen1",0.12969279933548
"LOC105246668",0.104393581744605
"Blnk",0.161153363380581
"Nptx2",1.70285180964531
"Rgs2",5.32388348682782
"Pcp4l1",3.38755235142487
"Qpct",2.93403347684647
"Nr4a1",3.23657461137216
"Plekhb1",1.5519368017083
"Myl4",2.62300186710808
"Mia",0.419182668523641
"Col24a1",1.56067907873917
"Cntnap4",1.31950762002569
"Lypd6b",4.15459978591213
"Bmp5",0.238844100616554
"Ctsd",8.50719670009758
"6330403K07Rik",7.89515802575875
"Defb1",1.58709983532266
"Bdnf",1.51476671675711
"Ifit2",0.652999608910004
"Nrgn",7.49006800041053
"Brinp3",3.85084787118949
"Cplx3",10.8508576053646
"Rwdd2a",4.37455737234271
"Hcrtr2",0.766334451655478
"Cpe",11.9023860232097
"Nxph1",0.722630840341823
"Vmn2r-ps16",0.175324882519805
"Snca",10.5395303095377
"Ndrg1",2.92155547531506
"Moxd1",4.1093347562534
"Slc5a5",4.04661240183636
"Igh",2.74824814802668
"Tspan6",7.02519959289407
"Wwox",1.98129593863543
"Arpp19",9.73413020529978
"S100a10",2.74079308713077
"Kynu",1.04560590986639
"Ndn",9.56940152245268
"Camk2d",2.48508977152116
"Gypc",0.164036534772367
"Wls",1.11124024097714
"Cxcl12",1.36127606338628
"Adk",7.50931313689611
"Gdpd2",0.838719777677524
"Adcyap1",0.428023653113762
"Cryab",8.22784250216705
"Isg15",0.0897662117837663
"Resp18",7.83621480648772
"Ddx4",0.32547167729946
"Rxfp1",4.69551658962605
"Spon1",3.60499414124242
"A330069E16Rik",1.18031249592128
"Sycp3",0.449459360363051
"Prkcq",0.375878169392355
"Hs3st2",6.85769672429948
"Sla",4.19306812448078
"Kcnab1",7.68728183289696
"Rasgrp3",1.67982157237381
"Calb1",0.317390256267989
"Hpca",8.52223891365426
"A730046J19Rik",0.299107717304671
"Chrnb3",0.33577901107382
