,slab_0,slab_1,slap_2,swc_path
33,245.79334581436524,945.2519902048031,111.68886866957857,18469_7048-X7499-Y17640_reg.swc
34,233.12206892709708,969.9318425607524,96.72884441152033,18469_7279-X7753-Y17170_reg.swc
35,273.0,782.0,193.2182341322396,18868_6019-X9541-Y5296_reg.swc
36,323.87473088017526,806.054469219292,131.70042780411276,18868_6405-X11428-Y4397_reg.swc
37,371.77319004171363,759.6990570125141,131.11044861534822,191807_6402-X3434-Y19231_reg.swc
38,300.0,768.0,192.69939089487,191807_6423-X3900-Y9358_reg.swc
39,164.7892819150315,802.1072690957516,120.94845809839552,191807_6489-X5135-Y23408_reg.swc
40,276.3084533366882,784.4904301757917,116.27524190768806,191807_6504-X3953-Y21204_reg.swc
41,171.91920176413103,821.7707543240655,109.4470882535906,191807_6625-X5034-Y23319_reg.swc
42,190.02914033553793,827.5496112891002,120.86817829317951,191807_6718-X5217-Y7243_reg.swc
43,245.01384084089182,828.2765840491571,130.19271313227122,191807_6735-X4456-Y21792_reg.swc
44,157.10592475363757,840.2851112869544,118.99009327311883,191807_6796-X5727-Y6613_reg.swc
45,272.37264806685334,836.4919780894294,115.63247978492768,191807_6822-X4235-Y21316_reg.swc
46,386.58632266241847,834.816984374013,119.44785500765892,191807_6909-X3717-Y18949_reg.swc
47,365.96295346477933,838.0599730298618,127.77108552708842,191807_6912-X3878-Y19387_reg.swc
48,409.3909274695624,834.5422608795656,116.9891669118329,191807_6927-X3598-Y18516_reg.swc
49,382.3033786180533,840.8986127879057,124.44405099453306,191807_7017-X4048-Y11120_reg.swc
50,329.4391847128579,868.4659066881246,103.65758429882115,191807_7110-X4076-Y20205_reg.swc
51,348.45201353228384,889.5986594494487,111.16289264210096,191807_7249-X4135-Y19813_reg.swc
52,328.9324823082084,900.7934313983043,115.29868628828446,191807_7281-X4351-Y20216_reg.swc
53,302.56831862679695,897.3958899314612,124.33360812566893,191807_7289-X4771-Y9549_reg.swc
54,201.47409994941796,932.1513302201738,108.041149196401,191807_7326-X5555-Y22776_reg.swc
55,283.4865554660775,931.4490878924703,115.17237908502173,191807_7405-X4847-Y21105_reg.swc
56,263.41373407847897,926.5822439476808,109.46966549864948,191807_7439-X5230-Y8737_reg.swc
57,388.0893803909637,924.2106185230261,94.48903379412326,191807_7500-X4057-Y19214_reg.swc
58,277.8101788824369,942.2555692037679,114.67106801092626,191807_7529-X5296-Y9002_reg.swc
59,253.07382198045062,964.3915161470093,102.4236319542333,191807_7712-X5701-Y8560_reg.swc
60,430.8382817904616,973.4261776491218,91.51746692156027,191807_7779-X4433-Y18625_reg.swc
61,173.45975072756468,999.1732427784829,122.62535863464943,191807_7802-X7356-Y7036_reg.swc
62,318.2347222153431,1027.4961111633925,117.12789081698931,191807_7954-X5660-Y20932_reg.swc
63,206.29180603512378,1011.5714363932669,114.51719268953622,191807_7964-X7019-Y7647_reg.swc
64,185.81582511928187,1021.5054556586097,118.26030770949578,191807_7971-X7500-Y7211_reg.swc
65,346.3597228670605,1009.8262883929109,114.32864025705116,191807_7985-X5473-Y10063_reg.swc
66,347.66695169709266,777.297157822853,134.31053384374476,194069_6614-X3338-Y19996_reg.swc
67,175.44403021635017,798.2813325973974,125.89843310588482,194069_6771-X4023-Y23667_reg.swc
68,250.94049810827153,897.4974980015488,116.4691857536106,194069_7189-X5459-Y8724_reg.swc
69,224.6655858170385,865.7580700571755,155.37396756025527,194069_7216-X3715-Y22464_reg.swc
70,307.53373159424694,876.877539247161,160.7003759142298,194069_7313-X3495-Y20668_reg.swc
71,234.65780868775417,890.8842491248811,147.49182674644496,194069_7382-X3692-Y22255_reg.swc
72,273.2287146994784,927.9812482259333,124.87169734424974,194069_7408-X5410-Y9170_reg.swc
73,205.92515196927027,951.3652797573019,110.78908699524601,194069_7541-X6312-Y7823_reg.swc
74,176.4481918311301,935.250724752797,130.76733426581927,194069_7724-X4289-Y23661_reg.swc
75,264.13529952767135,963.2060844988293,120.29589652535131,194069_7890-X3746-Y21746_reg.swc
76,353.5114,1011.7219184029668,105.89824677217348,194069_7949-X5085-Y10196_reg.swc
77,219.2445725264956,978.4219235487179,120.69562854588038,194069_8027-X4187-Y22761_reg.swc
78,295.96652766920687,1030.7673134334368,107.34111089304747,194069_8063-X5880-Y9133_reg.swc
79,227.68000333798406,1006.1982784490458,118.34815069503506,194069_8220-X4330-Y22689_reg.swc
80,217.96115905403593,1006.3657027303658,115.26750339624998,194069_8231-X4410-Y22897_reg.swc
81,428.0,711.0,192.87234676235582,211541_5773-X16604-Y16219_reg.swc
82,317.18964593861665,889.1135249458544,131.5683112085755,211541_7083-X17997-Y16517_reg.swc
83,283.3488795728214,982.5440183354833,110.90734424650654,211541_7381-X7249-Y16155_reg.swc
84,205.66738867600773,1012.084431772084,128.84342649209094,211541_8004-X20499-Y15083_reg.swc
85,264.32994853358423,807.1477275733208,142.23563757142517,211550_6674-X20158-Y16621_reg.swc
86,237.91538824072617,816.1201741172847,138.05222275528013,211550_6721-X20655-Y16337_reg.swc
87,304.32952416918795,796.8936586197129,101.7819952253698,182709_6204-X2976-Y9977_reg.swc
88,282.94539999906607,933.7834142863813,90.77529841469818,182709_7144-X3121-Y9346_reg.swc
89,352.46253968185425,954.2422459496829,98.55224252516192,182709_7463-X3586-Y20695_reg.swc
90,256.31298212773856,1016.9371765591216,97.93849042680931,182709_7886-X5075-Y22541_2_reg.swc
91,251.10467964058907,1020.5922964981801,100.03487847983672,182709_7918-X5201-Y22656_reg.swc
92,430.4928166822604,726.3860106244895,118.1617252400802,182724_6305-X3647-Y18869_reg.swc
93,413.7015772893922,811.0455923462515,100.98847092297929,182724_6704-X3301-Y12214_reg.swc
94,222.03747366134857,938.6770842257675,107.2161859087649,182724_7822-X5447-Y22786_reg.swc
95,314.1715523038185,955.4506395237098,111.1791598389,182724_7871-X4578-Y21040_reg.swc
96,368.801334179827,1011.1617397666852,119.29741018129005,182724_8155-X4575-Y20238_reg.swc
97,309.22785208215697,1001.5542197946075,106.93278675038947,182724_8159-X4833-Y21213_reg.swc
98,267.54013858799004,1013.195976074294,97.40968839336011,182724_8257-X5319-Y21978_reg.swc
99,273.35125449739076,1024.172838435281,115.3569469879051,182724_8281-X5491-Y21925_reg.swc
100,289.24902095661474,887.016302073531,100.145381300623,182725_6819-X6109-Y7853_reg.swc
101,237.15408956206105,998.4598591342517,99.14758393945637,182725_7482-X7429-Y6760_reg.swc
102,314.4638692352374,1033.4594345595328,101.32739249763436,182725_7714-X7032-Y7882_reg.swc
103,298.84760284520456,955.6457971547953,85.33639179796,182725_7762-X3772-Y19585_reg.swc
104,248.63179587752524,1004.8027033745266,111.13424005834906,182725_7988-X4540-Y20706_reg.swc
105,289.75510028603634,1015.9333493053404,100.71801504890223,182725_8028-X4256-Y19926_reg.swc
106,387.9215078850169,748.6490507694197,105.09807244101394,18469_5755-X6174-Y22049_reg.swc
107,406.047029752859,881.3771642965693,114.6898707901927,18469_6572-X5325-Y34608_reg.swc
108,292.5368556252475,954.7274841445025,99.11270901176279,18469_7066-X6108-Y38587_reg.swc
109,295.033447152782,1013.7137592601387,103.50012522561933,18469_7376-X7022-Y19051_reg.swc
110,393.6432757380371,762.0899585793456,117.07237426128184,191807_6488-X3597-Y11254_reg.swc
111,364.3072085616172,771.7616111545938,118.3062228750785,191807_6556-X3678-Y10670_reg.swc
112,381.48358617327625,912.1956948881028,97.84625852682419,191807_7423-X4013-Y19283_reg.swc
113,113.15889478786097,965.6896735142003,108.1772984542946,191807_7425-X7635-Y24763_reg.swc
114,412.0,918.947182927354,111.65283618971537,191807_7446-X4048-Y18753_reg.swc
115,328.0275537192623,948.3791455112352,110.73769113252499,191807_7574-X4648-Y20365_reg.swc
116,408.87200819239064,972.3952602537059,94.50946834701772,191807_7786-X4425-Y19023_reg.swc
117,364.39896671590054,994.0681967505647,109.88835013063473,191807_7822-X4840-Y19927_reg.swc
118,317.8346426467347,1017.1933114721224,99.00784838501116,191807_8102-X5725-Y9586_reg.swc
119,295.2385739970517,1037.4691166420976,101.31078360180068,191807_8158-X7179-Y9304_reg.swc
120,156.4317421023647,841.3791879210013,101.01922006246586,191812_6854-X5676-Y6355_reg.swc
121,408.1150681381844,775.234606401712,110.64769808933377,194069_6480-X4276-Y11858_reg.swc
122,349.8529287258614,806.7677845528966,107.69014652912512,194069_6665-X4527-Y10686_reg.swc
123,386.2033802236283,917.492964459565,111.81884916852584,194069_7406-X4443-Y11111_reg.swc
124,352.08240201318733,931.1819103300519,100.52720446332866,194069_7499-X4635-Y10487_reg.swc
125,344.49148235623665,964.2570154720711,134.0855231240178,194069_7827-X3508-Y20244_reg.swc
126,278.0544715162917,972.1035649078937,114.77699903048824,194069_7960-X3680-Y21513_reg.swc
127,131.35152758674073,972.6888052295023,123.30177523850105,194069_8053-X5370-Y24809_reg.swc
128,115.50506078716886,983.9550826403182,118.38239441845926,194069_8151-X5946-Y25268_reg.swc
129,314.7771829649375,1021.2305043281882,101.64477230368058,211541_7642-X7572-Y16296_reg.swc
130,320.7297524067173,809.4641272542458,125.53139909225884,211550_6742-X19175-Y17279_reg.swc
131,207.2913552773785,931.0946629970483,110.4434486804692,211550_7524-X21483-Y15565_reg.swc
132,248.27390010788992,934.3467094987157,110.86110445150052,211550_7555-X20812-Y16162_reg.swc
133,326.6463354104541,958.6760328211532,115.68802900173397,211550_7718-X19461-Y16950_reg.swc
134,266.1545109416843,909.3340503694335,112.95314795283085,211550_7772-X7691-Y18498_reg.swc
135,241.4714400881272,933.1098130644126,102.82501047553625,211550_7942-X7116-Y18251_reg.swc
136,401.240242361207,803.68462461806,115.17661982542278,211796_6490-X17276-Y17066_reg.swc
137,226.3635055231751,898.9350972384124,109.06636692550347,211796_7238-X7037-Y16980_reg.swc
138,205.95653423137196,940.3727283377733,108.73482808514335,211796_7334-X21168-Y15440_reg.swc
139,353.1950658197082,942.029058594786,96.51160906818926,211796_7385-X18532-Y16902_reg.swc
140,345.4975599574654,969.1523067800923,108.01031426022298,211796_7534-X18739-Y16699_reg.swc
141,188.41850118223388,803.7278454975358,121.90062043652912,220308_6660-X23024-Y15563_reg.swc
142,179.10832647140086,808.8389083591474,125.42334459107856,220308_6702-X23195-Y15415_reg.swc
143,326.12516805080105,823.9509741214797,188.71246427473528,191807_6836-X4405-Y10082_reg.swc
144,407.9656116088436,833.8654888391156,171.53812455841987,191807_6864-X4028-Y18389_reg.swc
145,234.17654963164108,860.680932720805,164.6329292076555,191807_6920-X5119-Y8302_reg.swc
146,333.332175388103,869.2777318735832,169.54551148695322,191807_7098-X4655-Y10334_reg.swc
147,310.09716786471853,907.0762069453025,185.0289235408946,191807_7300-X5089-Y9978_reg.swc
148,139.11352511996483,974.3134833871443,157.3437878189447,191807_7364-X7270-Y23865_reg.swc
149,117.16304389117073,961.0698867101078,154.98443737024846,191807_7399-X8056-Y6157_reg.swc
150,237.5450154867383,969.7028620943848,180.09554695045222,191807_7494-X6168-Y8596_reg.swc
151,158.1626391041622,1022.6653304910809,164.2261889928583,191807_7508-X7743-Y23907_reg.swc
152,244.58835827502796,974.0930489662788,181.75185581613377,191807_7525-X6122-Y8722_reg.swc
153,162.19244830147875,1022.8578156051108,160.53917471817806,191807_7537-X7637-Y23814_reg.swc
154,146.26371474242154,1007.099734365422,160.75688492103438,191807_7612-X8075-Y6623_reg.swc
155,298.1910552600238,1030.1491141010672,178.17845743554096,191807_7779-X6262-Y9318_reg.swc
156,319.50746309971305,933.7013344149506,172.29104076970754,192348_8164-X3381-Y21012_reg.swc
157,224.38439357994247,904.2906979219755,162.6670604573941,194069_7166-X5939-Y8426_reg.swc
158,259.0,793.0,189.84678419024308,194083_6175-X4064-Y8142_reg.swc
159,383.4722866545188,843.1982283363703,162.55330126377828,194083_6690-X3219-Y11189_reg.swc
160,305.5624092478802,804.0003494220074,157.84058001247644,196476_6791-X3395-Y20868_reg.swc
161,195.81041622090555,876.4442059235326,180.1417395847714,196476_7159-x4408-y23171_reg.swc
162,383.49878971642477,913.2374785104355,140.55422305524948,196476_7565-x3166-y19635_reg.swc
163,357.52668127572457,934.8435722810042,185.98089310967623,196476_7607-X3603-Y20075_reg.swc
164,300.56216682643867,979.7111705986682,187.12085734067463,196476_7824-x4173-y21243_reg.swc
165,284.7609528275888,989.2103793275825,159.0546901492343,196476_7922-X4174-Y21695_reg.swc
166,294.062977487783,965.5612361246858,151.1613828699773,196476_8116-X4425-Y9934_reg.swc
167,137.90375419770677,961.5959820421549,156.84664763610297,196476_8191-X6571-Y6695_reg.swc
168,346.4243082203608,1011.863004067013,133.03514939128232,196476_8380-x4209-y10481_reg.swc
169,417.0,816.0,193.4315806861594,211541_6633-X16017-Y16343_reg.swc
170,257.0,795.0,194.65425860863886,220307_7080-X19635-Y21599_reg.swc
171,257.0,793.0,192.5159568755545,220307_7098-X6694-Y19987_reg.swc
172,308.9862705463623,785.9486981591476,165.79536754063784,220307_7229-X18109-Y21959_reg.swc
173,183.48607317920374,923.25839267822,174.62689825028465,220307_7919-X20996-Y20456_reg.swc
174,221.9652829221818,967.3830689418609,163.91256837751095,220307_8198-X20188-Y20372_reg.swc
175,361.0,755.0,192.69939018270495,220308_6054-X20031-Y16355_reg.swc
176,295.24248937431116,785.1197326893522,173.87605726724033,220308_6492-X9152-Y16947_reg.swc
177,207.65365379219244,872.6233997106546,177.46799775835788,220308_7099-X22371-Y15536_reg.swc
178,222.31995372890455,890.7283228155939,187.76511485372416,220308_7210-X22027-Y15603_reg.swc
179,284.48029627015194,998.2989395497468,172.1128953002238,220308_7820-X21073-Y15878_reg.swc
180,219.36030711620944,998.7090211401274,184.57019753094255,220308_7875-X22200-Y14877_reg.swc
181,238.56124143834697,1036.570672583747,196.45714401471702,220308_8021-X22273-Y14515_reg.swc
182,201.78423835699863,923.1777829025586,159.33457599976762,17109_6201-X4328-Y6753_reg.swc
183,246.23206031087688,831.7378018098574,165.20696304735014,17109_6301-X4756-Y24516_reg.swc
184,169.63106116498386,866.3640165559689,157.6313476272508,17109_6601-X4384-Y7436_reg.swc
185,212.10399496144285,882.3054020154228,159.28905551682288,17109_6601-X5417-Y25287_reg.swc
186,152.07294762329178,919.7026379679144,158.83478220028894,17109_6901-X7203-Y26714_reg.swc
187,165.84892982550522,967.7915627035396,165.65569882504948,17109_7001-X5738-Y6470_reg.swc
188,128.48339684542037,962.7913920504768,112.03177121062168,17109_7001-X6205-Y5194_reg.swc
189,353.42303285845213,777.1164791073063,104.75453505019159,17300_5969-X27278-Y20820_reg.swc
190,292.19349750382264,931.6044143097286,150.71410540742022,17543_6014-X3691-Y17288_reg.swc
191,184.0,790.0,193.23330696753246,17781_6262-X6896-Y13574_reg.swc
192,151.30555265876333,871.2841883070939,185.78379131046952,17781_6866-X8954-Y41812_reg.swc
193,387.394975667451,855.9026654303267,23.550370029226066,17787_7070-X12739-Y1410_reg.swc
194,178.91513670548295,801.6012942703678,30.158038376677375,182709_6172-X3564-Y6968_reg.swc
195,308.5134055265552,850.5415192024647,117.4996283462626,182709_6592-X3030-Y10077_reg.swc
196,250.20530020503935,885.1659158112313,80.1380402558011,182709_6812-X3137-Y8659_reg.swc
197,326.7290215522215,857.241973220036,55.00424357307606,182709_6886-X3406-Y21258_reg.swc
198,354.3608097136468,906.335159111608,77.80684886519737,182709_7010-X2644-Y10852_reg.swc
199,363.505309804468,914.9258589081869,33.46861423560011,182709_7120-X2261-Y10934_reg.swc
200,257.40895465486346,949.0384345017344,96.68725690225828,182709_7486-X4577-Y22503_reg.swc
201,323.52727641853033,781.8514626013235,77.96813353497318,182724_6416-X3689-Y10398_reg.swc
202,334.48244956579543,949.8829246690951,23.889054121380337,18452_7249-X11408-Y2071_reg.swc
203,379.627568901289,753.7312658531742,18.446184519823476,18453_5667-X25695-Y3103_reg.swc
204,277.0,779.0,193.21823031055783,18453_5701-X28505-Y4297_reg.swc
205,161.17079843938416,786.3094490081758,32.23504715941725,18453_5766-X31719-Y6139_reg.swc
206,415.0900929488454,788.7524428775212,60.14929817222002,18453_5941-X24629-Y3152_reg.swc
207,408.58654079164086,798.2973959144696,59.878583727811744,18453_5995-X24812-Y3143_reg.swc
208,411.14449786608316,805.988884786608,51.82718654446108,18453_6035-X24820-Y3039_reg.swc
209,255.0,796.0,193.2182278878549,18453_6181-X10238-Y3690_reg.swc
210,215.8230419615859,858.1309880109756,17.658522393904175,18453_6316-X30559-Y4743_reg.swc
211,214.83195767924957,881.4327369283003,57.47158995865471,18453_6477-X30376-Y5078_reg.swc
212,189.13722709152452,801.845286188575,44.93994633865956,18453_6479-X9010-Y4330_reg.swc
213,179.29912502776455,808.372530263645,44.120321719121854,18453_6537-X8725-Y4484_reg.swc
214,206.0,822.0,194.75457866721115,18453_6561-X9442-Y3817_reg.swc
215,197.4859984194145,823.4148539677374,28.541487282413836,18453_6604-X9161-Y4006_reg.swc
216,246.5655761041738,841.8980055571689,18.504504151011915,18453_6675-X10576-Y3102_reg.swc
217,182.4202293675465,828.0752661278977,53.39225080389329,18453_6675-X8876-Y4461_reg.swc
218,305.61173495973844,912.9051383570772,32.01270982256141,18453_6748-X28152-Y3578_reg.swc
219,278.7803958008701,871.9571860890843,29.14335707793725,18453_6846-X11548-Y2831_reg.swc
220,267.69027305329433,899.3442474809985,83.46319736107198,18453_7007-X11486-Y3611_reg.swc
221,181.17985951379055,877.5022387045777,44.8806483035695,18453_7010-X8769-Y4509_reg.swc
222,192.85137732161945,881.6974279413062,26.065605792661945,18453_7024-X9012-Y4138_reg.swc
223,186.9585858430091,895.8566097335331,75.2033339310901,18453_7112-X9089-Y4667_reg.swc
224,273.4865966138588,913.7800125125505,43.41411524847077,18453_7132-X11495-Y3152_reg.swc
225,167.7510110870112,972.2370606483889,89.9979350312119,18453_7132-X31679-Y7308_reg.swc
226,182.85736742067184,898.6409399877191,42.95561386512101,18453_7146-X8788-Y4552_reg.swc
227,255.33768427760566,921.9132664336834,64.17695123763879,18453_7188-X11060-Y3637_reg.swc
228,237.8465790467209,976.318318724207,18.86304467086523,18453_7223-X30215-Y5120_reg.swc
229,323.65679157781807,941.3743667583814,48.65938917024774,18453_7245-X12979-Y2864_reg.swc
230,276.10107579387426,947.1375493722854,84.94742131085029,18453_7304-X11719-Y3749_reg.swc
231,433.0,707.0,193.21823029969408,18461_6043-X11080-Y1667_reg.swc
232,194.36715162182557,824.3949421829366,76.46247734521664,18461_7132-X6338-Y3287_reg.swc
233,253.0,798.0,192.69938847216278,18469_6120-X7370-Y17612_reg.swc
234,189.01440921031397,843.3861531529656,119.35663632351718,18469_6420-X7388-Y41840_2_reg.swc
235,247.3881921929715,846.3873258542217,27.225428765889742,18864_5637-X5637-Y31619_reg.swc
236,273.0,782.0,193.2182341322396,18864_6139-X4843-Y27122_reg.swc
237,257.0,793.0,192.5159568755545,18864_6321-X4387-Y7047_reg.swc
238,314.0,771.0,192.8723440133887,18864_6345-X3603-Y9891_reg.swc
239,424.8170714014099,763.0107453653696,45.62676844021898,18864_6384-X3409-Y13059_reg.swc
240,343.6703237381066,783.5276701437733,40.093505659537,18864_6523-X3601-Y10609_reg.swc
241,324.28388659836446,807.1159669036175,83.84549855381704,18864_6571-X4315-Y24999_reg.swc
242,413.0963625130593,805.3453256599568,43.13651874496131,18864_6631-X3319-Y22547_reg.swc
243,415.82485271424025,805.7013451654061,55.972194497790106,18864_6672-X3537-Y12829_reg.swc
244,251.4488959575,834.3258715204878,47.25331249682825,18864_6734-X4899-Y27447_reg.swc
245,280.8464152522294,816.5143371941967,46.54297028109997,18864_6741-X4187-Y8695_reg.swc
246,153.24468993427703,842.4252195178935,40.189878168605766,18864_6805-X6340-Y4681_reg.swc
247,219.0,838.0,193.21823828358777,18864_6821-X5144-Y6844_reg.swc
248,168.6643790114225,886.4354682102063,48.697077938571596,18864_7078-X6476-Y5135_reg.swc
249,313.1652455446602,877.7216335925935,81.3368899967654,18864_7117-X4611-Y9823_reg.swc
250,211.18693800872904,943.9498583016492,40.36037268963607,18864_7516-X6276-Y6366_reg.swc
251,303.0,768.0,193.2182282066576,191812_5915-X3305-Y21307_reg.swc
252,294.0,769.0,192.51595954205902,191812_6207-X4040-Y8998_reg.swc
253,316.0,771.0,190.2630533263006,191812_6251-X3178-Y20913_reg.swc
254,192.0,802.0,193.21823796116385,191812_6426-X4032-Y23056_reg.swc
255,296.1241160928844,769.7070675458028,99.63262258875749,191812_6431-X3967-Y9193_reg.swc
256,317.0,773.0,192.6993976943778,191812_6463-X3826-Y9703_reg.swc
257,317.8523335515148,776.0757933551514,93.70959778081651,191812_6476-X3744-Y9656_reg.swc
258,295.82156941285075,776.391684636806,108.86084421621808,191812_6477-X4010-Y9201_reg.swc
259,283.11007134117705,792.1233880928104,57.41453601475705,191812_6568-X3828-Y8764_reg.swc
260,226.0,830.0,193.21823725986377,191812_6779-X4640-Y7603_reg.swc
261,336.6649768632137,836.0587494676532,88.30329687841268,191812_6895-X3630-Y9992_reg.swc
262,320.18190684446665,872.5628787070606,97.89653893200119,191812_7148-X3864-Y9658_reg.swc
263,195.82068481395225,894.3423084769641,95.06616338131649,191812_7255-X5228-Y7090_reg.swc
264,236.06494454197468,906.2615254758869,94.15464474273143,191812_7321-X4084-Y22812_reg.swc
265,140.37095878560876,919.9597380977924,106.01096880924135,191812_7379-X5715-Y24777_reg.swc
266,166.5993755496815,924.1927845269563,101.24220372317387,191812_7414-X5193-Y24236_reg.swc
267,398.02860576352555,927.6603966873888,97.97913312409237,191812_7460-X2919-Y19536_reg.swc
268,210.71750684144638,926.0257342514176,82.18367752483212,191812_7487-X5132-Y7313_reg.swc
269,152.37098089517121,937.5856086359596,102.94211395343493,191812_7534-X5622-Y24592_reg.swc
270,200.5017510214709,936.1526899107546,23.44040611242689,191812_7586-X4315-Y23900_reg.swc
271,181.14427037372573,949.5081866644705,96.11205566279341,191812_7597-X5133-Y23993_reg.swc
272,167.42534748596455,956.8814456637847,100.32956181752843,191812_7717-X6201-Y6443_reg.swc
273,140.14671486310328,980.8195116905691,102.8118631971624,191812_7881-X7006-Y5915_reg.swc
274,247.00452759234557,985.4362818899946,66.73622430811328,191812_7886-X4342-Y22754_reg.swc
275,127.61766776341778,997.8783735586496,58.43064115773854,191812_7938-X6892-Y25312_reg.swc
276,218.40232885807572,1009.6293486110455,96.16960122001143,191812_7977-X5136-Y23324_reg.swc
277,200.9185871529968,1009.7152643593295,98.79091630989849,191812_7998-X5408-Y23691_reg.swc
278,135.8576722668691,1007.3902116738267,100.2857565960978,191812_8013-X7581-Y5690_reg.swc
279,270.0340048847439,1025.523501550489,99.33426543584679,191812_8096-X5297-Y8332_reg.swc
280,276.2225542095692,1014.0617474893044,24.990686236785887,191812_8172-X4789-Y8339_reg.swc
281,217.81528034161713,1033.2614069039605,104.74293190140662,191812_8233-X6397-Y7234_reg.swc
282,248.0713298911169,1034.0163655487747,72.28935774444005,191812_8235-X5804-Y7784_reg.swc
283,252.20087915389846,1037.1821700052292,35.027885457229516,191812_8356-X5861-Y7841_reg.swc
284,360.0,756.0,193.21823724537884,191813_6154-X4714-Y9350_reg.swc
285,298.0,767.0,194.35327770560917,191813_6215-X5154-Y8328_reg.swc
286,315.87989107683484,782.6381427384556,75.12972436967561,191813_6524-X2579-Y18950_reg.swc
287,337.31807446417804,791.2106,85.42455291282447,191813_6588-X2661-Y18498_reg.swc
288,286.745226609046,819.9224247701362,107.70745008106397,191813_6745-X2825-Y19481_reg.swc
289,309.46994621891554,846.3665153622477,94.43152891774864,191813_6829-x5209-y8545_reg.swc
290,306.26340575163744,853.2582125067269,91.15844349995585,191813_6871-x5237-y8478_reg.swc
291,267.77277533381135,838.339198632356,83.48808868420893,191813_6879-X2723-Y19955_reg.swc
292,316.8492312126169,875.3287911940627,76.04599130630544,191813_7160-x2719-y18910_reg.swc
293,382.1909311395394,901.3832479370667,102.51768755561403,191813_7214-X4724-Y9812_reg.swc
294,379.8933537802521,887.8986357152597,95.87066510825038,191813_7224-X2864-Y17670_reg.swc
295,169.0,800.0,192.4156340158297,192337_6620-X4736-Y30611_reg.swc
296,412.0,802.0,190.00639830288165,192337_6764-X4864-Y14655_reg.swc
297,334.0,903.0,192.69939751346425,192337_7344-X3850-Y25781_reg.swc
298,233.20919812966733,931.798682892265,177.02094687711448,192337_7585-X7231-Y9932_reg.swc
299,323.6288080837649,947.6105675050665,191.631225811479,192337_7659-X5929-Y12351_reg.swc
300,314.828269999978,874.555355294128,186.5535763249718,192339_6660-X3904-Y20076_reg.swc
301,254.0,895.0,192.6993950534681,192339_6826-X4163-Y21198_reg.swc
302,332.71529828952123,905.6148260690493,188.9743546213629,192339_6840-X3817-Y19709_reg.swc
