,PC1,PC2,PC3,PC4
1039273993,-8.600555173112717,-15.317568589400347,15.17866536184578,3.8860944486677944
1039564816,0.7595377039766995,18.41740096024359,-2.931083654077445,3.7279445791712402
1010978844,21.186539548903287,-12.225320009389014,0.08637962494921192,7.192289955436906
1010970692,27.984629917915463,-10.107834990806161,-1.0077461589551677,-5.030754272091578
1036259470,-3.275934951263388,21.48783870595967,4.902492096884229,5.293415463511499
988975250,8.022480920610759,14.635773233100297,8.512350641847577,0.9205555769323439
914432180,4.372630035053092,14.899060676608379,8.564292381183845,7.49110329542297
978669806,-4.542428678376768,5.627540547631192,-6.794370110515417,-1.274126182600181
1006178551,-1.050791443965875,12.058586777452843,2.294716258137788,3.6989225504607006
1010692386,-2.904961960035061,3.3782958745052682,-0.8871816827433445,-1.4183571303444795
727134547,19.50156869479816,2.6174723579806978,1.1918151045182879,-0.38778981897365994
970084701,8.979581579990942,13.942336370024794,14.76152304571546,-10.256293789539974
893354404,-3.7397198389367725,14.513879397230358,-2.0776542606532993,2.409175119615083
982589904,15.198707802858873,2.4516581865154685,9.036684343353807,-1.1735612835446407
1036186120,-8.257974428777295,-16.787234523694966,3.383203550827197,-0.1708314339508079
916582970,10.2888735919516,12.998002967454354,10.929775066546135,-3.704911344054624
984027717,-3.455719272992578,13.699813579372673,-1.2123412162710234,5.650995479288644
977040125,-11.559991188523558,-17.388731609777253,20.525981687613864,7.545047253776229
986895113,4.345039035454676,6.632644818331604,0.5544354017297449,-4.033115146664113
984056604,-7.7356063144968905,-9.932692824475687,0.43798964336449453,-0.9654394541310054
1035989877,2.8601296323999463,17.64011571851773,5.153848155396112,7.83953852916337
650331035,0.12315642475302369,2.4520126409659655,6.443448059194918,3.396619589675177
989393925,7.613575706475499,17.416411820672923,4.683773867767552,-2.315129654078439
1010996263,-4.199890846710363,-0.8092584834474451,-5.281016977367683,0.26175092822697277
1034908713,-7.250471575993505,8.233210398488046,-0.6220289372735246,-1.0844915686612788
989369441,-8.593346881875318,-6.95966711040217,-2.233580103547012,-1.0969335175924237
983975050,22.62293726195357,2.270417104212789,7.018373982510134,-9.511237617101656
1036043483,22.979948191018522,-15.101321885930464,-6.8471692866958245,6.354697436593345
1036055775,-0.17425861013329055,14.05121829846385,11.684388148765084,10.099019682611392
863483123,-5.719894745738237,-3.39628132664569,-5.236014228446356,-1.918626047375994
839587095,-6.084260248150899,-7.86329572972927,-7.803025653855681,3.0176675575892156
914265453,7.161368174494491,17.152883945019,10.00422751815076,0.6662483350001079
978638200,11.647291603413732,13.51762773523929,3.6558449478272568,-0.14547746618058854
