,PC1,PC2,PC3,PC4,PC5,PC6
908902400,4.773974686585992,-2.8377837379815976,4.106443932733065,10.55487629842367,2.4895614642058463,1.0854232983719068
965091329,2.516396049261213,1.3224284130686708,1.0466770272975998,13.200598579461428,3.2105707169963287,0.2718878135160243
834891776,2.8090178087309607,-0.9921991002583183,1.9659312580998574,1.8590514939514935,4.292648773138582,-3.3512336624614916
897003522,-1.433395095133547,-0.39292597920974515,4.4628814765456095,-4.30650008168178,9.43024994572818,-3.808842904781158
904626210,-20.277656637313434,0.8570494203363219,8.088798660484438,-3.164070045508959,-0.5832263965992399,-7.836824791481653
941719587,0.5781223832882696,-12.09104391134665,11.473254305006668,8.478293014740146,3.9998092535063963,-0.5378476784748387
967385130,8.787286976086696,0.26205278144508737,2.006070533724821,-2.116372638401962,6.440034345579328,-1.895024358866448
728498232,-13.031529704830348,-1.2656484885103523,2.0786027530000704,7.531795033584698,-0.40830835680742306,-0.5046225732921582
965795941,-5.875637945815976,4.980689728908269,8.753756254141965,9.663684022680922,-0.10279954826689419,3.3922341511534886
730820711,11.87657559213056,5.166930722789223,7.57993380365056,-3.917540662911918,1.3158047456475472,-2.96965797567652
646553705,-8.960066647006865,3.665952572602341,4.691932916950977,-2.979218750985014,6.038358453353853,-2.938351231858466
912322706,-6.68440943856915,3.7869918087769934,6.274838205655418,2.409414447531268,6.294743641165394,-0.33755548669705515
902369477,10.522076172105612,-2.7285225171110845,9.868559230659583,-8.302424470151717,-0.016651259259238077,-4.156039186535363
716853454,-7.930153226553666,-1.0504124247903777,4.976907829898896,3.732238523656221,5.792312968134575,-1.4559523184880572
983916754,-5.162195035697573,2.809775205934215,5.45658713152094,11.429511477165045,-1.0492166996994052,-1.5576817719263416
904036565,-6.730446544599795,12.816678659113563,5.683319342254996,-2.4209206084929864,-0.30022303611846407,-10.934474004825208
920826071,-0.2770618068527879,0.9334691122121715,1.1586718161314502,1.139516587549343,1.5610670610793096,-2.12929013786933
908894436,-0.42972166585516436,-8.442753494517275,3.932492142665361,-1.2538126110924082,3.8330243952477185,-3.3195773944831566
904945911,-9.334491360910034,8.090224968315386,7.434412202677264,3.4586877879902125,1.6369379350967934,-0.8069538463760239
1044021521,0.774867983938774,-5.746511051865498,18.852617527118785,9.179533059140885,-1.761012188212077,-4.216280037974936
853618984,-3.2785533423782605,-1.8005085156481555,1.1843322875254945,13.035875546679843,-1.9443481453844185,-0.2159242495494492
904819001,-4.885043975011827,4.315184688241555,6.1223832617109135,8.706940029300501,-7.232091582430405,-1.644474990631765
935194956,-5.17762021461921,1.9477897520968603,4.043589810622391,-4.458140302859544,0.8380307561468201,-6.638703657712789
853692765,-4.858630984107739,8.713895499199513,-3.3909185874596393,-0.5877226720652331,0.9436667130622846,-1.7652547502994933
834908547,-4.34087037294375,-9.015506297130868,9.87759577641176,7.648733794259452,-2.1181780478485734,-7.8113289660518985
764498318,-9.83191288904499,6.374663802739183,5.307515728404264,6.397312317933956,-3.00433939679219,-0.3491713690312941
646545810,-4.9943695555139875,3.304876156741721,0.6501576875678766,9.186801088206833,12.304765457059004,6.872454283859975
902349213,-3.4310515371267165,3.0682659415800626,5.0993648440132455,-1.298784837964092,3.4156628036480465,-2.033565162954822
916537758,-9.694768383421916,-2.0026569798605194,8.623292032588186,11.174640525796972,4.343434655094468,2.4290370955363576
646828468,-12.439432892474274,-0.07196441084310301,5.043341778138133,9.23868461495571,1.1249782934655528,-3.7415427153003105
971575743,-0.47434683062144367,3.502153612231905,0.8180777755160114,7.562729032948741,7.006366448601939,4.635938896657161
986853824,-3.259225089957107,12.35588603232425,1.981425954267126,5.811418838888051,-2.0326863422286174,0.11534085905337271
699818438,1.6981101592466454,-7.521880996998097,8.583861807043121,10.690908489280421,-4.171550500376696,-2.6011770907313636
841810440,-2.3932455034568103,6.04801697095789,4.871578825916625,4.535726746909297,-3.7061906650137777,-5.292499237766271
653193740,-18.062133481576343,8.595403986163483,8.370829379117133,-6.230449051797314,0.8224521010554837,-5.142917127716087
965771797,1.1304190275395576,16.198683571500375,-0.904112724177436,8.176173723776177,7.033129751040824,-3.7940967778622703
902357532,-11.519986672246528,9.358578775991862,-3.7124979905078925,14.958253530848497,-7.428973392401414,-1.3073397096306454
972489317,-5.596359115270298,10.599744872258269,-0.928161370441769,6.07577224211172,0.08804925666186583,-4.208271190599106
927797864,-0.9876811900209856,-4.161120716204506,2.5289747021431417,4.803380230539208,0.134546256358401,-1.599839023484872
912573042,10.136651408111435,-2.425691265590244,0.48202065782530934,1.497560530506063,2.676479406980471,-5.663766325183087
851632776,0.7256021074448489,11.781804849212127,4.332187470364424,8.922941975946356,7.911447306976751,-5.36866050679721
903864968,-9.487970923532528,-7.198643416291374,4.109269077399363,-0.3880476292899253,10.472459980357415,-5.450890834889243
653197964,-7.0183950815495635,7.870390711676244,6.4996810337885265,-0.47279468341511866,0.388785705572285,-4.189514249780796
853471899,-12.67687464604987,4.4753742757113315,9.039481130987749,3.049656914707984,1.6850642145354686,-6.016179301281446
990352026,3.871803789692004,4.23375122517884,-1.3544731156257654,7.314111328177153,-0.7539031392088311,0.08429118821357928
863515305,12.327439109547836,-1.3098552687454597,0.6828307312209899,7.425727564223567,-2.7767807035828898,4.082323630353617
964887215,-7.817142232936147,-0.8216050950131193,6.402539638860334,3.8295422435680795,4.803215106949915,-6.814727876420199
893371082,-5.406384404101567,5.265872137951988,4.910121246728134,11.58068139676891,-5.576640515461869,-0.4011018031995355
863535837,-5.264985785586342,6.719183432764135,-0.6114925155910007,7.740281946845,-0.8037884227552893,3.272100150611225
904942307,-4.752496987893265,0.8943580406133882,3.189359818443887,1.0492097360692403,-2.7291196995344715,-4.667839301904149
716309237,17.598775466231373,4.9750866645797425,7.494096166862981,3.891562487631772,0.9478174469747511,2.53633022163517
646849289,-7.02158481067109,1.079221108295262,7.751855785692184,13.066796749550726,-0.4126718274222015,5.21887745598842
863478540,3.0263848883431983,-0.4528593044151893,2.279709662042737,-5.898399470790796,1.0579638643815874,-0.141065999073545
904725260,0.17727119463968743,-5.943270808797962,10.165728873511192,-3.591226485656329,9.199255398012857,-3.249403925812714
902021902,-11.844977937712418,-5.219877321639611,10.459987744219013,2.9424095844811364,-0.0707215383110964,-5.297219436814329
912589594,-8.06899675667528,0.7208946451114018,7.629339890429346,7.626593848175611,-2.163373282272656,0.2086710067551918
919917343,-6.974849883920631,-8.948114081218588,-1.1877308755399896,5.056927399211561,0.47167120245674177,-6.667545392695958
908927809,-0.40249140382314585,-2.077819226982585,5.1335473221989565,-3.3523749871320074,3.8897836180280665,-6.040584641523729
883688278,-9.667662371807701,6.486790280092661,4.5120892377718,-2.918460569236637,4.1335602737660695,-0.29036288858705916
907432789,1.6729762635293133,-5.33931265061565,6.829419697647653,-2.168884741898058,5.182989553804066,-0.7613504780297606
851542876,-6.473347203991049,1.6413208726571713,6.292941798534077,10.387105593591553,2.784314360159554,0.7128141582013716
902140767,-13.175174385916009,6.040780051209733,7.409458195051557,-0.039912105935665965,-2.748157523452196,0.8596905467701821
910287738,-6.589163646396479,-7.595085061471194,1.5101926610416165,-2.8115591295788933,1.7449067347862885,-5.093590915881003
903807880,7.886667189154312,-6.823996872643834,-4.013400205505299,4.340546923121683,6.633248708530245,-1.6540498953057634
850969484,9.808832014336172,-11.891268393697136,17.42390467293989,18.718729000537408,-1.9598872820882507,-4.681488976031998
904094606,-7.911634606010569,-5.59619468215208,5.382720073825289,1.0486954985138925,0.45517802212814584,-8.640277923517191
863404974,-13.479352327043037,7.081680510796444,8.123773548146279,0.718559046022827,-8.136130217618346,-3.2635781953101377
853713858,-5.579332723014355,9.653554716343198,3.787842661126127,5.75583044846605,-1.8228147650281268,-1.9454861980811902
1038767044,13.098312355901365,8.463769979330511,10.264948826466021,-2.1431319518614034,9.570401918898929,-9.123549145072786
904659932,-12.886413427815466,10.032716384102898,4.359613330190543,6.530545103504108,-0.992314059189999,-0.5134308935963126
935203809,-4.002622506872892,12.85204099262388,5.590177913592681,1.9952869634777688,-0.3118445964955965,-1.621576225531628
910287886,3.4410248060095188,2.275501347073878,-2.0570297349414384,-0.4554563416281334,-3.971398345831905,-12.886561031420598
941552661,-7.700060439195208,-4.068464481085236,2.2834862370611058,3.5552947030500026,9.466474433762313,-3.3888418890746745
937706533,-7.391730340719517,2.1331444627197387,3.4946741240153547,-0.06991233150844167,0.22087000103633525,4.341297903346435
903951413,-6.411100247578018,-8.365836676000487,9.563332688282593,3.6366169713348757,-0.07831156391508465,-6.953369773483386
985908331,-7.900492634965941,6.766921457549065,10.590963761161891,1.0017681782166203,-0.1861401950167294,-5.527837531005183
902284440,-1.3134644543911942,0.16295915038367054,-3.5261419613530833,8.96050708405182,-4.829493419852155,-6.593005468667834
864068767,-0.7661389302198351,13.903398372319767,3.9274327130679945,5.637842883876275,2.5929344600237116,-3.004267206063968
935175357,3.161442732190253,-4.629914542951717,5.878696971911273,5.518441169549519,4.263718204925924,-5.995138968056757
903824576,-0.36311025034442834,7.464220389394502,-2.9820010143751996,10.87619049821447,-4.893836824713591,-0.20933891344758115
920016093,-8.215549516968322,-2.8505828575478263,7.106942989104271,1.8009910120120884,4.894370155886231,-1.6032500968138286
767362340,-12.168600513210619,3.4249257350910898,1.7861204409033975,9.514468782227347,-4.016346741197111,4.692790798013628
902284580,-11.18591419905732,8.42020509759398,9.010882746144562,2.4061586401452972,-3.7686480146975594,-3.320209302254794
904918317,-11.905437424780855,7.311457253182421,6.766031564714084,-0.6320629137202514,-2.7971274373132022,-7.697501653673045
927810884,-4.0429987668690295,-3.98529532098872,-1.7775695413289794,0.06409606706151938,9.36014682597788,-6.677988008698057
904893806,-4.666221576771587,4.213611425186687,-2.5402152142400607,-3.068442557973153,-1.7211380446041196,-8.372544035187703
644953476,2.2828148983530308,-1.9708932415932383,5.472113328249638,-5.183496632175295,8.479255149034577,-3.322346007522831
863438221,6.984533848479632,-5.829952429043684,-1.3796690688421345,9.289367422702298,6.947073954633928,-5.7946539650431435
853783953,-11.698175088814157,2.735446996268018,11.918234800260214,2.082802229534572,-4.5549671911689185,-5.513178168071192
908858797,-10.569014229624253,-3.1730442862541626,5.422413947427341,0.7773680803634053,2.513094470029359,-2.0059469808343477
929416648,-11.379492026105208,2.3184442728005266,3.3058118750482555,2.3560905667975454,-0.11977813013354416,2.5783065843569455
987063752,-2.31940640342207,1.6335449183360233,2.0987827247889816,11.331584483286278,2.0797745018423996,-2.6263021838383946
920880594,1.0284678911605727,-3.3214172954811456,0.07089124261564028,7.890325763791765,5.462261642381973,0.5001004993104453
853738976,15.514326782862515,10.00317354177418,3.8456272322281437,6.493021313874678,4.209243323751744,-4.912266698837249
851580386,-12.02175452878689,-0.7806499978728229,5.2548177818438475,7.326403319843427,-2.80769060369365,-5.316162283558178
904943101,-1.2709048279097388,-12.167096008546853,12.549301129636216,12.580132146474018,-3.4500224030691258,-5.2275176522931135
