,PC1,PC2,PC3,PC4
896110766,2.5234385045027468,-6.332107441405808,3.3558302356017826,4.822272404327413
989163765,0.18204822844146623,-2.264721574667663,-3.8271300546674367,5.531403634757514
826782115,1.296538290861402,-10.25266627594051,3.4316698401250445,7.739880714119087
895562607,1.039271765642647,-11.557557687597754,6.8365482875551775,8.179714853050703
828842878,-4.9843132083989,-9.253064287466799,10.085661209007965,7.933588366260269
827638657,-2.0233994977471728,0.0814642011548283,1.5386889709535903,4.475065682574195
828879764,-0.1160804341878544,-10.622597479550016,-0.5791328971215397,5.275415348356201
829305793,-12.63402880728957,-1.3181648941149913,9.681212242185643,6.227530746644014
828879817,1.8560148167237127,-0.27559341921521796,-1.0928631092135388,3.6126326442487873
829305835,-1.291348729514796,-3.2083486535805052,-1.5776544430109813,-1.382003489122907
826750185,-0.8573727710510665,1.206659668367609,4.5811860255374,2.920616121901151
829318500,-9.752542613968927,0.20895793920316727,4.17125056785235,6.420959313455134
913716620,4.4085707951741915,-8.71312264678902,6.005191121764383,7.833870429107724
950265290,4.282035394080254,-6.649852403768086,-3.5784481256869873,6.04103457102435
1040463370,-6.920301256554394,-5.024945345929438,5.998088248827021,9.089408815068039
702023186,-1.4296672113498057,-5.443211128859644,-4.048935724770727,6.24599417023956
827655895,0.9820065212346191,-2.680725588147082,8.440835297249489,-4.692261681814924
829302487,1.725138794690933,-3.371069661934192,0.34775265594898713,1.7131165834317112
829298408,-9.833712787446508,1.5407476793683785,6.113546382489383,7.2694874449880365
828880827,-3.010090642682267,-3.3318247196445943,2.8964820009412713,9.19840679658435
645834778,0.2120344864453715,1.8533510215958326,6.879978293042706,4.652219060965061
951720102,1.9210250418533048,-6.2287921072296095,3.5499365493974273,-0.2667150777366661
845555925,-2.2593318405816074,-14.173144491777942,6.592506755768818,7.074775287506641
898529637,-1.6306763944768423,-7.739283778743673,-8.186693112768356,6.403014747804008
826780116,-4.459376916323545,-0.2555815593849812,1.5276812985906845,10.334386281925413
828885535,-4.8231842043783315,-3.111165146522077,2.1343583578852874,6.6863798121083065
973384481,-4.471544591835303,1.1036240099005015,1.000237985710109,7.408067219590632
901151599,-1.7161690202444255,-0.36117850186152156,-3.071719718175396,6.871704567877796
992406414,-3.622270161982781,-1.730507375560158,1.0808331115168535,3.2161502963482778
827595695,-7.596069004976413,-0.17316995743274122,2.2193139336447545,3.8406224421713997
828886063,-0.22098753076542843,5.152303534918877,3.2528928624248845,5.165103861281656
902278249,-5.28842038554954,2.1417246172811013,2.794933986817522,6.051382617612925
828894369,-0.1517736090174092,-4.723005715949893,-7.277620558209811,4.959010932194219
826830025,1.419806527462199,-3.719147272301174,5.718221051826428,-0.19570244350159327
939633886,-1.3256085660558643,-6.190044847457509,3.9624255938244,5.306822270656787
1044635068,3.6187157443930373,-10.627470225067544,-1.6656191123684587,6.9375278464029595
827772373,2.7651984321788676,-8.336537217863132,-1.0680845730864517,7.30394998567269
971546167,-1.2270372662376938,-12.552696141073087,11.473220151487338,3.214418935624879
951537534,-0.8448482050974425,-1.7929788132896631,3.743490539368131,-0.9815133768624686
829296573,1.0833472910945645,-6.246460300324366,2.5741136565349145,-1.1150164087121803
963325924,0.37369165709077,-1.9432987409376914,0.10836607318357289,3.6661559742891057
826765287,-3.6088160775882674,-2.0227962396496175,10.218897695296748,5.851775898832932
