,PC1,PC2,PC3,PC4,PC5
978149378,12.007495967712908,1.5311612776946881,-5.083950318772081,7.080893184148762,2.633412326503186
823218199,-7.419085572008557,9.892510941577548,-2.644796580321743,6.624541251453804,-2.062450492513995
944750626,-5.258545377644264,-9.37548880421527,-4.337331823064196,-1.4393315509441735,2.6652140875773513
965861424,4.819295733962391,2.135129698403921,-0.988201708134106,-4.164156134174708,-0.07400490614716271
896692280,3.3343789774557204,3.53486352331986,12.690797665444185,-0.6472342391849107,0.9894478759927552
947396671,-0.2950205821062708,-9.498081725175998,3.171301172739171,7.2904002574121725,3.3075321701648264
971702340,-18.884975830289868,12.309150348676976,-1.9377076015002084,6.0149111888855575,4.342408201457337
742596680,0.2785476065841209,-2.857163162539298,0.4550562339296664,7.086851839497879,1.57534892079114
950243428,-16.75799438708433,9.25781589002027,3.2271566986427045,9.14934501734713,-5.815612700315886
645955689,-12.023490301835121,12.701838056035507,-3.512104885339164,3.5672517930767853,10.881225421107555
904839273,-16.686004157305156,10.462022615466553,-0.5664436097874914,12.257115029797578,4.390789186959653
906485870,3.0605388785524283,5.825667149430457,11.599465770337417,3.4722328357603116,-0.6153578326460936
932130950,-5.403144660577085,-2.5613055400158293,3.5557623327018693,0.6518331010423348,1.6702937318364461
973488284,-11.514366637300858,-0.5340314560628717,-0.5122949792529355,6.420922810447558,3.7411863371214666
908644527,-2.37982475909107,-9.085849350157174,6.785090819134304,3.356216285637907,3.884763159904563
899473601,-2.7631506664753607,8.9201137783458,8.326280742222414,6.510324981497156,-5.560356346272494
820945099,6.699931983517692,-0.3960636709720069,5.203292087078528,0.6156937005797809,-1.1699928974985416
970760401,-7.140804586636376,7.057498848329374,3.038756110497114,5.003644976341234,-4.981832580830774
827969748,-3.820168985444821,-4.980782177961998,-0.6051402407673746,-0.5566470588213142,-2.266784668734589
896602326,-3.366227948716449,7.4408635276671085,8.51792077154539,0.48442629989707187,-0.7024411613158215
995574011,4.349170789781754,-3.3495379278942266,9.273435696011054,5.736060006938904,-2.888603661096826
912589058,3.424593233997185,2.462518727607759,6.682074690203215,1.8081516001100466,-1.6792332337215794
908632324,-0.7161129204731415,7.8780700366517165,11.567035800260197,6.316732028228134,-4.301881416278706
957120771,1.4926453664960124,1.0671671823100173,2.502208008838722,0.13186749999787795,0.09588818083322459
813003041,5.707234870766817,3.07988486343211,2.174545521649889,-0.25090166660463364,1.9159630186442627
898949412,-17.30506759356939,-4.687077313078438,-1.971178845509252,11.931452652565072,-4.991587397983624
970723621,-3.1084998576560503,14.185273744021258,6.968807926599655,0.3616807430276052,-2.2795705092560024
645447975,9.646822701516827,5.102965141029403,-2.9494633061407782,-3.8300939490176367,0.606784742691932
926761275,0.9628650409525861,-1.425460774969777,6.258447558666623,4.574337560192945,6.711302089948449
648143167,5.348721869252962,4.475305179114286,3.5193748617960496,3.0981086198434657,-2.5889116262107206
914399613,0.242638387633028,-3.549277726373899,-6.229900844853756,2.4873690681824847,-2.3084683481836605
975282560,8.975837248433114,9.790487552997769,-0.3801470473063514,1.1681265428810599,0.743636502315357
645529985,-1.7329431619028555,2.659802909863796,0.9796484992492107,-3.994989802190177,2.367310365177863
950284677,-16.434332798347594,5.866845601543529,3.7742546615852546,6.4519856245857365,-3.2406185966588525
908669318,-11.44328838580972,6.134083252331811,-1.6636429298615165,4.255761021016795,-7.836072778375166
994718096,-9.017601373060145,-14.138273569525921,1.8336474450265803,7.606199911510236,8.895882699705975
998064533,-1.8169345088644735,-8.68544361828144,3.42167358172741,5.322718325477665,-0.4097445722876637
898683305,-12.118745675371603,-2.332282628201542,2.582217659579733,11.540523819547836,1.1186175910505882
651055533,-17.266106892799332,1.4537265106504376,-8.239990547374308,5.825409423798195,-2.5128003344421006
950272456,-18.217087544990882,5.442176416002681,1.634720533641812,0.7467319531806997,-2.4962080887777396
716591562,-2.9159110051790846,1.0120828259351737,-2.506690866921821,3.707973513244955,-1.0808941793820201
948376025,-15.372669117343445,0.6449414370262152,-1.0061050606507567,5.1026042675114445,-1.8632417484609114
645542364,-12.460610615564603,3.295250489459932,-8.938336228376814,-5.524213401100932,-1.1078391875052345
898953706,-21.963493835115496,1.1992655872804336,0.09437284608280505,10.835116137826658,-6.334980909239567
916681208,-4.841722748858177,-1.4344322848156743,4.275946144551246,2.3660974437144366,1.3015424218180154
915788289,-5.133563156808405,0.3985304090902379,0.051135832926688274,-1.1604932423107412,1.1955962491450043
867099146,-1.5659780476703782,-6.385662334781295,6.704557506572739,3.883802456849404,-1.3890122180386928
989467159,-3.155293633679489,-9.988892478486218,10.949511771855494,0.9759381967252694,3.5504510922511265
904876570,9.136690002083093,3.3854827786412702,-3.5711034393601064,-0.7946116555278173,-0.011543192596541019
1000780329,6.363960162815483,12.060553774922422,-0.0865458077756932,4.487920599379385,1.416587546782213
908628525,9.234225357045922,4.117358524083219,1.891598125235903,0.5956212887131092,1.840120126406215
940794414,-7.361665191742942,5.979297071694293,6.322577942938419,6.085329453949724,-2.9926908484042616
914354735,9.30256286556301,-0.7614707313458898,2.1433380602856076,-1.4238666508591509,1.5041175605264296
972517935,9.690613733006536,-0.03727672885283782,-0.8902727703718882,-1.3688571968498713,2.239660766445997
982745652,5.742509299776906,-0.44537428535209495,7.770999085621777,3.90560419821224,-1.845935091100043
841888315,9.82968862387489,2.6539096494655183,1.9905701026339864,4.622557622859432,2.508773907549367
901403196,-12.861640108907377,6.710137468496615,6.5413724686643375,6.632882212253862,-7.860993246176129
990282326,2.235099701012529,-8.31245009488765,8.593430321731544,10.136504885739894,4.492945396447499
830435948,-3.86884717727796,-0.14182346750667374,2.8018873773301287,-5.357740044391546,1.8251306104724032
681636493,-18.31363504762822,4.790505574619477,-1.8089941267824081,-0.42271437971346515,-1.0902173193286655
965771919,-6.054268347644158,-10.065555414625948,5.600688732097323,3.98319481341221,2.876799783043917
644821657,-10.583334313426514,-6.0200529749079745,-0.26529260581176906,-3.335930837597263,0.9006372142969719
960656026,-2.1291467158236026,3.151374654973846,6.090432100830629,0.4843862648700571,4.567228723734926
845402780,13.44023048243909,-0.002906723235921671,-2.0914848663561787,3.8013680159968484,3.989095124558551
983638695,-12.697434590374005,3.950480749813881,2.0286885009648374,7.4651826793412805,-7.294170964432154
637383404,-14.58839165200867,-3.0889630431737563,1.917904302671539,8.976937810785072,-3.6630180751702426
827867891,-8.511349296406149,-10.77250638385587,1.0727841698931697,3.660731138550415,4.189583093811583
965821175,-12.727344619419268,-4.836951838658139,-0.41079846580692503,7.862321597926002,-3.282286583264293
994882296,0.6800565403953858,-10.467769833977492,7.325443934840303,10.044418101398929,0.7144990915260703
993993470,3.539827250518379,5.9863192312807,2.637917489433657,2.4552682387555684,2.6012433426382953
992400811,2.576967704106246,1.687243969109714,1.133139618401852,2.47006171201144,4.077867116614835
992396042,-6.441571914659206,-7.660604857512807,-1.0986157646841492,-1.7321839887628756,2.436189412626616
916624146,-3.5404951394242037,-6.446334438546335,1.2903471960438189,4.32229811318986,1.9390962296427363
913695508,-2.1624041000515866,-0.25413657511794957,10.127449346949223,2.1652192164050597,4.262420006831565
880853797,10.127145596967818,4.583917929943439,-4.31916690496168,2.447173233988395,5.933182884500672
990229295,-15.484303019080352,3.605429987805583,5.319224331270035,5.433034967065673,-6.339272649017802
899683133,3.2062730220462976,4.134291407926892,7.179159557634872,0.9896611334798798,-1.9307848546160304
833872706,9.874342298003356,2.754350044769923,-0.2909500255893266,3.6374924074331405,-1.8793739012641155
990225226,-11.230885128383985,0.4931227707941688,3.0135680331558943,12.866649319585505,-2.64250834330869
907125584,-5.478245585292521,-10.455948039901166,1.0960130995129311,1.0074735176160932,4.525541544368763
898667347,11.440315288499274,3.11930265451447,-6.226993458116979,3.2703303900357805,2.1573808355783535
906597203,-16.81875155625813,0.26299459654300783,-4.063918588603151,1.4620010401429426,-2.7246608953967217
823083861,-3.19989562526223,-14.714629795393037,1.2204827730582042,7.424809471389312,2.5052084001340065
989131618,-0.9804034898501789,-2.084032755817184,8.50166327299331,8.118206393708462,0.9341115351633327
866083691,-3.9843539624921958,-9.999842910826356,5.592254931813477,-4.054561086580578,3.727774464210634
901440363,-11.419144331462036,4.311602452690822,1.5323774815866402,1.3700329720609168,-5.429261597595916
899462020,-12.150027723075013,11.357574201624036,2.3455934734709025,11.163354825705024,7.52376314386948
896111494,-17.606106249653074,0.8556348244269247,-0.5205593404857065,8.678583503226864,-3.7824323617677273
948302732,10.085253343287755,4.540323525696602,2.6623565810041936,4.968268351995598,2.375949437983317
826848163,-13.970357130025102,1.2359323103941615,2.8059362606968823,13.69356587073408,-2.3395792148299397
990557098,-14.59342255611457,5.298901389545685,-5.351985031340084,1.2068799699741937,-2.7910513247371904
992412609,-12.512435174052666,-9.677883784965633,4.690857675420313,7.0273898629448865,-0.1573164482196181
898962389,-15.399695616390122,7.778507840308667,2.9677262060948975,9.651565439482358,-2.5750147437290694
826909667,-17.011329098338784,4.044972926574305,1.7119872727318515,9.024183830005889,2.4813999991335827
898671597,2.1130492667576486,-8.937781590394382,2.037941566387407,3.738770243031059,3.7460231334305893
972563450,10.798745612653535,3.1506717318029853,-13.294669635894472,-1.6795798460527143,2.957260487299632
908649467,-0.6085110061266232,3.8733567217548392,-1.3584026601841894,0.7059279786222357,-1.0263367830479124
990213121,-18.14931172705173,2.2070340590237874,1.456453337347365,8.280835491332045,-5.296153594172572
973501446,-3.7992254940814654,0.022202841132633544,5.622645366414931,-0.9634862216407699,-1.9172849887977752
926770192,-3.4719096941189798,8.90438560052084,-13.379820163329892,-2.6206555579009376,0.41240009851946247
973472798,6.70773055978475,13.571796413740852,4.864767368763548,4.482290472372527,0.99247319369762
645444644,-14.171011526175281,4.179860998457689,-7.648478917309551,1.3039892209963666,-6.10244703451835
906552358,-11.230547779713273,-15.581896387720121,1.0326944286500312,1.4845346662809407,6.170072140051387
880772136,-8.167997322945622,-5.9029934314938926,6.6798072600509135,6.32908678188888,-5.002664155201151
991953962,-7.029216962345375,-6.018411433753256,5.593808493998077,2.2369637553496236,0.7211759266903974
645444689,8.530545439786891,10.386800352507331,5.29504334272356,-4.714421437506238,-0.5873491060322354
652960852,-16.014163510822,2.45605678642606,2.6639401602567645,3.2632450305178966,-5.241257465734426
989385812,1.3098233697339743,2.454343341808305,1.6331245854123013,6.311759618197351,1.467806385368021
823268448,-10.080023521530464,-14.543193716946147,8.486954767851412,1.2241957221391842,5.634848700124723
957039728,8.964370408458109,2.740986307789745,6.647356709406991,10.549976761696001,0.018260090887155717
947504249,-6.9696799454655585,18.302887809554406,-2.718847027424644,-3.53719556936176,1.6523399915379549
970810491,-8.693877809726677,0.9649101408212245,4.403597761800225,5.1860511151190565,-8.927170081629301
695440507,-2.6115719253681013,-0.7424245380416032,-3.6601896036364745,5.512139194302748,5.232795490595048
799954058,-18.46355878971377,3.6199446514709734,3.568887380206971,9.120478545358521,-2.0827693210992995
973374623,-2.829903155504769,-12.444233430456915,4.262083360903414,11.730148853104893,-1.3557435721118298
965113010,1.4647040719309197,-11.26058417353008,6.052897407789736,6.446972182415231,-1.1683703929609262
970085557,-4.76011754770858,-5.279559781080165,-1.1216616763927976,2.080744207653932,1.3153249180661892
990258379,-16.29562548241802,6.9589929375762365,2.8118408107286723,5.516093787639704,-3.73031861418799
929535184,9.289114191422115,-2.745315742448125,9.767553097646509,11.415053572940076,-1.8466922849569447
992023765,-14.325105583830954,6.741756455937481,-5.132622348059618,8.773717220711301,-3.159615498336831
