specimen_id,apical_dendrite_bias_x,apical_dendrite_bias_y,apical_dendrite_depth_pc_0,apical_dendrite_depth_pc_1,apical_dendrite_depth_pc_2,apical_dendrite_depth_pc_3,apical_dendrite_early_branch_path,apical_dendrite_emd_with_basal_dendrite,apical_dendrite_extent_x,apical_dendrite_extent_y,apical_dendrite_frac_above_basal_dendrite,apical_dendrite_frac_below_basal_dendrite,apical_dendrite_frac_intersect_basal_dendrite,apical_dendrite_max_branch_order,apical_dendrite_max_euclidean_distance,apical_dendrite_max_path_distance,apical_dendrite_mean_contraction,apical_dendrite_mean_diameter,apical_dendrite_mean_moments_along_max_distance_projection,apical_dendrite_num_branches,apical_dendrite_num_outer_bifurcations,apical_dendrite_soma_percentile_x,apical_dendrite_soma_percentile_y,apical_dendrite_std_moments_along_max_distance_projection,apical_dendrite_total_length,apical_dendrite_total_surface_area,axon_exit_distance,axon_exit_theta,basal_dendrite_bias_x,basal_dendrite_bias_y,basal_dendrite_calculate_number_of_stems,basal_dendrite_extent_x,basal_dendrite_extent_y,basal_dendrite_frac_above_apical_dendrite,basal_dendrite_frac_below_apical_dendrite,basal_dendrite_frac_intersect_apical_dendrite,basal_dendrite_max_branch_order,basal_dendrite_max_euclidean_distance,basal_dendrite_max_path_distance,basal_dendrite_mean_contraction,basal_dendrite_mean_diameter,basal_dendrite_num_branches,basal_dendrite_soma_percentile_x,basal_dendrite_soma_percentile_y,basal_dendrite_stem_exit_down,basal_dendrite_stem_exit_side,basal_dendrite_stem_exit_up,basal_dendrite_total_length,basal_dendrite_total_surface_area,soma_aligned_dist_from_pia
601628311,147.076721410957,388.7373321965753,-0.1348457754214549,-7.323705415987358,-16.315250694009972,2.8345727976112154,0.3775809278327167,63.287173771021216,303.8322469582823,430.002777106211,0.647374062165059,0.0,0.352625937834941,9.0,412.42677755022686,535.3647528417167,0.8801605634758451,0.9032421535177648,0.3953950463000054,21.0,0.7781512503836436,0.1997971602434076,0.0223123732251521,0.2971908631476576,1513.5437653234496,4145.918592222568,0.0,0.6761061774038436,190.92031076473117,-215.5223180015076,3.0,298.81195840896083,262.7652763607678,0.0,0.4773251345119139,0.5226748654880861,8.0,381.7761805927655,445.6461512706992,0.8869830523126825,0.7380174154677265,29.0,0.2106072252113758,0.8593389700230591,0.0,1.0,0.0,1842.712481812948,4251.727722927415,543.5399024564948
603229579,117.9184715278357,513.2956482524687,181.6120807651016,-49.76156768783456,75.88021188517259,18.681379536757124,0.2723684654962462,49.58083119515981,323.20312477026346,680.0021405234143,0.7654901960784314,0.0,0.2345098039215686,18.0,614.681070369098,779.2443460027033,0.9186413480581432,0.7656165995918648,0.4170786608071944,63.0,1.1139433523068367,0.2807843137254902,0.0831372549019607,0.3856822927592117,3165.540719510395,7558.615399001315,0.0,0.5663521449765777,6.077639097269056,-85.86760923978261,4.0,219.37496056682284,150.4591689893058,0.0,0.0331179321486268,0.9668820678513732,5.0,146.5879844794382,167.9926876296029,0.8980623949523937,0.6785115063182898,30.0,0.468497576736672,0.8949919224555735,0.0,1.0,0.0,1559.9482998071687,3349.0792089531774,541.6615286343809
603337985,74.87131778833945,382.30100164380224,-77.73823913132748,-19.625267678586997,-50.74475303571324,-86.66644462931058,0.3848133566514532,13.400124188921192,254.4462432521197,446.5750148703028,0.2483922829581993,0.0,0.7516077170418006,7.0,436.83034012472535,504.5639394666641,0.8578601045177098,0.6856898472042942,0.1547408163442323,25.0,0.3010299956639812,0.2427652733118971,0.0570739549839228,0.2393634729137341,1463.4445915112722,3153.132822733777,0.0,0.7775989156550932,19.36706285682688,75.31740564014422,4.0,192.53152392720585,190.77439020005815,0.0,0.0,1.0,5.0,146.89435627536258,176.79292970421557,0.8508339037381712,0.6354890587521803,28.0,0.223267750213858,0.3053892215568862,0.25,0.5,0.25,1467.9148819626369,2933.8225435858094,458.1342193341428
603481505,130.5856178133368,424.04258644473566,309.5806201616496,-48.44102917791288,104.77486402719202,-43.01351300212497,0.3702099957655132,45.136785671364,355.12240929292665,644.1991693403882,0.597045191193511,0.0,0.402954808806489,20.0,564.461082148495,831.2340296867611,0.8177797689947967,0.9718460862111118,0.382736126598523,75.0,1.2304489213782739,0.2433371958285052,0.1761297798377752,0.3428040580055506,5530.317609177858,16620.470484400277,0.0,0.5874898814772561,3.566611681988519,-62.8158200681886,6.0,242.6971556721437,149.831895066534,0.0,0.0,1.0,4.0,151.5663525876858,196.85092671518936,0.7818437128667018,0.8367330901187066,42.0,0.3954520244037715,0.8408208541320022,0.0,0.8333333333333334,0.1666666666666666,2744.146832533092,7285.432248899071,498.6443078064119
603511210,15.832648767298425,472.3876090087593,-14.175711769247558,70.00275474039482,-47.5328250959944,-23.02936027349691,0.4301998373012703,58.76780775456084,185.04751673928985,501.41072345200615,0.9080252479711453,0.0,0.0919747520288548,7.0,510.1215869962709,624.5263209919992,0.86760530854065,1.262095513456767,0.6247164142847883,21.0,0.9542425094393249,0.3688007213706041,0.0162308385933273,0.2317411121099033,1655.5275423836986,6294.728741881226,0.0,0.7935874254621205,1.4833754221229754,-54.96592408705652,10.0,304.843798072823,120.06379575779164,0.0,0.3576572251560249,0.6423427748439751,5.0,212.5354852763388,247.37830642852168,0.8633578675857266,1.04303429309608,52.0,0.4589534325492079,0.6975516082573212,0.0,1.0,0.0,3741.880550559004,12434.022964523378,467.5448311926807
603902877,94.84205106091096,549.597114319486,-15.99257660214388,34.12616868157626,-43.2633908672939,-36.12713500897609,0.3747984077792762,51.26791091218076,153.31136069563271,628.7303285643869,0.7811579980372915,0.0,0.2188420019627085,8.0,613.7201190604944,726.2288586875829,0.9085785946586792,1.1828779195633945,0.5022319755369452,21.0,0.8450980400142568,0.0300678952473326,0.0766246362754607,0.3302678745516045,1696.6287739108984,6076.379147586983,8.920104206326576,0.7000328774748878,6.22469067791755,-37.4328776676939,6.0,248.9199415156129,149.62083428009305,0.0,0.1182926829268292,0.8817073170731707,5.0,303.4615506946076,318.86387996643583,0.8711013815972993,1.0706157503846276,38.0,0.4871951219512195,0.6743902439024391,0.0,0.8333333333333334,0.1666666666666666,2781.788078455309,9380.024437876216,468.84333056690895
604098167,33.62363548147445,542.6353694707927,336.6256581576423,19.30060484994637,102.54962623163138,-26.94313557162193,0.2835611350672815,52.52358596321307,347.36790996133834,668.5698813376935,0.658882402001668,0.0,0.3411175979983319,21.0,620.8543338689905,859.9439886616907,0.8792787096784871,1.0281604720783477,0.4656644510336405,77.0,1.3222192947339193,0.3959545580493211,0.1075090052646162,0.3192154184861892,4563.126942146433,14599.700083384496,0.0,0.5690512331437022,1.6533411852805244,-79.91378724268566,7.0,216.8313292707376,202.8556449118205,0.0,0.1031280547409579,0.896871945259042,5.0,161.1230242195074,188.57155026862097,0.8589438034024431,0.9544178641932164,53.0,0.37683284457478,0.9130009775171064,0.0,0.8571428571428571,0.1428571428571428,2659.837900125517,7975.187083505218,503.0191692880141
604527243,103.49214067077683,401.1730512985389,90.43848991507188,30.037822850104455,28.30211512618164,-11.48716499540612,0.2926414650465702,50.697733798195245,131.12958581258567,588.5182760000243,0.6698113207547169,0.0,0.330188679245283,8.0,511.0816503357788,582.2276735027749,0.9140526292773689,0.7034799029045553,0.5317832660409307,31.0,1.0,0.0251572327044025,0.2257861635220125,0.3677554486956929,1920.496261188272,4235.847609526162,0.0,0.6595607501243808,34.693508047284524,-73.72081102029858,7.0,251.7187869624152,148.29412743986163,0.0,0.0005434782608695,0.9994565217391304,5.0,156.70616876787471,188.91588250674607,0.8452359095242826,0.6286672278793553,41.0,0.4559782608695652,0.753804347826087,0.1428571428571428,0.7142857142857143,0.1428571428571428,2249.2394217420588,4436.590840520483,495.3326263188556
605493156,316.94102576747446,525.893321826013,214.0446333158308,-114.54838236514492,-109.2262762814629,-89.35784527175835,0.2569410904790739,54.96788735958895,628.3846186149538,629.4639135326648,0.708910188143415,0.0,0.291089811856585,17.0,686.0137610698639,988.984162500892,0.9000759540628228,0.884787037394788,0.345816311957805,59.0,1.1760912590556813,0.1382057499134049,0.1021821960512642,0.2925958931877659,3749.055222976312,10302.093611152988,0.0,0.7111531948126271,7.035145063401416,-127.83281208758616,5.0,279.73237508568013,210.02425935061285,0.0,0.2146779830254618,0.7853220169745382,5.0,229.88449418429275,245.5444301520495,0.8930689309408424,0.7050443304842008,45.0,0.381927109335996,0.9001497753369945,0.0,0.8,0.2,2386.8833233136625,5301.340718609698,487.4775031468009
610400799,88.34287066061003,-140.4993068682545,-132.43546646606734,7.837100019491181,-51.283856066370895,35.964840804501534,0.6996148545078522,44.060562270768585,187.84136005592964,354.3258395528819,0.0,0.75,0.25,9.0,373.4335121701299,517.4016353923871,0.7905931580518079,0.8148640103620693,0.4045216678603404,25.0,0.6989700043360189,0.1347708894878706,0.9407008086253368,0.2020365762384056,2331.8170647474017,6120.862890451546,24.947529450542703,0.2334943686312628,160.97820618582756,417.6634779967168,4.0,302.66703689031925,504.7781946062054,0.6846081208687441,0.0,0.3153918791312559,6.0,570.864956127571,882.68862757786,0.8223220176591081,0.7544272383995166,20.0,0.1425873465533522,0.0297450424929178,0.75,0.0,0.25,3241.822798883253,7673.152779035415,871.3713804492394
