specimen_id,region,pred_prob,ll_null,ll_fit
182709_7010-X2644-Y10852_reg,ipsi_VISpm,0.6492004551307654,-0.7576857016865333,-0.43201374227792105
182709_7486-X4577-Y22503_reg,ipsi_VISpm,0.06538253288839432,-0.6931471805599453,-0.0676179594922046
182724_6416-X3689-Y10398_reg,ipsi_VISpm,0.8986853056871813,-0.7576857016865333,-0.10682235508330465
18453_7007-X11486-Y3611_reg,ipsi_VISpm,0.23520271809375737,-0.6931471805599453,-0.26814447124414453
18453_7304-X11719-Y3749_reg,ipsi_VISpm,0.11601429313903673,-0.6931471805599453,-0.12331438518452623
18864_6571-X4315-Y24999_reg,ipsi_VISpm,0.8668355267995612,-0.7576857016865333,-0.1429060240043728
18864_7117-X4611-Y9823_reg,ipsi_VISpm,0.6311714834499336,-0.6931471805599453,-0.9974234677562132
191812_6431-X3967-Y9193_reg,ipsi_VISpm,0.8383520634541058,-0.7576857016865333,-0.17631714327361522
191812_6476-X3744-Y9656_reg,ipsi_VISpm,0.8941744808022322,-0.7576857016865333,-0.11185435416896625
191812_6477-X4010-Y9201_reg,ipsi_VISpm,0.8218959393146221,-0.7576857016865333,-0.19614148644747714
191812_6895-X3630-Y9992_reg,ipsi_VISpm,0.8832102312676936,-0.6931471805599453,-2.147379808894785
191812_7148-X3864-Y9658_reg,ipsi_VISpm,0.6276576567626789,-0.7576857016865335,-0.46576039369620925
191812_7321-X4084-Y22812_reg,ipsi_VISpm,0.0928862573958609,-0.6931471805599453,-0.09748743143285181
191812_7460-X2919-Y19536_reg,ipsi_VISpm,0.7545668874727796,-0.7576857016865333,-0.28161135331482845
191812_7487-X5132-Y7313_reg,ipsi_VISpm,0.026074489970515913,-0.6931471805599453,-0.02642045667337847
191812_7886-X4342-Y22754_reg,ipsi_VISpm,0.016769654307718602,-0.6931471805599453,-0.016911856995575295
191812_7977-X5136-Y23324_reg,ipsi_VISpm,0.002279657968790127,-0.6931471805599453,-0.00228226034478786
191812_8096-X5297-Y8332_reg,ipsi_VISpm,0.007682794628165493,-0.6931471805599453,-0.0077124593310379545
191813_6524-X2579-Y18950_reg,ipsi_VISpm,0.8844291494985618,-0.7576857016865333,-0.12281287090997885
191813_6829-x5209-y8545_reg,ipsi_VISpm,0.6773383762383706,-0.7576857016865333,-0.389584313745775
191813_6871-x5237-y8478_reg,ipsi_VISpm,0.6249536114096285,-0.7576857016865333,-0.4700778537449
191813_6879-X2723-Y19955_reg,ipsi_VISpm,0.4162543399240001,-0.7576857016865333,-0.8764588114979922
191813_7160-x2719-y18910_reg,ipsi_VISpm,0.6673016626623868,-0.6931471805599453,-1.1005190934525704
191813_7214-X4724-Y9812_reg,ipsi_VISpm,0.8021258535982592,-0.7576857016865333,-0.22048975874090448
191813_7224-X2864-Y17670_reg,ipsi_VISpm,0.8478879750144273,-0.7576857016865333,-0.1650067568526765
192343_6777-X4052-Y23666_reg,ipsi_VISpm,0.26171153371942635,-0.6931471805599453,-0.30342065503474325
192343_7174-X3824-Y23571_reg,ipsi_VISpm,0.16767993339013448,-0.6931471805599453,-0.1835382166926994
211541_7408-X19719-Y16313_reg,ipsi_VISpm,0.06658311518289611,-0.6931471805599453,-0.06890335604668106
220308_6541-X9681-Y17291_reg,ipsi_VISpm,0.8904155667509304,-0.7576857016865333,-0.11606699629971462
220308_7065-X21542-Y16233_reg,ipsi_VISpm,0.22927175458021679,-0.7576857016865333,-1.4728472777775745
220308_7775-X8240-Y16877_reg,ipsi_VISpm,0.07384896441490221,-0.6931471805599453,-0.07671795225271956
182709_6592-X3030-Y10077_reg,ipsi_VISrl,0.29545182223753896,-0.3302416868711824,-0.3501985642293498
182709_6812-X3137-Y8659_reg,ipsi_VISrl,0.2670333923437407,-0.3302416868711824,-0.3106551338545169
182709_7010-X2644-Y10852_reg,ipsi_VISrl,0.03818833967177924,-0.3302416868711824,-0.03893662676829027
182709_7486-X4577-Y22503_reg,ipsi_VISrl,0.043935258685194996,-0.3302416868711824,-0.0449296471831109
182724_6416-X3689-Y10398_reg,ipsi_VISrl,0.6421656083613073,-1.3862943611176655,-0.4429090516082723
18453_7007-X11486-Y3611_reg,ipsi_VISrl,0.15074203133024575,-0.3302416868711825,-0.1633922888005916
18453_7304-X11719-Y3749_reg,ipsi_VISrl,0.03469751313544605,-0.3302416868711825,-0.03531376887008228
18864_6571-X4315-Y24999_reg,ipsi_VISrl,0.5456887483312114,-0.3302416868711825,-0.7889727394779381
18864_7117-X4611-Y9823_reg,ipsi_VISrl,0.14902058435005416,-0.3302416868711825,-0.16136733912675313
191812_6431-X3967-Y9193_reg,ipsi_VISrl,0.809468106554338,-1.3862943611176655,-0.2113779055852163
191812_6476-X3744-Y9656_reg,ipsi_VISrl,0.7032583790285103,-1.3862943611176655,-0.35203091696077543
191812_6477-X4010-Y9201_reg,ipsi_VISrl,0.7732066331413383,-1.3862943611176655,-0.2572089528677152
191812_6895-X3630-Y9992_reg,ipsi_VISrl,0.2981956272491682,-0.3302416868711825,-0.35410058508749775
191812_7148-X3864-Y9658_reg,ipsi_VISrl,0.15464931463079995,-0.3302416868711825,-0.16800372544749395
191812_7321-X4084-Y22812_reg,ipsi_VISrl,0.19291257563073233,-0.3302416868711825,-0.21432328402797873
191812_7460-X2919-Y19536_reg,ipsi_VISrl,0.009068186942723334,-0.3302416868711825,-0.009109553217914094
191812_7487-X5132-Y7313_reg,ipsi_VISrl,0.17653135120819316,-0.3302416868711825,-0.1942298007730508
191812_7886-X4342-Y22754_reg,ipsi_VISrl,0.015434518959817345,-0.3302416868711825,-0.015554871138972479
191812_7977-X5136-Y23324_reg,ipsi_VISrl,0.009738759624041582,-0.3302416868711825,-0.009786491495850614
191812_8096-X5297-Y8332_reg,ipsi_VISrl,0.0030164137953890046,-0.3302416868711825,-0.0030209723407622424
191813_6524-X2579-Y18950_reg,ipsi_VISrl,0.7529166280681323,-0.3302416868711825,-1.3980294611216586
191813_6829-x5209-y8545_reg,ipsi_VISrl,0.24560788315208848,-1.3862943611176655,-1.404018985699474
191813_6871-x5237-y8478_reg,ipsi_VISrl,0.2830312827651563,-0.3302416868711825,-0.33272306941126273
191813_6879-X2723-Y19955_reg,ipsi_VISrl,0.44489590569642185,-1.3862943611176655,-0.8099149439627183
191813_7160-x2719-y18910_reg,ipsi_VISrl,0.14931912313451587,-0.3302416868711825,-0.16171821854591542
191813_7214-X4724-Y9812_reg,ipsi_VISrl,0.02794452099453265,-0.3302416868711825,-0.028342398984418714
191813_7224-X2864-Y17670_reg,ipsi_VISrl,0.043382715556626414,-0.3302416868711825,-0.04435187927762732
192343_6777-X4052-Y23666_reg,ipsi_VISrl,0.5188372264053781,-1.3862943611176657,-0.6561650742849238
192343_7174-X3824-Y23571_reg,ipsi_VISrl,0.2560002584226074,-0.3302416868711825,-0.2957145914913196
211541_7408-X19719-Y16313_reg,ipsi_VISrl,0.09932462609158116,-0.3302416868711825,-0.10461038162492471
220308_6541-X9681-Y17291_reg,ipsi_VISrl,0.5735133257102407,-1.3862943611176655,-0.5559741069193784
220308_7065-X21542-Y16233_reg,ipsi_VISrl,0.28608768882278907,-1.3862943611176655,-1.2514569108802838
220308_7775-X8240-Y16877_reg,ipsi_VISrl,0.022637111907776217,-0.3302416868711825,-0.022897264897427137
182709_6592-X3030-Y10077_reg,ipsi_CP,0.1881256430271718,-0.3746934494416198,-0.20840968358489614
182709_6812-X3137-Y8659_reg,ipsi_CP,0.1727158475322253,-0.3746934494416198,-0.18960704869560055
182709_7010-X2644-Y10852_reg,ipsi_CP,0.2433735209239701,-0.3746934494416198,-0.27888556993852076
182709_7486-X4577-Y22503_reg,ipsi_CP,0.44938390421682006,-0.3746934494416198,-0.5967174535313142
182724_6416-X3689-Y10398_reg,ipsi_CP,0.36629673290212567,-1.2685113254619593,-1.0043115284232607
18453_7007-X11486-Y3611_reg,ipsi_CP,0.08319728268012141,-0.3746934494416198,-0.08686296910821116
18453_7304-X11719-Y3749_reg,ipsi_CP,0.013331885606493869,-0.3746934494416198,-0.013421553042501514
18864_6571-X4315-Y24999_reg,ipsi_CP,0.05250991792605045,-0.3746934494416198,-0.05393880954846706
18864_7117-X4611-Y9823_reg,ipsi_CP,0.03344314438612091,-0.3746934494416198,-0.0340151557691968
191812_6431-X3967-Y9193_reg,ipsi_CP,0.5761898367346183,-1.2685113254619593,-0.5513180949207662
191812_6476-X3744-Y9656_reg,ipsi_CP,0.46361393331865536,-0.37469344944162,-0.6229011035246913
191812_6477-X4010-Y9201_reg,ipsi_CP,0.7335784332441028,-1.2685113254619593,-0.3098207569942424
191812_6895-X3630-Y9992_reg,ipsi_CP,0.06945278176293851,-0.37469344944162,-0.07198245917166719
191812_7148-X3864-Y9658_reg,ipsi_CP,0.22528388542378996,-0.37469344944162,-0.25525862050703707
191812_7321-X4084-Y22812_reg,ipsi_CP,0.27912170910368056,-0.37469344944162,-0.327284961915563
191812_7460-X2919-Y19536_reg,ipsi_CP,0.34859601395118894,-0.37469344944162,-0.4286252669557618
191812_7487-X5132-Y7313_reg,ipsi_CP,0.047476861288823904,-1.2685113254619593,-3.0475128173898787
191812_7886-X4342-Y22754_reg,ipsi_CP,0.0851010721455395,-0.37469344944162,-0.08894168116916659
191812_7977-X5136-Y23324_reg,ipsi_CP,0.557095503512554,-1.2685113254619593,-0.5850185932272973
191812_8096-X5297-Y8332_reg,ipsi_CP,0.2774022877847096,-0.37469344944162,-0.3249026263194292
191813_6524-X2579-Y18950_reg,ipsi_CP,0.49216485432310275,-1.2685113254619595,-0.7089415488507613
191813_6829-x5209-y8545_reg,ipsi_CP,0.7279354030098455,-0.37469344944162,-1.301715751947781
191813_6871-x5237-y8478_reg,ipsi_CP,0.36382497081712134,-0.37469344944162,-0.4522815503857128
191813_6879-X2723-Y19955_reg,ipsi_CP,0.5907504987404706,-1.2685113254619595,-0.5263615186658434
191813_7160-x2719-y18910_reg,ipsi_CP,0.16958338318059774,-0.37469344944162,-0.1858277561500552
191813_7214-X4724-Y9812_reg,ipsi_CP,0.3323472129559257,-1.2685113254619595,-1.1015750344002488
191813_7224-X2864-Y17670_reg,ipsi_CP,0.3642230799368495,-0.3746934494416198,-0.45290753178849186
192343_6777-X4052-Y23666_reg,ipsi_CP,0.022546774343088393,-0.3746934494416198,-0.022804839257883125
192343_7174-X3824-Y23571_reg,ipsi_CP,0.04982637305596168,-0.3746934494416198,-0.05111054588282495
211541_7408-X19719-Y16313_reg,ipsi_CP,0.23232689512127574,-0.3746934494416198,-0.26439128113604016
220308_6541-X9681-Y17291_reg,ipsi_CP,0.15214938273979617,-1.2685113254619595,-1.8828924595662415
220308_7065-X21542-Y16233_reg,ipsi_CP,0.22556285193232248,-1.2685113254619595,-1.489156436337299
220308_7775-X8240-Y16877_reg,ipsi_CP,0.2563882959299992,-0.3746934494416198,-0.2962362835196084
182709_6592-X3030-Y10077_reg,ipsi_VISl,0.4687500000051484,-0.7576857016865333,-0.7576857016865333
182709_6812-X3137-Y8659_reg,ipsi_VISl,0.4687500000051484,-0.7576857016865333,-0.7576857016865333
182709_7010-X2644-Y10852_reg,ipsi_VISl,0.5,-0.6931471805599453,-0.6931471805599453
182709_7486-X4577-Y22503_reg,ipsi_VISl,0.4687500000051483,-0.7576857016865334,-0.7576857016865334
182724_6416-X3689-Y10398_reg,ipsi_VISl,0.5,-0.6931471805599453,-0.6931471805599453
18453_7007-X11486-Y3611_reg,ipsi_VISl,0.5,-0.6931471805599453,-0.6931471805599453
18453_7304-X11719-Y3749_reg,ipsi_VISl,0.5,-0.6931471805599453,-0.6931471805599453
18864_6571-X4315-Y24999_reg,ipsi_VISl,0.5,-0.6931471805599453,-0.6931471805599453
18864_7117-X4611-Y9823_reg,ipsi_VISl,0.4687500000051483,-0.7576857016865334,-0.7576857016865334
191812_6431-X3967-Y9193_reg,ipsi_VISl,0.5,-0.6931471805599453,-0.6931471805599453
191812_6476-X3744-Y9656_reg,ipsi_VISl,0.5,-0.6931471805599453,-0.6931471805599453
191812_6477-X4010-Y9201_reg,ipsi_VISl,0.5,-0.6931471805599453,-0.6931471805599453
191812_6895-X3630-Y9992_reg,ipsi_VISl,0.5,-0.6931471805599453,-0.6931471805599453
191812_7148-X3864-Y9658_reg,ipsi_VISl,0.4687500000051483,-0.7576857016865334,-0.7576857016865334
191812_7321-X4084-Y22812_reg,ipsi_VISl,0.5,-0.6931471805599453,-0.6931471805599453
191812_7460-X2919-Y19536_reg,ipsi_VISl,0.4687500000051483,-0.7576857016865334,-0.7576857016865334
191812_7487-X5132-Y7313_reg,ipsi_VISl,0.4687500000051483,-0.7576857016865334,-0.7576857016865334
191812_7886-X4342-Y22754_reg,ipsi_VISl,0.4687500000051483,-0.7576857016865334,-0.7576857016865334
191812_7977-X5136-Y23324_reg,ipsi_VISl,0.4687500000051483,-0.7576857016865334,-0.7576857016865334
191812_8096-X5297-Y8332_reg,ipsi_VISl,0.4687500000051483,-0.7576857016865334,-0.7576857016865334
191813_6524-X2579-Y18950_reg,ipsi_VISl,0.5,-0.6931471805599453,-0.6931471805599453
191813_6829-x5209-y8545_reg,ipsi_VISl,0.46875000000514827,-0.7576857016865335,-0.7576857016865335
191813_6871-x5237-y8478_reg,ipsi_VISl,0.5,-0.6931471805599453,-0.6931471805599453
191813_6879-X2723-Y19955_reg,ipsi_VISl,0.5,-0.6931471805599453,-0.6931471805599453
191813_7160-x2719-y18910_reg,ipsi_VISl,0.46875000000514827,-0.7576857016865335,-0.7576857016865335
191813_7214-X4724-Y9812_reg,ipsi_VISl,0.5,-0.6931471805599453,-0.6931471805599453
191813_7224-X2864-Y17670_reg,ipsi_VISl,0.5,-0.6931471805599453,-0.6931471805599453
192343_6777-X4052-Y23666_reg,ipsi_VISl,0.46875000000514827,-0.7576857016865335,-0.7576857016865335
192343_7174-X3824-Y23571_reg,ipsi_VISl,0.5,-0.6931471805599453,-0.6931471805599453
211541_7408-X19719-Y16313_reg,ipsi_VISl,0.5,-0.6931471805599453,-0.6931471805599453
220308_6541-X9681-Y17291_reg,ipsi_VISl,0.46875000000514827,-0.7576857016865335,-0.7576857016865335
220308_7065-X21542-Y16233_reg,ipsi_VISl,0.46875000000514827,-0.7576857016865335,-0.7576857016865335
220308_7775-X8240-Y16877_reg,ipsi_VISl,0.46875000000514827,-0.7576857016865335,-0.7576857016865335
182709_6592-X3030-Y10077_reg,ipsi_VISpor,0.21875000000019634,-0.24686007793177706,-0.24686007793177706
182709_6812-X3137-Y8659_reg,ipsi_VISpor,0.21875000000019634,-0.24686007793177706,-0.24686007793177706
182709_7010-X2644-Y10852_reg,ipsi_VISpor,0.21875000000019634,-0.24686007793177706,-0.24686007793177706
182709_7486-X4577-Y22503_reg,ipsi_VISpor,0.21875000000019634,-0.24686007793177706,-0.24686007793177706
182724_6416-X3689-Y10398_reg,ipsi_VISpor,0.21875000000019634,-0.24686007793177706,-0.24686007793177706
18453_7007-X11486-Y3611_reg,ipsi_VISpor,0.21875000000019634,-0.24686007793177706,-0.24686007793177706
18453_7304-X11719-Y3749_reg,ipsi_VISpor,0.21875000000019634,-0.24686007793177706,-0.24686007793177706
18864_6571-X4315-Y24999_reg,ipsi_VISpor,0.21875000000019634,-0.24686007793177706,-0.24686007793177706
18864_7117-X4611-Y9823_reg,ipsi_VISpor,0.21875000000019634,-0.24686007793177706,-0.24686007793177706
191812_6431-X3967-Y9193_reg,ipsi_VISpor,0.21875000000019634,-0.24686007793177706,-0.24686007793177706
191812_6476-X3744-Y9656_reg,ipsi_VISpor,0.21875000000019634,-0.24686007793177706,-0.24686007793177706
191812_6477-X4010-Y9201_reg,ipsi_VISpor,0.21875000000019634,-0.24686007793177706,-0.24686007793177706
191812_6895-X3630-Y9992_reg,ipsi_VISpor,0.21875000000019634,-0.24686007793177706,-0.24686007793177706
191812_7148-X3864-Y9658_reg,ipsi_VISpor,0.1875000000000034,-1.6739764335716534,-1.6739764335716534
191812_7321-X4084-Y22812_reg,ipsi_VISpor,0.1875000000000034,-1.6739764335716534,-1.6739764335716534
191812_7460-X2919-Y19536_reg,ipsi_VISpor,0.21875000000019634,-0.24686007793177706,-0.24686007793177706
191812_7487-X5132-Y7313_reg,ipsi_VISpor,0.21875000000019634,-0.24686007793177706,-0.24686007793177706
191812_7886-X4342-Y22754_reg,ipsi_VISpor,0.21875000000019634,-0.24686007793177706,-0.24686007793177706
191812_7977-X5136-Y23324_reg,ipsi_VISpor,0.18750000000000344,-1.6739764335716532,-1.6739764335716532
191812_8096-X5297-Y8332_reg,ipsi_VISpor,0.18750000000000344,-1.6739764335716532,-1.6739764335716532
191813_6524-X2579-Y18950_reg,ipsi_VISpor,0.21875000000019634,-0.24686007793177706,-0.24686007793177706
191813_6829-x5209-y8545_reg,ipsi_VISpor,0.21875000000019634,-0.24686007793177706,-0.24686007793177706
191813_6871-x5237-y8478_reg,ipsi_VISpor,0.21875000000019634,-0.24686007793177706,-0.24686007793177706
191813_6879-X2723-Y19955_reg,ipsi_VISpor,0.1875000000000034,-1.6739764335716534,-1.6739764335716534
191813_7160-x2719-y18910_reg,ipsi_VISpor,0.1875000000000034,-1.6739764335716534,-1.6739764335716534
191813_7214-X4724-Y9812_reg,ipsi_VISpor,0.21875000000019634,-0.24686007793177706,-0.24686007793177706
191813_7224-X2864-Y17670_reg,ipsi_VISpor,0.18750000000000344,-1.6739764335716532,-1.6739764335716532
192343_6777-X4052-Y23666_reg,ipsi_VISpor,0.21875000000019656,-0.24686007793177733,-0.24686007793177733
192343_7174-X3824-Y23571_reg,ipsi_VISpor,0.21875000000019656,-0.24686007793177733,-0.24686007793177733
211541_7408-X19719-Y16313_reg,ipsi_VISpor,0.21875000000019656,-0.24686007793177733,-0.24686007793177733
220308_6541-X9681-Y17291_reg,ipsi_VISpor,0.21875000000019656,-0.24686007793177733,-0.24686007793177733
220308_7065-X21542-Y16233_reg,ipsi_VISpor,0.21875000000019656,-0.24686007793177733,-0.24686007793177733
220308_7775-X8240-Y16877_reg,ipsi_VISpor,0.21875000000019656,-0.24686007793177733,-0.24686007793177733
182709_6592-X3030-Y10077_reg,ipsi_RSPagl,0.12422531822739871,-0.3746934494416198,-0.13264643371893142
182709_6812-X3137-Y8659_reg,ipsi_RSPagl,0.08633658746402584,-0.3746934494416198,-0.09029303297075993
182709_7010-X2644-Y10852_reg,ipsi_RSPagl,0.10215257466090404,-0.3746934494416198,-0.10775513008302069
182709_7486-X4577-Y22503_reg,ipsi_RSPagl,0.21731013356214718,-0.3746934494416198,-0.24501874518520314
182724_6416-X3689-Y10398_reg,ipsi_RSPagl,0.4611483370724022,-0.3746934494416198,-0.6183149538763255
18453_7007-X11486-Y3611_reg,ipsi_RSPagl,0.0020453194214223934,-0.3746934494416198,-0.002047413943655526
18453_7304-X11719-Y3749_reg,ipsi_RSPagl,0.013523356769789278,-0.3746934494416198,-0.013615630200963033
18864_6571-X4315-Y24999_reg,ipsi_RSPagl,0.049727901111189146,-0.3746934494416198,-0.051006915514935865
18864_7117-X4611-Y9823_reg,ipsi_RSPagl,0.004975026109153063,-0.3746934494416198,-0.004987442750742729
191812_6431-X3967-Y9193_reg,ipsi_RSPagl,0.7392388587596506,-1.2685113254619595,-0.30213419136798825
191812_6476-X3744-Y9656_reg,ipsi_RSPagl,0.49502561503650905,-0.3746934494416198,-0.6832475738377967
191812_6477-X4010-Y9201_reg,ipsi_RSPagl,0.9815853579192466,-1.2685113254619593,-0.018586302241872923
191812_6895-X3630-Y9992_reg,ipsi_RSPagl,0.04795147817399759,-0.3746934494416198,-0.04913927718498726
191812_7148-X3864-Y9658_reg,ipsi_RSPagl,0.3254788011662866,-1.2685113254619593,-1.122457946439662
191812_7321-X4084-Y22812_reg,ipsi_RSPagl,0.626024748603356,-0.37469344944162,-0.9835656564933632
191812_7460-X2919-Y19536_reg,ipsi_RSPagl,0.5494056524660804,-0.37469344944162,-0.7971877953726612
191812_7487-X5132-Y7313_reg,ipsi_RSPagl,0.16688499881900284,-0.37469344944162,-0.18258358970438276
191812_7886-X4342-Y22754_reg,ipsi_RSPagl,0.020900028773918958,-0.37469344944162,-0.021121526010242697
191812_7977-X5136-Y23324_reg,ipsi_RSPagl,0.6020057970197338,-0.37469344944162,-0.921317839179991
191812_8096-X5297-Y8332_reg,ipsi_RSPagl,0.2657041432743682,-0.37469344944162,-0.3088432570222672
191813_6524-X2579-Y18950_reg,ipsi_RSPagl,0.24448861727646018,-1.2685113254619593,-1.4085865262574353
191813_6829-x5209-y8545_reg,ipsi_RSPagl,0.6797645131986882,-1.2685113254619593,-0.38600884490867965
191813_6871-x5237-y8478_reg,ipsi_RSPagl,0.3333121628960415,-1.2685113254619593,-1.098675801996914
191813_6879-X2723-Y19955_reg,ipsi_RSPagl,0.6944782049645729,-1.2685113254619593,-0.3645944996206023
191813_7160-x2719-y18910_reg,ipsi_RSPagl,0.12708869978942905,-0.37469344944162,-0.13592133172882978
191813_7214-X4724-Y9812_reg,ipsi_RSPagl,0.5296696609812968,-1.2685113254619593,-0.6355017479237893
191813_7224-X2864-Y17670_reg,ipsi_RSPagl,0.5183625346088758,-1.2685113254619593,-0.6570804077577755
192343_6777-X4052-Y23666_reg,ipsi_RSPagl,0.0327887720875298,-0.37469344944162,-0.03333837107185597
192343_7174-X3824-Y23571_reg,ipsi_RSPagl,0.016333457737339786,-0.37469344944162,-0.01646831917699314
211541_7408-X19719-Y16313_reg,ipsi_RSPagl,0.04147348500632605,-0.37469344944162,-0.04235805387052401
220308_6541-X9681-Y17291_reg,ipsi_RSPagl,0.4484381406482899,-0.37469344944162,-0.5950012809364085
220308_7065-X21542-Y16233_reg,ipsi_RSPagl,0.15990155979926707,-1.2685113254619593,-1.833196904347611
220308_7775-X8240-Y16877_reg,ipsi_RSPagl,0.020103294218384582,-0.3746934494416198,-0.020308115136386078
182709_6592-X3030-Y10077_reg,ipsi_VISal,0.1875000000000034,-0.2076393647782486,-0.2076393647782486
182709_6812-X3137-Y8659_reg,ipsi_VISal,0.15625000022934496,-1.8562979888978184,-1.8562979888978184
182709_7010-X2644-Y10852_reg,ipsi_VISal,0.18750000000000344,-0.20763936477824874,-0.20763936477824874
182709_7486-X4577-Y22503_reg,ipsi_VISal,0.18750000000000344,-0.20763936477824874,-0.20763936477824874
182724_6416-X3689-Y10398_reg,ipsi_VISal,0.18750000000000344,-0.20763936477824874,-0.20763936477824874
18453_7007-X11486-Y3611_reg,ipsi_VISal,0.18750000000000344,-0.20763936477824874,-0.20763936477824874
18453_7304-X11719-Y3749_reg,ipsi_VISal,0.18750000000000344,-0.20763936477824874,-0.20763936477824874
18864_6571-X4315-Y24999_reg,ipsi_VISal,0.18750000000000344,-0.20763936477824874,-0.20763936477824874
18864_7117-X4611-Y9823_reg,ipsi_VISal,0.18750000000000344,-0.20763936477824874,-0.20763936477824874
191812_6431-X3967-Y9193_reg,ipsi_VISal,0.18750000000000344,-0.20763936477824874,-0.20763936477824874
191812_6476-X3744-Y9656_reg,ipsi_VISal,0.18750000000000344,-0.20763936477824874,-0.20763936477824874
191812_6477-X4010-Y9201_reg,ipsi_VISal,0.18750000000000344,-0.20763936477824874,-0.20763936477824874
191812_6895-X3630-Y9992_reg,ipsi_VISal,0.18750000000000344,-0.20763936477824874,-0.20763936477824874
191812_7148-X3864-Y9658_reg,ipsi_VISal,0.18750000000000344,-0.20763936477824874,-0.20763936477824874
191812_7321-X4084-Y22812_reg,ipsi_VISal,0.18750000000000344,-0.20763936477824874,-0.20763936477824874
191812_7460-X2919-Y19536_reg,ipsi_VISal,0.15625000022934496,-1.8562979888978184,-1.8562979888978184
191812_7487-X5132-Y7313_reg,ipsi_VISal,0.18750000000000344,-0.20763936477824874,-0.20763936477824874
191812_7886-X4342-Y22754_reg,ipsi_VISal,0.18750000000000344,-0.20763936477824874,-0.20763936477824874
