specimen_id,apical_dendrite_bias_x,apical_dendrite_bias_y,apical_dendrite_depth_pc_0,apical_dendrite_depth_pc_1,apical_dendrite_depth_pc_2,apical_dendrite_depth_pc_3,apical_dendrite_depth_pc_4,apical_dendrite_early_branch_path,apical_dendrite_extent_x,apical_dendrite_extent_y,apical_dendrite_frac_above_axon,apical_dendrite_frac_below_axon,apical_dendrite_frac_intersect_axon,apical_dendrite_max_branch_order,apical_dendrite_max_euclidean_distance,apical_dendrite_max_path_distance,apical_dendrite_mean_contraction,apical_dendrite_mean_diameter,apical_dendrite_mean_moments_along_max_distance_projection,apical_dendrite_num_branches,apical_dendrite_num_outer_bifurcations,apical_dendrite_soma_percentile_x,apical_dendrite_soma_percentile_y,apical_dendrite_std_moments_along_max_distance_projection,apical_dendrite_total_length,apical_dendrite_total_surface_area,axon_bias_x,axon_bias_y,axon_depth_pc_0,axon_depth_pc_1,axon_depth_pc_2,axon_depth_pc_3,axon_depth_pc_4,axon_emd_with_apical_dendrite,axon_exit_distance,axon_exit_theta,axon_extent_x,axon_extent_y,axon_frac_above_apical_dendrite,axon_frac_below_apical_dendrite,axon_frac_intersect_apical_dendrite,axon_max_branch_order,axon_max_euclidean_distance,axon_max_path_distance,axon_mean_contraction,axon_num_branches,axon_soma_percentile_x,axon_soma_percentile_y,axon_total_length,soma_aligned_dist_from_pia,soma_surface_area
18453_5667-X25695-Y3103_reg,26.22789079080485,34.55066321859522,-124.56185325275904,-162.70112392495443,327.1001967557635,322.82644205403784,43.805880499189655,0.6395972580256595,363.6198887990968,174.49477342451974,0.0076838638858397,0.0,0.9923161361141604,8.0,286.8849253638111,339.2502957208282,0.8707952688405943,1.927003293084523,-0.015000725864051,89.0,0.6020599913279624,0.4031284302963776,0.2719538968166849,0.1899740931806203,4842.065464581274,29325.97328280837,93.13984364815953,-650.6443356331656,607.7969421879427,-5.460816110204282,-46.19863913601099,-61.56541263394641,-160.09349224679687,47.88522153449038,66.90733920879003,0.8648991862522756,902.6389682392728,839.8158558642936,0.0,0.612578977599081,0.387421022400919,18.0,900.6799121194196,1678.979766947655,0.7665224860846377,91.0,0.4745531548345416,0.8339674108104228,18702.57205258706,97.3677334402674,0.0
18453_5701-X28505-Y4297_reg,12.309489503395524,189.76626832405827,-390.3137911178808,-80.93751718311567,97.92775044847446,303.11643294437863,-139.9175453228901,0.6942173996324281,306.6298358888871,391.2295994701485,0.0344036697247706,0.0,0.9655963302752294,10.0,344.2219672943607,407.7343934817751,0.8638828328412275,1.939449541284404,0.1258813259942056,82.0,0.9030899869919436,0.3291284403669725,0.2944954128440367,0.2517079638268979,5780.355656154797,35235.40874578458,43.96030445822362,-419.5402339557513,432.4117664001589,-560.4384542563829,-254.610211098024,339.3360979430103,6.554277716172242,37.75612536952995,0.0,0.4834718413381356,999.0934772291512,918.6714969540426,0.0,0.5589519650655022,0.4410480349344978,14.0,834.235398357992,1291.1881520279828,0.8560005949733701,185.0,0.4094140347313902,0.7303747334213466,26412.736613915105,285.36655004076204,0.0
18453_5766-X31719-Y6139_reg,72.08638392792932,72.0531812019035,-304.53803731474426,-122.84889552629164,161.7866641513794,366.2381219213953,-88.64515543244063,0.4891622337434226,367.2510949620739,291.3984376789758,0.0273806639205233,0.0,0.9726193360794766,10.0,275.9752598724758,535.7062955885933,0.8088887890912554,2.0,0.0876594199411598,100.0,0.7781512503836436,0.4303368063968985,0.3537678701235764,0.1637125304798223,5442.938186182624,34198.98923930949,22.689092993887016,-737.4902929043292,882.6950092225768,-426.5195789963592,282.23809280132804,-152.7596782938269,-59.84356714955618,34.61294092871639,0.0,0.5657802049036861,962.2233711604224,1062.1427293913805,0.0,0.4146215001728309,0.585378499827169,16.0,1002.1742721420716,1494.5437323177478,0.7947133300546174,139.0,0.3799976955870492,0.6606751929945847,23215.25994169045,192.9483139156877,0.0
18453_5941-X24629-Y3152_reg,21.99221986249904,165.8723448826131,-348.2932876601273,-11.688614437724308,-103.86116025227928,225.81883660636444,-63.01140194078849,0.4477968567136607,252.02388867376067,412.7601538588133,0.1294117647058823,0.0,0.8705882352941177,7.0,335.6315209467088,415.03637058060673,0.8545798836554717,1.7410887122416534,0.1877133269101025,63.0,0.9030899869919436,0.4594594594594595,0.4845786963434022,0.2898661546457921,4225.784489571116,23085.72275349815,43.84472489961172,-568.546262280568,228.3793621581387,-641.614396867087,-948.91120462905,465.00055609615936,339.78873425839475,43.76609192787711,0.0,0.6413605758916476,961.9937346056296,1064.197718702082,0.0,0.6020623872131993,0.3979376127868007,15.0,944.009918929823,1385.1697684721591,0.8042150184480644,173.0,0.2955690346458312,0.823943661971831,26237.093514763765,307.49631633609,0.0
18453_5995-X24812-Y3143_reg,13.769307501102958,153.16591933433938,-299.67749306490066,2.4566762989776705,-95.40209974849934,294.6258667779552,-34.04703026265913,0.4418393291870665,302.9117174749008,436.7033056834289,0.1872240976369774,0.0,0.8127759023630226,9.0,375.4090550639408,471.4535952305013,0.8542501650846623,1.8499091145157105,0.1949780005113009,79.0,1.0791812460476249,0.3947026746299662,0.4603998961308751,0.2877238822515496,5181.105848326515,30102.82564923237,61.31585176904446,-623.7617051813322,498.34142117609935,-767.6719124091996,249.6430449810597,-15.907884480727436,26.516498281946923,29.25686473165667,0.0,0.6827715316685112,851.2565107991177,1084.415034722033,0.0,0.302738960313024,0.697261039686976,13.0,950.0998494860836,1400.895197272267,0.7959884629131248,141.0,0.3911928651059085,0.6096989966555184,24529.349548367634,293.7622986774031,0.0
18453_6035-X24820-Y3039_reg,49.74105680633693,86.02913595412247,-334.0924568496812,-57.39264148912558,120.58069151985733,276.48465803798297,-58.361041205482856,0.5677575924220493,371.8421273929344,433.9143587775252,0.0004740459824602,0.0,0.9995259540175396,8.0,304.7422269623969,417.902648559082,0.8435641812235792,1.945247689025836,0.1497223605793567,65.0,0.9030899869919436,0.4012799241526428,0.431855890021332,0.2486114291383825,5618.209080079412,34342.17535539608,81.2036859747086,-591.6870253549196,744.1383266570011,-549.007416507509,-356.3033774234473,-6.429386259274315,276.70157146387186,32.76236365131499,0.0,0.5473912036775377,715.9043444301469,1104.2386241415816,0.0,0.3230960676953708,0.6769039323046292,14.0,965.6873201363064,1661.7569801940351,0.7960606272423051,147.0,0.4294801709571613,0.7073352549448365,27130.565404082696,278.9217290278058,0.0
18453_6181-X10238-Y3690_reg,112.41878287514464,72.9413197444319,-334.04678173024536,-184.66586930272783,444.9896526542319,319.4828508036667,-75.289838816061,0.6870299937572807,376.6873498631858,268.1279809953339,0.0,0.0,1.0,11.0,363.179074559644,427.8540988895476,0.8733996571956063,1.9246455622450969,0.0599981696663386,125.0,0.6020599913279624,0.4861138085065061,0.2410176733346281,0.1607561866862454,6838.989601091712,41348.013189467965,10.73383262243442,-739.4601163591306,1053.2203601941956,-92.6307693050592,-50.17342723263499,113.47145150559206,-135.86801594651686,37.012307109522375,0.0,0.5231033395399133,976.141166173742,1067.441803540365,0.0,0.4479937467430954,0.5520062532569047,13.0,997.7393188038276,1559.5759004745105,0.7632447786129568,133.0,0.4894736842105263,0.6392912975508077,25800.33509775773,163.53571049703436,0.0
18453_6316-X30559-Y4743_reg,132.15340092937913,15.277854665199357,-213.04968686553823,-161.7918787103265,295.3259868708472,326.47924647699307,-13.561012546235895,0.3963195439819879,434.28834069601726,181.56231579820496,0.173945973239081,0.0,0.826054026760919,11.0,379.0968091728026,448.9321563266408,0.8627577415593533,1.941176470588236,0.0583446042474781,118.0,0.6020599913279624,0.4448371623327442,0.3872759404190861,0.230268320907247,5240.996671574017,31956.415746917355,51.339965261619,-828.3861198502013,818.9187553217929,114.48674500034842,-56.18311811031246,-319.0186630195189,-132.68935015283776,34.22923625464855,0.0,0.6109267295138017,908.1083107472604,970.0136298162474,0.0,0.3681474480151229,0.6318525519848771,19.0,1017.9567680328008,2279.944489778913,0.7554423287716723,101.0,0.3838216761184625,0.7339319470699432,16996.05294098776,116.86803643485246,0.0
18453_6477-X30376-Y5078_reg,6.0938824275199295,143.09132039964695,-438.3016215456727,-40.42686438222288,-46.86918914820465,142.52574118751878,-143.82096347805796,0.4988110208795805,275.8943731552481,360.6942019507816,0.0110968843363209,0.0,0.988903115663679,5.0,256.20575217196074,286.2990283973577,0.8991603598608288,2.0,-0.0178183910460527,51.0,0.0,0.4374733247972684,0.6414852752880922,0.0884716414771818,3210.203160983043,20170.30133415004,142.94999962918791,-151.616268897299,1166.2907313784794,-857.8278409860736,807.6039296840173,-23.30507809782282,-325.15011120211403,13.073455417709429,0.0,0.7623323154972702,835.1060812756305,610.4127682215694,0.0,0.1240099930898846,0.8759900069101153,11.0,616.9588223579914,935.2413993601908,0.8103842635364541,159.0,0.4972625312284059,0.4160420985488758,26015.9040755164,266.011348769391,0.0
18453_6479-X9010-Y4330_reg,7.965891125207349,83.55918918064071,-415.6214569260865,-120.87821527987998,225.5170290590808,311.06542483341303,-143.6829546306046,0.8790071850421741,263.2538181376301,280.9592221179255,0.0,0.0,1.0,13.0,315.02261107736183,362.77310583115127,0.8793190177532088,2.0000000000000004,0.080067691990067,107.0,0.7781512503836436,0.3434927697441602,0.410678531701891,0.185697523796411,6042.588408788838,37966.70270743562,28.64669921237032,-379.3345598451824,577.5257995765347,-550.3313809464966,-115.44469371191008,-95.13686787178789,-24.27885923759733,30.42025444662393,0.0,0.7115917330573577,778.096361566943,725.5460717245414,0.0025652536394536,0.4813698454434682,0.5160649009170781,15.0,761.3554882378737,1440.3458406713337,0.7913295590544482,113.0,0.4973385493490669,0.6852433784390431,21328.756966413748,216.21266813156288,0.0
18453_6537-X8725-Y4484_reg,29.10421677423767,47.56134557632686,-434.6563928427457,-108.60884209254692,206.67904516465032,217.8314026204864,-143.2243134499848,0.8094399808161943,350.3374045687309,251.64518452307857,0.0,0.0,1.0,8.0,274.31792347019336,348.15058253475246,0.8390994278695736,2.0,0.0966996492992054,94.0,0.9542425094393248,0.420049710024855,0.444076222038111,0.2282683658229751,4861.774032430963,30547.42716739746,102.84139659850256,-572.2392716009144,287.04887442847007,-611.8078548688171,192.10592363371248,61.48522777196005,-269.8348653390805,37.073575567844486,0.0,0.6646426691936475,786.5239574690461,900.1923885844026,0.0,0.4924151555775065,0.5075848444224935,14.0,852.3924784264683,1717.860329276645,0.7296037418011626,123.0,0.4025964862767234,0.7637761941720173,19297.09305642144,214.3322454061542,0.0
18453_6561-X9442-Y3817_reg,23.088611738426263,10.73730257056377,-274.2671885105285,-184.0224920426801,472.5806777563026,269.22583548092194,-17.075359785732676,0.8558000918420481,461.9585652152572,197.0626723897185,0.0310148232611174,0.0,0.9689851767388824,9.0,295.1699888759012,369.2158685809755,0.8818563408231362,1.956214367160776,0.0153842508456809,117.0,0.4771212547196624,0.4809578107183581,0.4027366020524515,0.131412457765243,5805.54949521477,35688.43737549365,133.55296679368575,-762.3254855439509,743.7953591296684,-335.04769923278485,-20.08854390703763,-91.6862478559647,-31.37160666956798,44.75673411780316,0.0,0.5896017560390415,832.7502402541943,940.168478638333,0.0,0.5635688637331873,0.4364311362668127,15.0,973.8880269509892,1571.7629867583476,0.8035332919698932,111.0,0.4559673787353173,0.8266082405209665,22189.67175153942,134.79173044598656,0.0
18453_6604-X9161-Y4006_reg,119.57219847619444,47.53219470836302,-281.79966826743583,-226.7987846485436,671.5338010705434,272.3004639987972,-12.858041547144609,0.912171848558308,400.71110394425386,195.6118198553322,0.0064468594584638,0.0,0.9935531405415362,11.0,288.17698496063014,355.40087835724125,0.8643171722134276,2.0,0.0844474183636744,134.0,0.7781512503836436,0.427150488119359,0.3015288266715785,0.2125275767419027,7281.82207277864,45753.037457178776,2.744060969421412,-724.2760562975745,819.920489955131,-504.9748122215565,-487.0866177285222,309.3972637169987,97.16178698801453,53.33878953586599,0.0,0.5060080581077231,1004.2095137287756,931.2827893178636,0.0,0.6874325149054035,0.3125674850945965,18.0,960.4881357195908,1864.1021368895863,0.7716591763112347,183.0,0.42589549786395,0.8389746960236608,29030.078994039064,142.72774204077888,0.0
18453_6675-X10576-Y3102_reg,17.348701305857503,-35.020272900379496,-162.34696040561136,-166.06995734124317,407.7721868702034,251.7294131278374,41.1569536211247,0.781036021269559,328.55311076894486,189.43459079693275,0.0827067669172932,0.0,0.9172932330827068,8.0,267.93895970164607,305.93535378677285,0.8984756329188174,2.0000000000000004,-0.0006978468930945,83.0,0.4771212547196624,0.3748259537733222,0.4313561681982734,0.1695593562155077,4918.951572058126,30906.68424428339,20.609682006926505,-833.5483771331938,1053.9483610992463,270.1393132585098,-109.19203018530024,161.22851508105597,-374.96168277608746,45.19441139294773,0.0,0.5344201640616583,985.9127282493296,938.8029053672208,0.0,0.544903293256665,0.4550967067433351,13.0,1013.0794013355874,1474.5834489602562,0.7503515118719809,149.0,0.4084683742812336,0.8498170412963931,26221.36150795427,82.18914290358026,0.0
18453_6675-X8876-Y4461_reg,72.59106257242553,56.50151130414452,-366.261948323505,-106.66260220005611,263.4275399985188,348.4503158575733,-84.65653955738534,0.5810700751584199,360.6540609655786,358.32561511874337,0.0,0.0,1.0,12.0,297.4017917128274,409.3290366482304,0.8586090989711613,2.0000000000000004,0.1234491833160784,133.0,1.1760912590556811,0.4905020352781547,0.4698100407055631,0.2151125630557791,7803.86579764187,49033.134918944845,3.401772239474667,-556.6577107130643,202.0696175357664,-341.6172493348409,-434.57028544034745,94.21381921589467,-4.131759831806651,42.05960857088639,16.17317562956456,0.8723851535954232,919.7669662009926,974.6648588155084,0.0013131976362442,0.5922521339461589,0.4064346684175968,15.0,895.33505257825,1257.322937187161,0.785380247415485,123.0,0.4307944845699277,0.7690741956664477,20478.29465765585,257.808183226796,0.0
18453_6748-X28152-Y3578_reg,34.90476637401207,92.49624047533098,-344.0258159466657,-107.41944968613316,109.85841079406497,251.6040710334561,-90.59487300478492,0.76694482635115,296.67614924780264,273.017671774574,0.1759408169829527,0.0,0.8240591830170473,10.0,250.9909782442407,341.9817363207022,0.865800672914323,1.996783531682213,0.1264298276875803,84.0,0.9542425094393248,0.4956577677709874,0.2933419105821808,0.2142075357983497,4157.156567333197,26088.087987957824,9.122814496119643,-675.9643095916931,1360.0749712583092,-695.6831720105964,-395.6979002198608,151.66823452743063,358.0723555371321,39.44891083532454,0.0,0.8319200479619011,984.869242116144,905.090560617516,0.0,0.5322637517630465,0.4677362482369535,23.0,834.9562702704848,2331.152828702543,0.751694345765882,219.0,0.4438028913963329,0.6675334978843441,30801.699398690296,171.6513485990062,0.0
18453_6846-X11548-Y2831_reg,6.911820006003836,60.24135305789059,-238.2139834803376,-130.22739229572548,164.15457855092606,309.2628811426699,-24.569121827572864,0.8439099556473482,563.6021947207191,247.98162225775377,0.136027143738433,0.0,0.863972856261567,10.0,315.70568671628337,415.4180955068605,0.8633395299468817,2.0000000000000004,0.0550656942236357,73.0,0.6020599913279624,0.4537322640345466,0.2193090684762492,0.1896318306257382,4300.021092140136,27017.82934669728,4.96580805468875,-726.1729669337792,1345.1007912218115,-272.20295195839475,-715.2477463761957,246.1983395946785,208.97670609335125,45.57504784637107,0.0,0.9261363604016384,997.2376194062654,953.6631251170412,0.0,0.5357365376056965,0.4642634623943035,24.0,962.7292626189148,2303.270023225682,0.757098140624731,163.0,0.4971072541165999,0.7129506008010681,30119.7296544008,153.53049639051872,0.0
18453_7007-X11486-Y3611_reg,13.96239840067119,350.60522046769256,-437.3236054508116,63.40240355563937,-123.15110570284718,84.191279814959,138.25476795192134,0.3983734221453713,287.0751774451446,447.94702502239306,0.0029615004935834,0.0,0.9970384995064164,6.0,399.8682383560863,436.7611025338648,0.8750912291634034,2.0,0.0305091315649389,56.0,0.0,0.3642645607107601,0.2533728200065811,0.035003958827662,4126.361225805397,25926.69222609606,182.905259320326,198.4616707176824,1223.1311978844922,-893.4262846154232,827.2659955105328,-412.1791049056692,-110.12955468510074,18.392077113261887,0.0,0.8289699055515701,829.1589608392833,569.5127162909607,0.0,0.0750049771053155,0.9249950228946844,12.0,601.2976880851636,1698.273161370896,0.697276872527752,141.0,0.4103125622138164,0.2062512442763288,27610.12760635502,392.2980183159125,0.0
18453_7010-X8769-Y4509_reg,2.798824645999048,60.42408690603679,-353.37549879901,-120.7174776489083,217.45254619536445,305.30018005259245,-104.36463113138528,0.8181927671065674,243.3861120359525,296.6739720371297,0.0704803282645426,0.0,0.9295196717354574,11.0,305.5466769284196,357.6525511472231,0.8725544105704263,1.9339213130581705,0.0531498924982228,105.0,0.8450980400142568,0.4320540671011345,0.3753318851074101,0.1767423995106247,5539.793915113622,33687.436866413154,115.35180176962876,-513.1461406713433,423.9673904265583,-419.1195391479232,237.8552844778619,97.78112635365156,-127.75337723992072,38.92600306450473,0.0,0.8610276246489361,874.0703473361509,804.3582383987205,0.0,0.4594178740864213,0.5405821259135787,20.0,799.208802483414,1285.8578057379182,0.775350678433716,161.0,0.3999230670598794,0.6909219130657777,21182.885932263784,221.2867863051256,0.0
18453_7024-X9012-Y4138_reg,163.52704489079588,33.8013261559272,-168.159433875769,-227.7556926243493,606.4566683657424,348.86445924331395,33.34305097128607,0.6337767354058488,578.4453834901651,173.88387981798223,0.0126272144741801,0.0,0.98737278552582,10.0,381.0334569785185,457.0934845308346,0.8491791205533372,2.0,0.0166453422081851,101.0,0.6020599913279624,0.4909536373916321,0.1626460610629476,0.1245205141029104,7161.682907847311,44998.18082126538,42.702372518228,-782.8937364298783,-46.55654335776771,-121.6855229813428,-422.238555546266,-63.46889972587948,123.5023549080409,79.12939934475186,0.0,0.5244426368405509,994.6336170043304,979.4764538807748,0.0,0.7967073470390695,0.2032926529609304,14.0,990.2990061273842,2057.225920065504,0.8322268023099629,111.0,0.4965189614219019,0.9009746908018674,16664.18622510663,133.64100485606232,0.0
18453_7112-X9089-Y4667_reg,6.636142472619213,190.54716400513323,-409.9759366552644,6.3421481325404105,-36.63786381854715,141.29740148363513,24.243787370947143,0.5665996991343011,273.7317269889745,395.1606670216147,0.0199382196012356,0.0,0.9800617803987643,9.0,329.99391033623743,431.9203753698045,0.8504420544093448,2.0,0.0885195762932499,75.0,0.6020599913279624,0.4802021903959562,0.3538331929233361,0.2106160469199959,4799.192600339335,30154.2164327772,279.6364397126581,-356.91731745744335,779.7113351682754,-603.6490908108696,746.7131577563968,-315.34142615560165,-114.88668707936316,16.365023306244378,0.0,0.6692089956033346,728.3078312968028,901.665549098121,0.0,0.1681659035820091,0.8318340964179909,14.0,796.7479377829297,1446.3741872871965,0.7581950288031503,183.0,0.3319148936170213,0.4392674387287907,25305.74254932406,356.95125318370856,0.0
18453_7132-X11495-Y3152_reg,56.95965397717009,41.613919398449525,-346.9094700851328,-89.23097643454331,56.09729566440247,320.5527103126138,-114.698474820694,0.5293977813000937,272.4062812559496,377.5477518424536,0.0537155580295018,0.0,0.9462844419704982,9.0,263.7948465155256,377.9396847317103,0.8519830563951398,2.0,0.1622174008631017,71.0,0.9030899869919436,0.392429724464236,0.5093236849429447,0.2864848239520615,4827.255246487659,30330.539238736845,18.82558294980663,-585.6768803695895,1023.3562331074966,-639.3823128153199,-541.3239650388148,-211.99748196255675,477.8655287364084,38.19747853095811,0.0,0.8857681826989444,935.9098369529548,950.8034400852302,0.0,0.5424083769633508,0.4575916230366492,18.0,916.6027808133292,1532.588989793872,0.7306137148794758,159.0,0.4646834840552117,0.797715373631604,28524.14729804588,200.3059360740184,0.0
18453_7132-X31679-Y7308_reg,50.14052810725661,201.2485902230892,-168.44475908684785,441.7246011166165,44.48510623691518,-42.62518048295004,248.92076304297385,0.5918600776102294,350.3269430863147,445.57706269729897,0.0,0.0,1.0,10.0,339.97071769933365,477.61891125823007,0.841293293484484,1.8550996483001168,0.1578845959784999,75.0,0.9030899869919436,0.4607268464243845,0.5505275498241501,0.3443740095746466,5679.407432725864,33110.69643392593,29.687536486839235,-305.87154697896153,661.1491873141292,371.8296315375285,-29.630287852480944,-437.30349191665255,-91.21474687338322,30.89993684575952,0.0,0.6868315987729857,983.6433902019488,968.2465193071968,0.0088312405133158,0.149027183662205,0.8421415758244791,19.0,811.2910173529507,2448.349822235369,0.7603480235849835,121.0,0.3437284393542155,0.3335173175106941,19428.77917291501,427.6566370951695,0.0
18453_7146-X8788-Y4552_reg,49.62881956550882,29.80372680958203,-323.0921224588445,-123.94902313996388,210.7640679844004,347.5473968266895,-87.6240907014737,0.708620374211577,391.0145125351992,310.5309634447651,0.1236607142857142,0.0,0.8763392857142858,11.0,303.3286734764782,440.3213584750741,0.8763612175263595,2.0000000000000004,0.0428551415896285,95.0,0.9030899869919436,0.4613839285714285,0.353125,0.1397060639658965,5966.829805756435,37490.6973659701,45.33503825588468,-631.29397610635,185.27287430880884,-333.72301703643194,214.24909720747948,-50.31034151310811,-211.7219810377548,44.211553521548296,0.0,0.5949249451276739,921.3811063247294,906.995671279312,0.0,0.4505985634477255,0.5494014365522746,13.0,911.776886543338,1352.5843523317956,0.7905690761617843,103.0,0.442218675179569,0.7408619313647247,16820.650220158102,205.81790523331048,0.0
18453_7188-X11060-Y3637_reg,5.558374072303195,159.02532410437334,-404.6653867179418,-54.75872308725051,57.51676520430748,230.3432823202249,-99.77156380902686,0.5303504587148159,272.3225514634996,438.41603240475206,0.002203182374541,0.0,0.997796817625459,9.0,315.1690744124495,413.6874851475464,0.851669880423189,2.0,0.1283502850221904,92.0,0.8450980400142568,0.3777233782129743,0.3263157894736842,0.2510976307505517,5473.684871304808,34392.17635951352,1.9082567547720828,-278.37849221266424,1187.4117106515696,-663.1603511476012,56.64080011354245,420.84667443455606,102.39548335243816,23.414355277997064,0.0,0.6745733534169258,1002.1744830127664,828.9459825849017,0.0,0.3976079683113487,0.6023920316886513,15.0,686.1908377853674,1709.7382159016993,0.7891419916724604,205.0,0.4767911394839057,0.5667807560666077,35456.233062993415,307.7173037699905,0.0
18453_7223-X30215-Y5120_reg,86.56471297013559,27.08887569639592,-246.9859339261172,-177.96486100709052,415.518875707698,262.8269479650853,-2.9450101213543327,0.4363182192255607,370.8865301228543,188.41806242025632,0.094224924012158,0.0,0.905775075987842,10.0,342.5122675292083,394.8833329901196,0.8720354469686035,2.0,0.0436566859386383,102.0,0.3010299956639812,0.4825227963525836,0.328774062816616,0.1208911467747338,5271.585204380303,33122.34670170756,88.09147652195588,-849.6569035070461,1204.260351618229,-164.2047016786622,-564.2911870455404,198.5420029619112,177.08592976952644,50.17899371227276,0.0,0.7436610170208133,779.6326386351639,1005.5193994801476,0.0,0.611128590048991,0.388871409951009,18.0,1046.668193616286,1907.71012609538,0.7335575419508636,183.0,0.4361544339071418,0.7849341543440155,30277.07883837504,128.43720277409622,0.0
18453_7245-X12979-Y2864_reg,13.324945251852114,109.06862272489798,-414.7122843784779,-95.02388434507102,144.08660441937928,265.1650515990973,-145.22362217090156,0.6000546343266518,344.9401679437942,315.77655575696554,0.0148448043184885,0.0,0.9851551956815114,7.0,268.97019237454515,357.7372838193825,0.8591093584330647,2.000000000000001,0.0632806802687367,72.0,0.6020599913279624,0.4507422402159244,0.4180836707152496,0.1844237675697714,5066.260227824095,31832.25182581276,136.11598540382056,-549.4731153913581,598.7917143936485,-874.6524348309227,487.8146851622703,-158.84749483576633,-28.660171712676373,28.709568036912675,0.0,0.7848688661759653,840.3852543900257,914.7498373135186,0.0,0.3399305767005663,0.6600694232994336,11.0,914.9768723152062,1367.0480161492053,0.7699354954876868,149.0,0.3025394312161257,0.8307654832227026,22480.13928855136,234.57273389491831,0.0
18453_7304-X11719-Y3749_reg,5.939773768255691,288.743004363881,-434.9934149160075,78.17254088152143,-129.3386036819457,60.18194485542651,151.65221770836197,0.5144698774239571,262.01465345211363,339.40415128538507,0.0,0.0,1.0,5.0,314.30250880481333,339.07472005966,0.8447333818558076,2.0,0.0438593444564597,48.0,0.0,0.4920015606710886,0.2157627779945376,0.0386978254021085,3441.1298852022546,21621.25673479932,5.32174512216352,-33.38578297420827,739.994785386531,-849.3501181983154,691.0722201028724,-485.9343608066284,-93.17223919701486,18.75924077117249,0.0,0.7218694083475254,583.3744750663091,718.2257332229128,0.0038580734931376,0.1024603124407058,0.8936816140661564,11.0,469.496234016532,1304.1600175637616,0.6918783883510142,115.0,0.2552653216115362,0.2252861931566631,21465.702894739545,400.3675650994702,0.0
18461_6043-X11080-Y1667_reg,136.31729779668194,56.29394943967782,-360.9738776778091,-162.7558228145545,407.1294256837146,159.88952861052303,-64.23431693842632,0.9490618897091956,342.69184158653707,196.29279924030016,0.0,0.0,1.0,9.0,312.2207190850728,364.2401517089202,0.8619491690164713,1.9982714932126693,0.0402392182233728,74.0,0.3010299956639812,0.4646493212669683,0.1945701357466063,0.1233655935191727,4778.520529895798,30001.468617283703,80.49693576382651,-653.1534427074448,788.2162294825422,-656.5446324103286,-528.1582288174358,333.992639142556,278.50073005354903,51.30472153423554,0.0,0.5747583209693596,907.3728902142028,984.657366584398,0.0104920939855179,0.6743017585340624,0.3152061474804197,19.0,886.4479719120571,3025.5138536370528,0.7304987247859399,137.0,0.4126452629505613,0.8741382706322631,27744.13448120839,142.01529899002605,0.0
18461_7132-X6338-Y3287_reg,64.23505725177078,183.410841414634,-436.5848541572389,13.660071149582985,-95.06748389483847,84.06147333433891,14.324298594158815,0.4656032293146931,257.3145777417392,355.40890682881763,0.0034818941504178,0.0,0.9965181058495822,6.0,314.9850489197854,360.8522628416248,0.8787002487790145,1.8461002785515324,0.0760023242018781,60.0,0.3010299956639812,0.3377437325905292,0.3986768802228412,0.1680155305642368,3868.442807069797,22426.11490045476,167.53142393132285,-78.83718155933275,1273.5452862974782,-1187.6947188219497,796.0287626007223,-5.931740900762234,-128.15301564722708,17.851431497809354,0.0,0.8659467619109448,661.0186309867546,584.7851220701978,0.0,0.1514222816937885,0.8485777183062114,20.0,582.5044504902207,2400.5591813245483,0.7495729247097538,205.0,0.2069754392023136,0.3084559934389433,31610.494714611694,361.7934578810096,0.0
18469_5755-X6174-Y22049_reg,153.88246166770296,339.05583159952585,691.7624826035287,278.64720345057054,-131.168893406255,297.3818633457933,-274.4792803765058,0.6062514849207905,441.7963954545394,586.9551714629888,0.0,0.0,1.0,27.0,631.9487839580045,871.9507742846652,0.8330929546010521,2.0,0.1927873718737354,167.0,1.3222192947339193,0.2994116365221181,0.3420135105687513,0.2397721250534081,12150.004022989777,76340.72675942305,143.8360294910617,-58.46495978998428,-406.17297374877546,-326.4202990020639,-755.1152071836244,579.3895074059476,-298.4825681805266,36.8418876619351,0.0,0.6480025776429873,741.2014856631577,981.8433090245072,0.0,0.143783542039356,0.856216457960644,11.0,731.646307085605,1266.2779914519367,0.8088704366456048,161.0,0.441711389385808,0.7403846153846154,17815.28772797704,495.6406338199587,0.0
18469_5853-X6133-Y22657_reg,160.3389201313721,420.0074907966919,583.3495701219105,41.18771800240204,-277.27180222680323,150.26539068024042,-259.44534328059274,0.7049969251246806,392.1307845227993,612.6442286837282,0.0038007863695937,0.0,0.9961992136304064,25.0,600.8441633651776,830.6928053328795,0.8318309921831314,2.0000000000000004,0.2655473970577656,154.0,1.3010299956639813,0.2711664482306684,0.237483617300131,0.3266037029046296,10078.125173850936,63322.72801625726,32.99417548696965,144.70500721627013,-731.6127881604508,-143.51228301896074,-401.3700545608681,761.5351095604238,-434.80730990691023,41.51348130687048,0.0,0.8121255035789484,787.7086442659738,885.7108647694886,0.0,0.2461526194083406,0.7538473805916593,14.0,626.9023813316534,1315.6483219503082,0.8370397531401219,145.0,0.4215772266964357,0.7554421497488238,16845.33974340704,544.5022158761724,0.0
