,swc_path,soma_aligned_dist_from_pia,basal_dendrite_max_euclidean_distance,apical_dendrite_num_branches,basal_dendrite_stem_exit_down,apical_dendrite_bias_y,apical_dendrite_extent_y,apical_dendrite_depth_pc_0,apical_dendrite_early_branch_path,apical_dendrite_mean_contraction,apical_dendrite_soma_percentile_y,basal_dendrite_frac_above_apical_dendrite,basal_dendrite_extent_y,apical_dendrite_max_branch_order,apical_dendrite_total_length,apical_dendrite_mean_moments_along_max_distance_projection,basal_dendrite_total_length,basal_dendrite_bias_y,apical_dendrite_depth_pc_2,apical_dendrite_soma_percentile_x,apical_dendrite_depth_pc_3,basal_dendrite_extent_x,basal_dendrite_max_branch_order,basal_dendrite_max_path_distance,apical_dendrite_frac_below_basal_dendrite,apical_dendrite_frac_above_basal_dendrite,apical_dendrite_frac_intersect_basal_dendrite,basal_dendrite_soma_percentile_y,basal_dendrite_soma_percentile_x,apical_dendrite_max_euclidean_distance,basal_dendrite_stem_exit_up,apical_dendrite_emd_with_basal_dendrite,basal_dendrite_num_branches,basal_dendrite_stem_exit_side,basal_dendrite_frac_intersect_apical_dendrite,apical_dendrite_extent_x,apical_dendrite_std_moments_along_max_distance_projection,apical_dendrite_num_outer_bifurcations,apical_dendrite_max_path_distance,apical_dendrite_depth_pc_1,basal_dendrite_calculate_number_of_stems,basal_dendrite_mean_contraction,apical_dendrite_bias_x,basal_dendrite_bias_x,basal_dendrite_frac_below_apical_dendrite
10,17781_6262-X6896-Y13574_reg,668.5054085568897,147.8472782882276,22.923696485835112,0.5193055549904393,-19.97339891892011,170.91761088844834,-132.37971097458893,0.6623824012567816,0.8205892030377738,0.4076285675533679,0.035896545760243946,165.58230379836394,5.213589463534596,1176.0493746213908,0.30110745598511396,1190.162417424047,-13.938757509115783,-10.526228968528777,0.336687760482219,-2.4169349753843186,183.53614266780443,5.948005037128597,183.3433569519267,0.0006473944549107054,-0.009497993828868734,1.0064319937497497,0.5991770908975301,0.2829174236852389,213.87247980021544,0.4183494495375166,4.502582219263978,21.277922497182033,-0.00033115948063588974,0.9697688205610597,207.02910684891276,0.18724340689600527,0.47269459028555616,275.4708071399201,-12.472787746704888,2.025047877385712,0.7890495153638379,17.591206146368407,46.006866240663264,-0.005611387713633481
11,17781_6866-X8954-Y41812_reg,867.1904235688972,158.40571645056298,14.513755228079226,9.421115749382036e-05,-14.473994800081414,115.81561825825787,-123.92936864499548,0.6685832766018942,0.8243123081409439,0.8851242233096951,0.024202451699240353,106.28734500396033,5.213589463534596,838.7774116044511,0.16296348848750425,1101.2363856683398,1.3791090457537152,-41.07574657781677,0.09687828602047138,12.74389563402411,229.54695602221224,3.0521049414743335,197.18732599834462,0.013040930135817396,-0.009497993828868734,0.9998388443283439,0.7429980366844435,0.21958947906193865,138.65813893466714,0.0019881679353853515,2.6006421405384614,12.413509831022832,0.9998119357810176,0.9819137246227578,79.30289896379887,0.08788503019010438,0.017473313744926444,177.5905855062457,1.8383097157366,3.01680162124205,0.8073071583079031,79.17319047596955,19.769910995219284,-0.005611387713633481
12,17787_7070-X12739-Y1410_reg,116.89104895421434,143.4637167361162,41.846062995902216,9.421115749382036e-05,38.83640740550851,179.5153049703385,-9.214234982118128,0.5408824220240179,0.7734133701087686,0.35171211215363274,0.0005055231434325323,118.31503273167328,11.11146033322932,2276.2359890004377,0.24411966298847518,1638.2495210317743,-34.23570304807907,-16.886988025522562,0.4139147404726021,-49.952339844258034,199.7476349309498,4.982704985803351,170.92071027949993,0.0006473944549107054,0.11017570728266929,0.8858253528912674,0.6155575896538432,0.4847452109681634,241.64154882523417,0.2795623669190026,4.1476431309816135,29.336477017116202,0.6664309172427043,1.001890727723243,223.32712918241964,0.19163960878020586,0.5918986472716985,312.9891346033255,170.73561438615178,5.992062613783572,0.807863409154172,77.81249859180151,10.42564593402286,-0.0009717692944863909
13,182709_6172-X3564-Y6968_reg,187.05135567324567,149.21759566117362,55.161803174028634,9.421115749382036e-05,112.9389398067309,171.08414891611847,27.829566800000364,0.659662795121265,0.8820269018197687,0.018402841792913238,0.0005055231434325323,175.44603585691,10.128481822398296,2719.08454142022,0.1722960056597354,2736.634560325417,10.189504103818741,-3.722176930105231,0.47979771543935523,-43.90034476554308,202.2282723687467,4.982704985803351,164.21374426521294,0.0006473944549107054,0.27783673917878543,0.7168573122436463,0.6875038168462393,0.3960214795777367,276.83234442858486,0.0019881679353853515,16.23216103268098,57.541420082078815,0.9998119357810176,0.8322421733093854,309.05458872959025,0.19742624211347182,0.6843604828146417,345.41322280009047,198.71636664029901,5.00030893511655,0.8797667809651702,160.68478596083787,8.832220244648497,0.16890100507436198
14,182709_6204-X2976-Y9977_reg,501.5225101137803,135.59415030963413,35.53860749254652,9.421115749382036e-05,394.94760988083647,575.1108758595863,-7.317379629600467,0.3128279293248792,0.8455881866928985,0.07800604730614397,0.0005055231434325323,137.73123623557302,16.026352692093017,2071.1313288535416,0.3358199412523599,1106.1444868047822,-44.22533738681542,-24.04024621959568,0.4721293220813553,-23.433679485171695,157.45978664861673,4.017404973359088,143.56327434776193,0.0006473944549107054,0.7967902945191727,0.19385825097091283,0.8188690226369537,0.4059452294911547,472.18365485989824,0.0019881679353853515,45.24739483598492,18.054498893053957,0.9998119357810176,0.9730464633755974,132.23981161382684,0.28379337599523385,0.7599073107584279,603.453685070622,-4.170699507636776,5.992062613783572,0.8761478423558907,0.3130155116995894,29.43352058923267,0.02791062757140883
15,182709_6592-X3030-Y10077_reg,579.1276526361862,179.09504491011413,18.718724977034746,9.421115749382036e-05,515.0366936113809,653.049284128705,-71.63684837135777,0.25711827954757227,0.8971157100325478,0.1446840411130605,0.0005055231434325323,136.5466929145805,8.162525191319101,1252.8723328521799,0.2430610850957024,1694.468353241121,-20.580640143108962,-14.097076280372598,0.34330224315136737,-12.379480739028516,207.99162915276912,4.982704985803351,215.10350922803914,0.0006473944549107054,0.60847881934067,0.3836377088900946,0.39873725699640505,0.3881067882570183,569.4627679774428,0.0019881679353853515,36.04373708080451,30.14233179555172,0.9998119357810176,0.9580564620739599,100.75796981732134,0.2702636546940524,0.3046859482826211,622.0531912101752,-7.0685315906804425,5.00030893511655,0.8511775766608904,39.004107518946164,35.9785710251783,0.04292043195124584
16,182709_6812-X3137-Y8659_reg,389.4608559405086,200.25516676920762,15.915411811064402,9.421115749382036e-05,338.74185559102716,485.67311264025255,-61.913409954893254,0.34725833843502985,0.8698039803101372,0.2276734388583911,0.0005055231434325323,188.32307323094182,6.1965677790741935,1066.5563964924959,0.45565144360263465,2162.693869081841,-123.23197607704627,-48.66308914971337,0.1014899141508546,-13.848939540312017,248.2825177953743,4.017404973359088,226.07439428066237,0.0006473944549107054,0.6183130903958273,0.37372677384103203,0.8513234146406161,0.39574037513843247,396.95375567497354,0.0019881679353853515,34.69559202536137,29.336477017116202,0.9998119357810176,0.9245506441749952,84.68582614569766,0.3818850023943444,0.6843604828146417,482.20407257529735,9.085581813121934,7.975569876955271,0.8455567824170898,6.636640668589621,6.629412362379519,0.0764705224160317
17,182709_6886-X3406-Y21258_reg,261.0297058579771,143.0856337138594,32.73529432657617,9.421115749382036e-05,232.70257122324762,310.5274861763449,-40.33953393029499,0.540472602397466,0.8091471841292172,0.05110820816980407,0.0005055231434325323,189.80602206705836,10.128481822398296,1736.3974647644472,0.24120380382056952,2482.141320245388,12.183736931481008,-51.89008956407929,0.460727175902381,-9.041278625552454,201.99750843865843,5.948005037128597,173.2423932911528,0.0006473944549107054,0.35282757441487284,0.6412818803464526,0.39550586168800433,0.47964326549020286,275.1212377419956,0.0019881679353853515,15.38798047045751,47.87115432137885,0.9998119357810176,0.9292236169630698,158.33786912901604,0.25153093294373413,0.5918986472716985,386.1386793694809,38.340105564471855,5.00030893511655,0.832590975728467,19.523507332177104,7.15787228730694,0.07179138149682898
18,182709_6984-X2452-Y12423_reg,490.94001419904873,153.03456888901857,53.76014659104346,9.421115749382036e-05,285.8121310526038,395.82745561257514,85.1975393230545,0.5373484304710849,0.879709163746618,0.025256648245461102,0.0005055231434325323,130.76401031422864,21.9242239523706,3267.104072245086,0.35679065548860983,2352.866765505721,-74.93717534820696,20.40970202879367,0.1721425408984814,-116.68235516442864,199.90111048007537,4.982704985803351,175.32275287710036,0.0006473944549107054,0.6287617095114472,0.3631967036725401,0.7706779681873257,0.28193896536727375,351.6847615906219,0.10607849466340363,46.00678667341985,43.841875938815264,0.8747940501122707,0.9795391950974466,290.5511111402396,0.2439965047353991,1.1395818775161397,614.6864220494931,38.570053284971344,7.975569876955271,0.8577882077084932,48.09277590266648,32.68046787019999,0.02140932950023955
19,182709_7010-X2644-Y10852_reg,378.7527180151564,215.358169099898,20.120381560019922,9.421115749382036e-05,343.62922809012866,392.11128440272864,-72.88758948509009,0.48734427759595594,0.891735328827657,0.02884504986036296,0.0005055231434325323,178.11454045499318,6.1965677790741935,1181.4262902512353,0.42166138957925464,2651.341500897142,-101.63303068873522,-32.193340045440586,0.17064976473015275,-20.557872643096026,241.5214283005342,6.913304913489419,315.24612357053866,0.0006473944549107054,0.4195129493291163,0.5740766764789247,0.7086760197020506,0.47160333189620796,350.7604704129745,0.12094854103752598,24.857546759276122,43.036020037783246,0.8569343553454892,0.6907912164837895,181.16431223674243,0.4213461676965755,0.7599073107584279,415.9583495386088,18.452131864611385,6.983816364883168,0.8411993709010743,6.007665091662886,15.623305652571725,0.3105388942625115
20,182709_7120-X2261-Y10934_reg,175.91495664763752,149.28082529698102,25.727007891960614,9.421115749382036e-05,145.58453839483374,153.83008381937816,-31.216105159316342,0.5865069866695148,0.8285329685834237,0.0012592292859553156,0.0005055231434325323,148.22877611321593,9.145503506858699,1658.2945125793158,0.20829836648314842,2359.179860694361,60.291462582437745,-35.72003017676619,0.29026719844432713,-26.407534482443246,198.7215679349942,4.017404973359088,202.91068276289246,0.0006473944549107054,0.13145831195872615,0.8643768419294331,0.48079947718616,0.436344133625618,239.62965401197192,0.0019881679353853515,12.179157860164615,47.065298420346835,0.9998119357810176,0.7296914910971314,244.2074258700056,0.11864629480930389,0.3046859482826211,352.9818328607783,99.3176397571096,9.959077364667948,0.8401190241730446,76.18940984598147,25.98302396730225,0.2715872109348965
21,182709_7126-X2913-Y10535_reg,534.6704467063541,189.74610647267068,77.58831202148109,9.421115749382036e-05,488.5254759472841,537.3933340258953,258.42229272896975,0.2349649191910994,0.8579585178867897,0.009933356292681716,0.0005055231434325323,170.81340586403365,21.9242239523706,3932.5562464312216,0.3857808657469806,2021.6148592091688,-28.112657146699718,58.270478083504564,0.2876338912900213,-62.286216192556964,241.23333547148033,4.017404973359088,214.59218379813373,0.0006473944549107054,0.5120622782666667,0.4808058765621087,0.5531604652645274,0.3606729011007748,536.5442581150868,0.12094854103752598,43.29734093443606,30.14233179555172,0.8569343553454892,0.6016255021970851,254.02636668691707,0.3548029028020721,1.298278648189664,712.2485022536016,-56.0287179003811,6.983816364883168,0.8151937040061179,119.35475678991406,67.52711179664115,0.3998224500770875
22,182709_7144-X3121-Y9346_reg,438.240598104317,147.6579767425768,63.571744431784516,9.421115749382036e-05,378.67340409729917,539.0380188177643,197.18997672233502,0.37541757914944196,0.8567033951001317,0.03532252071718796,0.0005055231434325323,161.21297533790465,17.99230951846364,3519.057851053856,0.4508122660603301,2679.5550604195214,-86.35788562574274,-217.1977966160905,0.4626926677318016,47.59346893104441,216.7617716786281,4.982704985803351,164.58755970610008,0.0006473944549107054,0.7783692317359429,0.21242291696876078,0.7945888897413906,0.4205195514291862,485.5843256398013,0.09451290374214019,50.74717372928561,44.64773071725078,0.8886849279496334,0.9557978601923762,292.47687837345995,0.32353141693876913,1.3166976932568482,700.753862267095,-70.8547792509343,8.967323852595843,0.863122806938113,2.8867254013321286,9.970341565235227,0.04518204365280931
23,182709_7463-X3586-Y20695_reg,464.0407807682366,163.664435844655,67.77671594058488,9.421115749382036e-05,398.9675265640754,487.2211079611717,151.593346364901,0.41052136849547854,0.8759335426641441,0.025384035225633123,0.0005055231434325323,131.01887455811243,20.941245636831002,3936.710856822582,0.30669766156541994,2665.932199264017,-40.303636395542924,11.227500147702523,0.3718836010937052,-59.09771046254173,242.68330156704982,4.982704985803351,173.0844394064331,0.0006473944549107054,0.6260310358088641,0.3659486662084081,0.571688910416048,0.4252746575197263,505.0453337649753,0.12094854103752598,44.08766427724508,49.48286556214464,0.8569343553454892,0.9835877343521118,352.64268288976194,0.26615477432770185,1.2151286732342346,688.697880068037,85.479415671774,6.983816364883168,0.8566249251788793,22.302088746432887,6.115435526896867,0.01735539052518703
24,182709_7486-X4577-Y22503_reg,452.7635770544942,126.89704643226658,36.94026407553169,9.421115749382036e-05,437.80643962090153,466.74545630470453,-4.649541738911935,0.613775497805521,0.8532552858831943,0.011937905396762552,0.0005055231434325323,131.95610466985644,13.077417354891372,2165.2844273819373,0.26859219466501505,1076.6617364752788,-76.11756211121279,-37.26268254432785,0.372135661045929,-31.435576135055044,189.2479579049126,4.017404973359088,157.0244262357105,0.0006473944549107054,0.8115804403420734,0.17895279586173854,0.7122754969788705,0.43776740010270665,461.2222473291193,0.16853268901288515,38.64056417481067,17.24864299202194,0.799783322675694,0.4150936552199585,195.90895395819518,0.28527181209836133,0.6843604828146417,610.5396903025877,12.04874077060159,5.00030893511655,0.8497378564168658,67.70986780803057,12.826254571760437,0.5866007997674837
25,182709_7886-X5075-Y22541_2_reg,464.1245298643479,143.1538667725468,55.161803174028634,0.1154745062051207,330.89361812307703,469.1322457402219,94.28487652474101,0.31349789558971536,0.8771055503962953,0.03780000590798382,0.0005055231434325323,164.00942563932958,21.9242239523706,2965.2150330459444,0.3295702402927889,2501.152646906314,-61.6953607599607,-105.09481632995082,0.3515877667808644,-8.850077535194014,208.6571127952002,4.982704985803351,154.5491059255071,0.0006473944549107054,0.644493228389478,0.34734254870812237,0.7485985482008749,0.44499177626788794,410.885572963337,0.18703763111224775,40.74221932578023,46.25944251931482,0.6664309172427043,0.9670794363693767,192.95846173712127,0.29250904223039986,1.0471200312312996,605.7818290808241,-56.0571299373537,8.967323852595843,0.8506410585449052,6.661047676449982,9.526599736337868,0.03388554387474749
26,182709_7918-X5201-Y22656_reg,468.5261258845816,167.78379425193387,45.350205333287576,9.421115749382036e-05,348.118708032681,453.11357258321493,48.557426922618944,0.2899027048670585,0.8299255907683104,0.03759210414839008,0.0005055231434325323,118.20413616418669,19.958266930708547,2779.8969887286585,0.3166458803297701,1593.7071985710293,-51.29930647228416,-105.13831175859045,0.3772790842707035,-48.069559028353254,216.5050414699117,4.017404973359088,180.2854817815071,0.0006473944549107054,0.7757788519518429,0.21503346898351125,0.8672679808975796,0.40426021954266506,399.4354935895906,0.0019881679353853515,42.35017090327159,22.08377615302104,0.9998119357810176,0.7840843446246231,214.06920938232938,0.2954621571710045,0.8791113596881474,570.3900382808528,-62.56438391477207,6.983816364883168,0.8459807282422236,13.195246661642102,9.722218943220422,0.21712247284530536
27,182724_5937-X3804-Y11955_reg,607.8696564453651,176.35549154916714,98.61316428594839,0.08662943244321397,533.3371470781032,592.6478587009062,81.95913508735873,0.43481841647002306,0.8760844591694689,0.017155318069540765,0.0005055231434325323,198.764162899457,28.805072161147777,5162.4316968825115,0.4967022358992056,2767.3711425917795,-63.25349891303538,93.87553149990308,0.1612981648762653,-89.20731357416578,249.10243456327862,4.982704985803351,204.96871772069085,0.0006473944549107054,0.807381192200704,0.1831847767212483,0.732701492741146,0.4842348449660583,611.193101698811,0.07138172189961328,62.014158286087806,40.61845345728369,0.8331214252729011,0.6595756307726296,397.36164720757677,0.31259823683263255,1.5136943758770625,789.9940154251155,99.57860298071374,11.942584852380623,0.8530334722897365,253.77944770708945,11.37008030813032,0.3417957397068909
28,182724_6175-X3782-Y10859_reg,524.9858731588978,178.34217502734015,73.38334227252557,0.0944962722072453,461.24477852911775,507.109953368827,396.20672961109244,0.5097366363688511,0.849476705101946,0.010265514111702942,0.0005055231434325323,224.0991930813861,22.907202267910193,5609.227937225248,0.3626643425587624,4000.245986618742,-26.446621738447572,60.59461281743442,0.15309350155978002,15.175392533323246,254.0480690251935,4.982704985803351,201.12753533718367,0.0006473944549107054,0.7384439878206006,0.25265939910316443,0.7009109572515824,0.4819106908416242,599.1930742907105,0.0019881679353853515,62.49267407980818,67.21168415888401,0.9088898348601838,0.6128839740114836,496.63172588075656,0.24416291863703368,1.3166976932568482,803.8572804858902,126.58611793366278,10.950831108524286,0.8911805481505795,254.43911622059633,18.302917624457265,0.38854909561089757
29,182724_6305-X3647-Y18869_reg,551.649196184499,248.76038899047978,43.94854831034119,0.10393647777493298,355.1030088665822,543.1975729134751,203.69222734668097,0.42885543306718266,0.8575789159048671,0.05725559321970126,0.0005055231434325323,198.5585419001599,15.043374376553421,3384.853134121439,0.45566185079415583,3519.0729074596848,-124.41651905909441,73.44407584158179,0.5055309907946786,80.83262580551278,278.46117677192086,4.017404973359088,310.5925304167147,0.0006473944549107054,0.7264952249016258,0.2647013085165746,0.8446183321798462,0.3419184293857387,492.58161400801976,0.16853268901288515,60.33167975841231,39.00674277781616,0.6997690161230321,0.9285313397289372,331.420406831115,0.333762911902791,1.1395818775161397,664.4059838601753,58.959738887770094,9.959077364667948,0.858009296304829,67.04358328278887,43.049722288881796,0.07248457105383035
30,182724_6354-X4834-Y8105_reg,583.8432935031228,208.24004505632882,101.41647745191872,9.421115749382036e-05,457.075193113458,597.0405556720679,185.44792891430768,0.4934250711090555,0.8754449158949819,0.02724782222856445,0.0005055231434325323,215.8385126148936,27.82209384560818,6701.928315587168,0.33632533832244443,3383.8821901190395,-105.36169771043195,150.40335872290348,0.2224244675738583,-115.17459713005603,268.1050603899092,5.948005037128597,226.95102722691428,0.0006473944549107054,0.7679824527973418,0.22289067433473658,0.6306363068896798,0.4356274105095534,628.6941153869049,0.10607849466340363,58.57978750068765,53.51214282211173,0.8747940501122707,0.790069000777293,478.2437523275278,0.274538020166904,1.367499218433203,806.4772208210179,132.33717461934887,7.975569876955271,0.885699887328681,249.5491516253824,17.240440310048037,0.21112990510827379
